feature,aim1_effect_coding_minus_other,aim2_effect_sweep_minus_control,in_top200_both
17485,0.0,0.0,False
17486,0.0,2.580833e-07,False
17487,0.00023179787,0.0027132295,False
17488,-5.4605125e-06,2.6564812e-05,False
17489,-5.8360385e-08,-1.6119813e-07,False
17490,-0.004451409,-0.0028735101,True
17491,0.0,0.0,False
17492,0.0,0.0,False
17493,0.0,0.0,False
17494,0.0,0.0,False
17495,0.0,0.0,False
17496,-6.11116e-06,9.046064e-05,False
17497,0.0,0.0,False
17498,0.0,0.0,False
17499,2.8399966e-06,7.447781e-05,False
17500,0.0,0.0,False
17501,8.989302e-06,-1.2059143e-05,False
17502,0.0,0.0,False
17503,0.0,0.0,False
17504,-8.801752e-05,0.001626337,False
17505,3.792568e-06,1.539274e-05,False
17506,0.0,0.0,False
17507,0.0,0.0,False
17508,0.0,0.0,False
17509,0.0,0.0,False
17510,-1.2245344e-07,-3.3923038e-07,False
17511,-5.4557057e-09,1.166203e-07,False
17512,-4.0457485e-07,-7.770763e-06,False
17513,0.0,0.0,False
17514,5.988996e-06,-6.815753e-05,False
17515,0.0,0.0,False
17516,1.7574554e-06,-3.4760214e-06,False
17517,2.7720036e-05,1.6920112e-05,False
17518,0.0,0.0,False
17519,0.0,0.0,False
17520,0.0,0.0,False
17521,0.0,0.0,False
17522,0.0,0.0,False
17523,-1.1091433e-09,0.0,False
17524,0.0,0.0,False
17525,0.0,0.0,False
17526,-6.3823634e-08,1.4601862e-06,False
17527,0.0,0.0,False
17528,0.0,0.0,False
17529,0.0,0.0,False
17530,0.0,0.0,False
17531,-7.987478e-06,7.721939e-05,False
17532,0.0,0.0,False
17533,-1.6429667e-06,3.478317e-06,False
17534,0.0,0.0,False
17535,0.0,0.0,False
17536,0.0,0.0,False
17537,2.2541835e-05,6.56558e-05,False
17538,0.0,0.0,False
17539,0.0,0.0,False
17540,0.0,0.0,False
17541,0.0,0.0,False
17542,0.0,0.0,False
17543,2.6388886e-06,0.00012499694,False
17544,7.024778e-07,-2.9250143e-05,False
17545,1.3191974e-05,1.9450119e-05,False
17546,1.452035e-07,0.0,False
17547,4.6260496e-08,6.6244866e-07,False
17548,0.0,1.4418067e-06,False
17549,0.0,0.0,False
17550,0.0,0.0,False
17551,8.212898e-06,-7.0618946e-05,False
17552,0.0,0.0,False
17553,-1.1098375e-08,0.0,False
17554,0.0,0.0,False
17555,0.0,0.0,False
17556,0.0,0.0,False
17557,2.3835585e-06,5.6233956e-05,False
17558,0.0,0.0,False
17559,0.0,0.0,False
17560,0.0,0.0,False
17561,0.0,0.0,False
17562,0.0,0.0,False
17563,-3.4460072e-07,7.625944e-05,False
17564,5.1334855e-06,-6.831959e-05,False
17565,0.0,0.0,False
17566,0.0,0.0,False
17567,0.0,0.0,False
17568,0.0,0.0,False
17569,-5.8197678e-08,-4.030143e-08,False
17570,0.0,0.0,False
17571,0.0,8.6951765e-08,False
17572,0.0,0.0,False
17573,0.0,0.0,False
17574,0.0,1.07113785e-07,False
17575,0.0008077114,-0.0009008907,False
17576,4.095272e-05,-0.00076999306,False
17577,0.0,0.0,False
17578,0.0,0.0,False
17579,0.0,0.0,False
17580,0.0,0.0,False
17581,-2.0245827e-06,3.8260478e-06,False
17582,0.0,0.0,False
17583,2.580433e-09,-4.1599452e-07,False
17584,-3.2409807e-05,0.00084866537,False
17585,6.074706e-08,0.0,False
17586,2.6278416e-05,-7.271173e-05,False
17587,-2.4721223e-06,1.5214027e-05,False
17588,-1.1223724e-06,7.302867e-05,False
17589,-7.6379465e-06,8.843062e-05,False
17590,-5.6270064e-06,1.3479201e-05,False
17591,0.0,0.0,False
17592,0.0,0.0,False
17593,2.8890931e-06,8.670104e-06,False
17594,0.0,0.0,False
17595,1.0331406e-06,8.078612e-06,False
17596,5.328742e-07,-1.3241938e-06,False
17597,0.0,-1.1518685e-07,False
17598,0.0,0.0,False
17599,1.4177785e-08,0.0,False
17600,2.2051834e-06,-2.0717998e-06,False
17601,0.0,0.0,False
17602,0.0,0.0,False
17603,0.0,0.0,False
17604,0.0,0.0,False
17605,0.0,0.0,False
17606,1.4291322e-07,1.1124728e-06,False
17607,4.983237e-06,0.00039129565,False
17608,0.0,0.0,False
17609,-1.9760451e-05,2.1467276e-05,False
17610,0.0,0.0,False
17611,0.0,0.0,False
17612,-0.00013452636,0.00057390216,False
17613,0.0,0.0,False
17614,0.0,0.0,False
17615,-5.445238e-06,0.00010489792,False
17616,3.128042e-06,1.641328e-05,False
17617,0.0,0.0,False
17618,0.0,0.0,False
17619,-1.775773e-06,5.228103e-07,False
17620,-3.0277118e-07,8.242138e-05,False
17621,0.0,0.0,False
17622,-1.401545e-07,4.0730717e-07,False
17623,0.0,0.0,False
17624,0.0,0.0,False
17625,0.0,0.0,False
17626,0.0,0.0,False
17627,0.0,0.0,False
17628,0.0,0.0,False
17629,-2.9709117e-09,0.0,False
17630,0.0,0.0,False
17631,0.0,0.0,False
17632,-6.9610405e-07,1.43095385e-05,False
17633,0.0,0.0,False
17634,0.0,0.0,False
17635,1.2925433e-07,-3.4468061e-07,False
17636,0.0,0.0,False
17637,0.0,0.0,False
17638,0.0,0.0,False
17639,0.0,0.0,False
17640,0.0,0.0,False
17641,0.0,0.0,False
17642,0.0,0.0,False
17643,0.0,0.0,False
17644,1.2029657e-06,6.4225314e-06,False
17645,0.0,0.0,False
17646,0.0,0.0,False
17647,0.0,0.0,False
17648,0.0,0.0,False
17649,-8.1991314e-10,0.0,False
17650,0.0,0.0,False
17651,9.330019e-07,-1.7955572e-06,False
17652,-4.600306e-05,0.003579637,False
17653,-4.1323074e-05,-0.00029456895,False
17654,6.666372e-08,-1.3076159e-07,False
17655,0.0,2.0565909e-07,False
17656,0.0,0.0,False
17657,0.0,0.0,False
17658,6.972293e-07,8.8978777e-07,False
17659,1.7221137e-06,-6.1128667e-06,False
17660,8.010597e-09,1.5218207e-07,False
17661,3.105559e-07,6.8071995e-07,False
17662,-4.7996145e-06,1.8732528e-05,False
17663,-8.849711e-09,1.730292e-07,False
17664,1.642921e-05,-0.00012695178,False
17665,0.0,0.0,False
17666,0.0,0.0,False
17667,-4.865095e-06,5.278614e-05,False
17668,0.0,0.0,False
17669,0.0,0.0,False
17670,0.0,0.0,False
17671,2.9818148e-06,-3.4947832e-05,False
17672,0.0,0.0,False
17673,9.324388e-06,-5.451801e-05,False
17674,6.134714e-06,-8.485007e-06,False
17675,9.712818e-06,3.9437175e-05,False
17676,0.0,0.0,False
17677,1.1339646e-08,-5.5486396e-08,False
17678,-8.396547e-06,3.6498997e-05,False
17679,0.0,0.0,False
17680,0.0,0.0,False
17681,0.0,0.0,False
17682,0.0,0.0,False
17683,3.934986e-06,0.0003142208,False
17684,2.5203673e-07,2.6638327e-06,False
17685,0.0,0.0,False
17686,0.0,0.0,False
17687,0.0,0.0,False
17688,4.7519293e-07,0.0,False
17689,2.9084189e-05,-3.3614924e-05,False
17690,0.0,0.0,False
17691,0.0,0.0,False
17692,0.0,0.0,False
17693,-6.835924e-06,-5.927257e-06,False
17694,0.0,0.0,False
17695,0.0,0.0,False
17696,0.0,0.0,False
17697,-3.3108256e-07,-2.3291805e-06,False
17698,-9.670543e-07,2.4239584e-06,False
17699,0.0,0.0,False
17700,-3.3712495e-09,-1.263358e-07,False
17701,-1.0655294e-06,-1.0106112e-05,False
17702,-1.8915233e-07,-2.7889266e-07,False
17703,0.0,0.0,False
17704,-6.1045503e-06,6.1250146e-05,False
17705,0.0,0.0,False
17706,0.0,0.0,False
17707,0.0,0.0,False
17708,0.0,0.0,False
17709,0.0,5.285753e-08,False
17710,-4.6931598e-07,-2.0670812e-07,False
17711,0.0,0.0,False
17712,7.167302e-05,-0.0029695258,False
17713,-1.4204672e-07,-3.3933992e-07,False
17714,-2.7028516e-08,4.6200762e-07,False
17715,1.8487493e-05,0.0006479244,False
17716,1.8088721e-07,-7.7232227e-07,False
17717,3.0299793e-07,2.1588014e-05,False
17718,-1.8508774e-07,2.6336015e-06,False
17719,0.0,0.0,False
17720,0.0,0.0,False
17721,-8.657269e-09,0.0,False
17722,0.0,0.0,False
17723,0.0,0.0,False
17724,7.4855564e-07,-6.1475566e-06,False
17725,9.486709e-08,-6.286357e-07,False
17726,0.0,0.0,False
17727,0.0,2.168996e-07,False
17728,0.0,0.0,False
17729,0.0,0.0,False
17730,9.159238e-09,-7.1242056e-08,False
17731,0.0,0.0,False
17732,0.0,0.0,False
17733,0.0,0.0,False
17734,0.0,0.0,False
17735,0.0,0.0,False
17736,2.3588318e-06,2.3846826e-07,False
17737,0.0,0.0,False
17738,0.0,0.0,False
17739,4.8045995e-06,4.4457956e-06,False
17740,-0.00016307023,-0.0010000616,False
17741,0.0,0.0,False
17742,0.0,0.0,False
17743,0.0,0.0,False
17744,0.0,0.0,False
17745,0.0,0.0,False
17746,8.321639e-07,-1.2982517e-05,False
17747,0.0,0.0,False
17748,0.0,0.0,False
17749,5.609562e-07,-2.0790735e-06,False
17750,1.1117232e-05,-0.00013189839,False
17751,0.0,0.0,False
17752,-6.6477156e-07,-7.721476e-07,False
17753,0.0,0.0,False
17754,0.0,0.0,False
17755,0.0,0.0,False
17756,-6.43937e-08,-4.7680214e-07,False
17757,0.0,0.0,False
17758,-0.00010380901,0.0003145486,False
17759,0.0,0.0,False
17760,3.8221915e-06,-2.7938935e-05,False
17761,-6.345408e-05,0.0011001406,False
17762,0.0,0.0,False
17763,-5.903989e-07,8.414862e-07,False
17764,0.0,0.0,False
17765,6.2699925e-08,1.5492138e-07,False
17766,1.4491293e-06,-4.9742175e-06,False
17767,0.0,0.0,False
17768,0.0,0.0,False
17769,-2.0427515e-07,6.532517e-06,False
17770,0.0,0.0,False
17771,0.0,0.0,False
17772,1.2722421e-07,2.6569423e-06,False
17773,3.257178e-07,-4.969965e-07,False
17774,-6.881445e-07,-3.2162934e-06,False
17775,-6.3225164e-10,-7.876622e-09,False
17776,1.5875858e-07,0.0,False
17777,0.0,0.0,False
17778,0.0,0.0,False
17779,-4.7568374e-06,7.749736e-05,False
17780,0.0,0.0,False
17781,-5.1488485e-07,4.462008e-06,False
17782,0.0,0.0,False
17783,0.0,0.0,False
17784,-1.2121328e-07,-6.84798e-07,False
17785,-1.224166e-06,1.1820684e-06,False
17786,4.452612e-07,-1.9568448e-07,False
17787,-7.359003e-08,-7.0878286e-08,False
17788,1.6150458e-06,-1.0456712e-05,False
17789,0.0,0.0,False
17790,0.0,0.0,False
17791,0.0,0.0,False
17792,2.778723e-07,-1.3809904e-05,False
17793,0.0,0.0,False
17794,-1.1939717e-06,-1.016048e-05,False
17795,0.0,0.0,False
17796,0.0,0.0,False
17797,0.0,0.0,False
17798,0.0,0.0,False
17799,0.0,0.0,False
17800,0.0,0.0,False
17801,7.896095e-06,-0.00011194934,False
17802,4.1266965e-08,0.0,False
17803,0.0,0.0,False
17804,0.0,0.0,False
17805,0.0,0.0,False
17806,0.0,0.0,False
17807,-2.353433e-07,-4.7496324e-06,False
17808,0.0,0.0,False
17809,3.1590695e-08,-1.8625258e-07,False
17810,0.0,0.0,False
17811,0.0,0.0,False
17812,0.0,0.0,False
17813,0.0,0.0,False
17814,0.0,0.0,False
17815,8.4543376e-07,1.2173299e-05,False
17816,0.0,0.0,False
17817,0.0,0.0,False
17818,0.0,0.0,False
17819,0.0,0.0,False
17820,0.0,0.0,False
17821,0.0,0.0,False
17822,0.0,0.0,False
17823,4.49543e-05,0.00012661598,False
17824,0.0,0.0,False
17825,6.974038e-07,3.5481485e-06,False
17826,-1.8686589e-07,0.0,False
17827,1.0554327e-07,1.3861182e-07,False
17828,0.0,1.5306146e-07,False
17829,0.0,0.0,False
17830,0.0,0.0,False
17831,0.0,0.0,False
17832,0.0,0.0,False
17833,9.238915e-05,0.0021366999,False
17834,5.795636e-07,-8.723075e-06,False
17835,1.7349736e-06,1.3922181e-06,False
17836,0.0,0.0,False
17837,0.0,0.0,False
17838,0.0,0.0,False
17839,-2.1993133e-06,1.8268329e-06,False
17840,1.5087042e-05,9.390421e-05,False
17841,3.4778313e-06,-2.4240508e-06,False
17842,0.0,0.0,False
17843,1.6116295e-05,4.8438553e-05,False
17844,0.0,0.0,False
17845,0.0,0.0,False
17846,0.0,0.0,False
17847,1.8401508e-07,-4.3042655e-07,False
17848,-2.140976e-09,0.0,False
17849,0.0,0.0,False
17850,0.0,0.0,False
17851,0.0,0.0,False
17852,-5.3962198e-05,0.0016314536,False
17853,4.2762445e-06,1.8824474e-05,False
17854,0.0,0.0,False
17855,0.0,0.0,False
17856,0.0,0.0,False
17857,0.0,0.0,False
17858,-7.498311e-10,-6.2991845e-08,False
17859,0.0,0.0,False
17860,4.726869e-07,2.8240988e-06,False
17861,6.22535e-06,-0.00017742638,False
17862,0.0,0.0,False
17863,0.0,0.0,False
17864,0.00028798764,-0.002191239,False
17865,0.0,0.0,False
17866,-7.8449965e-08,9.176654e-08,False
17867,3.5794926e-07,-0.00010032416,False
17868,-3.4676478e-07,6.8798463e-06,False
17869,0.0,0.0,False
17870,0.0,0.0,False
17871,2.156271e-06,3.0092975e-05,False
17872,0.0,0.0,False
17873,-0.00034786097,0.00023358897,False
17874,0.0,0.0,False
17875,-8.003493e-06,9.500129e-05,False
17876,0.0,0.0,False
17877,-1.4761717e-06,-4.707581e-06,False
17878,-3.065758e-06,3.1610703e-05,False
17879,-5.051422e-07,-7.1168906e-06,False
17880,2.9630369e-06,-2.001027e-05,False
17881,3.8106828e-06,-6.3314365e-05,False
17882,0.0,0.0,False
17883,0.0,0.0,False
17884,0.0,0.0,False
17885,-7.613395e-07,2.8570707e-07,False
17886,-1.2972569e-07,-3.5866242e-07,False
17887,0.0,0.0,False
17888,0.0,0.0,False
17889,9.255466e-07,1.7088948e-06,False
17890,-2.8593204e-06,4.267375e-05,False
17891,3.0274675e-06,-2.7693652e-05,False
17892,0.0,0.0,False
17893,2.2873885e-06,-3.2318185e-05,False
17894,0.0,0.0,False
17895,0.0,0.0,False
17896,0.0,0.0,False
17897,0.0,0.0,False
17898,0.0,0.0,False
17899,-5.832936e-07,1.856135e-06,False
17900,-7.0156675e-06,7.2865714e-06,False
17901,4.952066e-08,-1.7183687e-07,False
17902,-1.7607217e-08,0.0,False
17903,0.0,0.0,False
17904,0.00023247066,-0.0013161022,False
17905,0.0,0.0,False
17906,-3.7720624e-06,5.1754265e-05,False
17907,0.0,0.0,False
17908,-0.00017587165,0.00039164233,False
17909,2.9363548e-07,-2.3425641e-06,False
17910,0.0,0.0,False
17911,4.9493423e-09,1.0328271e-06,False
17912,2.4446344e-05,-0.00025931577,False
17913,0.0,0.0,False
17914,0.0,0.0,False
17915,1.782013e-07,-2.4550758e-07,False
17916,0.0,0.0,False
17917,0.0,0.0,False
17918,0.0,0.0,False
17919,3.5786456e-05,9.7721815e-05,False
17920,0.0,0.0,False
17921,0.0,0.0,False
17922,0.0,-4.3455415e-07,False
17923,4.9463443e-07,-6.2623934e-07,False
17924,2.9122748e-07,4.3660674e-07,False
17925,1.7210859e-08,1.09622924e-07,False
17926,0.0,0.0,False
17927,0.0,0.0,False
17928,0.0,0.0,False
17929,0.0,0.0,False
17930,0.0,0.0,False
17931,0.0,0.0,False
17932,9.842008e-06,1.9439263e-05,False
17933,0.0,0.0,False
17934,0.0,0.0,False
17935,1.7135826e-09,0.0,False
17936,0.0,0.0,False
17937,0.0,0.0,False
17938,0.0,0.0,False
17939,0.0,0.0,False
17940,4.203818e-06,-2.250234e-05,False
17941,1.1371591e-07,6.338746e-08,False
17942,0.0,0.0,False
17943,0.0,0.0,False
17944,0.0,0.0,False
17945,0.0,0.0,False
17946,0.0,0.0,False
17947,9.4453617e-07,6.4903106e-06,False
17948,0.0,0.0,False
17949,-7.738118e-06,-2.3183627e-05,False
17950,2.1842478e-05,2.0494335e-06,False
17951,-5.104481e-06,6.057562e-05,False
17952,3.3640017e-06,-4.069734e-05,False
17953,0.0,0.0,False
17954,0.0,0.0,False
17955,8.392538e-05,-0.0005512708,False
17956,-4.131819e-06,6.04316e-05,False
17957,-1.8606055e-05,-3.2153239e-06,False
17958,2.0913397e-07,-6.373828e-06,False
17959,6.281317e-07,-6.1236915e-06,False
17960,0.0,0.0,False
17961,0.0003621658,-0.0032882597,True
17962,-1.5111993e-07,-1.1375182e-06,False
17963,0.0,0.0,False
17964,0.0,0.0,False
17965,0.0,0.0,False
17966,0.0,0.0,False
17967,0.0,0.0,False
17968,0.0,0.0,False
17969,9.568055e-08,-2.963553e-06,False
17970,0.0,0.0,False
17971,1.402675e-08,5.331478e-08,False
17972,0.0,0.0,False
17973,0.0,0.0,False
17974,0.0,0.0,False
17975,0.0,0.0,False
17976,0.0,0.0,False
17977,1.4280704e-07,-9.283687e-06,False
17978,0.0,0.0,False
17979,0.0,-6.314663e-07,False
17980,0.0,0.0,False
17981,0.0,0.0,False
17982,0.0,0.0,False
17983,0.0,0.0,False
17984,2.6198945e-06,0.0001015304,False
17985,0.0,0.0,False
17986,0.0,-2.030544e-07,False
17987,3.91438e-06,-1.578993e-05,False
17988,0.0,0.0,False
17989,0.0,0.0,False
17990,0.0,0.0,False
17991,0.0,0.0,False
17992,7.614594e-07,2.7101632e-06,False
17993,0.0,0.0,False
17994,-2.0672596e-06,8.5884225e-05,False
17995,-2.003093e-09,1.9150134e-07,False
17996,0.0,0.0,False
17997,-7.906962e-08,0.0,False
17998,8.997187e-08,3.1524522e-07,False
17999,2.8503488e-05,-0.00039390044,False
18000,0.0,0.0,False
18001,0.0,0.0,False
18002,0.0,0.0,False
18003,0.0,0.0,False
18004,0.0,0.0,False
18005,-4.0542032e-05,-0.00083248597,False
18006,0.0,0.0,False
18007,0.0,0.0,False
18008,-2.2702187e-07,5.702634e-07,False
18009,-2.9463854e-06,8.340509e-06,False
18010,0.0,0.0,False
18011,0.0,0.0,False
18012,-4.518543e-08,-1.7985849e-07,False
18013,0.0,0.0,False
18014,0.0,0.0,False
18015,0.0,0.0,False
18016,0.0,0.0,False
18017,2.937044e-07,4.752557e-07,False
18018,8.609495e-07,0.0,False
18019,0.0,0.0,False
18020,-7.4616605e-07,-2.933848e-07,False
18021,0.0,0.0,False
18022,-1.0233077e-08,-3.0548193e-08,False
18023,0.0,0.0,False
18024,6.833093e-08,0.0,False
18025,7.646405e-08,-2.3562983e-07,False
18026,2.949675e-07,-1.3964304e-06,False
18027,3.8927203e-07,-1.6053053e-06,False
18028,3.927688e-07,1.2055759e-06,False
18029,0.0,0.0,False
18030,0.0,0.0,False
18031,1.688737e-06,-0.00026021822,False
18032,1.3423731e-05,9.6349744e-05,False
18033,-5.194379e-10,0.0,False
18034,0.0,0.0,False
18035,0.0,0.0,False
18036,0.0,0.0,False
18037,3.2456086e-05,-0.00048355595,False
18038,0.0,0.0,False
18039,0.0,0.0,False
18040,9.286912e-07,6.1115497e-06,False
18041,0.0,0.0,False
18042,0.0,0.0,False
18043,1.3081058e-06,-3.7080245e-06,False
18044,2.4983434e-05,0.0014952904,False
18045,0.0,0.0,False
18046,0.0,0.0,False
18047,0.0,0.0,False
18048,0.0,0.0,False
18049,0.0,0.0,False
18050,0.0,0.0,False
18051,1.2589371e-09,0.0,False
18052,0.0,0.0,False
18053,0.0,-3.6064793e-07,False
18054,0.0,0.0,False
18055,-5.6090066e-09,0.0,False
18056,0.0,0.0,False
18057,1.52537905e-05,0.0004324969,False
18058,0.0,0.0,False
18059,0.0,0.0,False
18060,-5.841984e-09,3.0742305e-07,False
18061,0.0,0.0,False
18062,-5.2261057e-05,8.557964e-05,False
18063,1.10598876e-07,8.662201e-05,False
18064,0.0,0.0,False
18065,-2.0283098e-07,1.2628066e-06,False
18066,0.0,0.0,False
18067,0.0,0.0,False
18068,0.0,0.0,False
18069,0.0,0.0,False
18070,0.0,0.0,False
18071,0.0,0.0,False
18072,-2.8801628e-06,-4.399626e-07,False
18073,0.0,0.0,False
18074,0.0,0.0,False
18075,0.0,0.0,False
18076,0.0,0.0,False
18077,-1.5340715e-06,1.3212111e-06,False
18078,-1.0688106e-07,2.0273609e-07,False
18079,0.0,0.0,False
18080,-8.77628e-07,1.0627449e-06,False
18081,0.0,0.0,False
18082,5.9632295e-09,0.0,False
18083,0.0,0.0,False
18084,-5.2488254e-08,-5.5945957e-06,False
18085,0.0,0.0,False
18086,1.5485574e-08,1.5396853e-07,False
18087,0.0,0.0,False
18088,0.0,0.0,False
18089,-1.306834e-07,1.4971141e-05,False
18090,0.0,0.0,False
18091,-6.893918e-07,-2.3837367e-06,False
18092,0.0,0.0,False
18093,0.0,0.0,False
18094,0.0,0.0,False
18095,0.0,0.0,False
18096,0.0,0.0,False
18097,-5.3663786e-07,1.7219526e-06,False
18098,-1.9445708e-05,-6.6051143e-06,False
18099,0.0,0.0,False
18100,0.0,0.0,False
18101,0.0,0.0,False
18102,-7.6780026e-07,-1.2064163e-06,False
18103,0.0,0.0,False
18104,0.0,0.0,False
18105,-1.4496463e-05,0.000118435084,False
18106,0.0,0.0,False
18107,-1.4680131e-06,-1.816373e-05,False
18108,7.580136e-06,5.375268e-05,False
18109,0.0,0.0,False
18110,-2.8771834e-07,-6.212226e-07,False
18111,0.0,0.0,False
18112,-1.3128447e-06,-9.7107346e-05,False
18113,0.0,0.0,False
18114,0.0,0.0,False
18115,0.0,0.0,False
18116,8.335337e-10,0.0,False
18117,0.0,1.5484763e-07,False
18118,3.0140336e-07,4.1221858e-07,False
18119,0.0,0.0,False
18120,0.0,0.0,False
18121,0.0,0.0,False
18122,0.0,0.0,False
18123,0.0,5.0519873e-09,False
18124,1.1754604e-05,8.1716105e-05,False
18125,1.6439028e-06,1.9543222e-08,False
18126,0.0,0.0,False
18127,-4.1083426e-06,2.3274522e-05,False
18128,0.0,0.0,False
18129,0.0,0.0,False
18130,0.0,0.0,False
18131,0.0,0.0,False
18132,-8.92889e-08,-2.3440009e-07,False
18133,-2.46708e-07,2.4418887e-07,False
18134,0.0,0.0,False
18135,0.0,0.0,False
18136,0.0,0.0,False
18137,1.1549273e-06,-1.1396774e-06,False
18138,-6.784023e-07,1.2474911e-06,False
18139,-3.2431126e-06,3.842954e-05,False
18140,0.0,0.0,False
18141,0.0,-1.0818903e-07,False
18142,0.0,0.0,False
18143,0.0,0.0,False
18144,0.0,0.0,False
18145,0.0,0.0,False
18146,-0.00019130719,0.00016046315,False
18147,-0.0001693314,-0.0018873941,False
18148,0.0,0.0,False
18149,0.00033451698,0.0030886978,True
18150,0.0,0.0,False
18151,0.0,0.0,False
18152,-0.0002042798,0.010142509,False
18153,0.0,0.0,False
18154,8.609812e-07,-2.003038e-05,False
18155,0.0,0.0,False
18156,0.0,0.0,False
18157,0.0,0.0,False
18158,1.431447e-05,4.585972e-05,False
18159,0.0,0.0,False
18160,0.0,0.0,False
18161,0.0,0.0,False
18162,-2.682073e-06,8.0110316e-05,False
18163,3.5153369e-07,0.0,False
18164,-5.9916226e-07,9.259784e-07,False
18165,-1.7162238e-09,6.584441e-08,False
18166,-1.1709659e-07,-9.576179e-07,False
18167,-4.611071e-05,0.00041530526,False
18168,0.0,0.0,False
18169,0.0,0.0,False
18170,0.0,0.0,False
18171,7.9279545e-07,1.04286755e-07,False
18172,0.0,0.0,False
18173,0.0,0.0,False
18174,0.0,0.0,False
18175,0.0,1.4507147e-07,False
18176,5.222348e-07,1.1503023e-05,False
18177,-1.4328106e-09,-4.11694e-08,False
18178,0.0,0.0,False
18179,5.30147e-06,-8.312639e-05,False
18180,3.501285e-06,6.429407e-06,False
18181,0.0,0.0,False
18182,0.0,0.0,False
18183,-3.541125e-07,4.5604024e-06,False
18184,-6.7531802e-09,0.0,False
18185,-6.2705305e-07,1.7323091e-06,False
18186,1.6474094e-05,-0.00017921193,False
18187,0.0,0.0,False
18188,0.0,0.0,False
18189,0.0,0.0,False
18190,0.0,0.0,False
18191,4.3833097e-09,0.0,False
18192,0.0,0.0,False
18193,0.0,0.0,False
18194,7.1654467e-06,-7.658498e-06,False
18195,0.000468784,0.00063512474,False
18196,0.0,0.0,False
18197,0.0,0.0,False
18198,6.56597e-08,-2.5194944e-07,False
18199,0.0,0.0,False
18200,-8.50745e-08,-7.436509e-07,False
18201,0.0,0.0,False
18202,-7.74417e-08,3.882531e-06,False
18203,0.0,0.0,False
18204,-1.8526118e-06,8.724717e-05,False
18205,0.0,0.0,False
18206,0.0,0.0,False
18207,0.0,0.0,False
18208,0.0,0.0,False
18209,0.0,0.0,False
18210,-2.1666933e-06,-6.718747e-05,False
18211,0.0,0.0,False
18212,0.0,0.0,False
18213,0.0,0.0,False
18214,9.182638e-05,0.0012766058,False
18215,0.0,0.0,False
18216,0.0,0.0,False
18217,0.0,0.0,False
18218,-1.2023844e-07,2.234924e-08,False
18219,0.0,0.0,False
18220,1.6719998e-06,-2.9975723e-05,False
18221,0.0,0.0,False
18222,-7.7584747e-07,6.9350535e-06,False
18223,-3.6862083e-08,0.0,False
18224,0.0,0.0,False
18225,1.0899566e-08,-8.93819e-07,False
18226,3.3980024e-07,-1.0289572e-06,False
18227,0.0,0.0,False
18228,0.0,0.0,False
18229,0.0,0.0,False
18230,0.0,0.0,False
18231,-7.056694e-08,0.0,False
18232,0.0,0.0,False
18233,0.0,0.0,False
18234,-1.0818384e-07,7.8747075e-07,False
18235,0.0,0.0,False
18236,0.0,0.0,False
18237,0.0,0.0,False
18238,-8.967018e-08,-4.0263413e-07,False
18239,7.672158e-08,1.8504596e-07,False
18240,0.0,0.0,False
18241,0.0,0.0,False
18242,0.0,0.0,False
18243,0.0,0.0,False
18244,0.0,0.0,False
18245,2.684276e-06,9.013964e-05,False
18246,0.0,0.0,False
18247,0.0,2.6054272e-07,False
18248,0.0,0.0,False
18249,9.088869e-05,0.0011627879,False
18250,-1.2523603e-06,0.000111064204,False
18251,0.0,0.0,False
18252,0.0,0.0,False
18253,0.0,-1.00912345e-07,False
18254,9.677497e-07,-1.0829759e-05,False
18255,0.0,0.0,False
18256,1.721786e-07,3.4073628e-07,False
18257,4.0198042e-06,-2.8516744e-05,False
18258,0.0,0.0,False
18259,8.206124e-08,9.05133e-08,False
18260,-2.795516e-07,1.804209e-05,False
18261,0.0,0.0,False
18262,0.00025518215,0.00060817227,False
18263,1.748085e-07,3.5165363e-07,False
18264,6.97902e-06,6.2348336e-06,False
18265,0.0,0.0,False
18266,0.0,0.0,False
18267,-9.0715825e-05,0.0002444769,False
18268,0.0,0.0,False
18269,0.0,0.0,False
18270,0.0,0.0,False
18271,0.0,0.0,False
18272,-1.8478003e-06,-6.6223583e-06,False
18273,0.0,0.0,False
18274,0.0,0.0,False
18275,-1.7960247e-06,-2.3141212e-05,False
18276,1.1857992e-09,8.4297255e-08,False
18277,0.0,0.0,False
18278,-1.8771436e-08,-6.37368e-07,False
18279,8.03396e-07,-1.3407334e-06,False
18280,0.0,0.0,False
18281,0.0,0.0,False
18282,-6.855832e-07,3.821883e-06,False
18283,0.0,0.0,False
18284,0.0,0.0,False
18285,0.0,0.0,False
18286,0.0,0.0,False
18287,3.7901085e-08,-4.543541e-07,False
18288,6.5774364e-09,-1.313644e-07,False
18289,0.0,0.0,False
18290,0.0,0.0,False
18291,-4.417333e-07,7.767709e-07,False
18292,0.0,0.0,False
18293,4.112757e-05,0.0021143607,False
18294,0.0,0.0,False
18295,0.0,0.0,False
18296,0.0,0.0,False
18297,0.0,0.0,False
18298,0.0,0.0,False
18299,0.0,0.0,False
18300,0.0,0.0,False
18301,0.0,0.0,False
18302,0.0,0.0,False
18303,-3.1267086e-07,-4.0189366e-07,False
18304,0.0,0.0,False
18305,0.0,0.0,False
18306,0.0,0.0,False
18307,4.8827824e-06,-7.4613956e-05,False
18308,0.0,0.0,False
18309,0.0,0.0,False
18310,0.0,0.0,False
18311,0.0,0.0,False
