feature,stat_mannwhitney_u,effect_mean_diff,p_value,p_adj_bh,direction
f7199,3444.5,0.0,1.0,1.0,up
f7200,3444.5,0.0,1.0,1.0,up
f7201,3597.0,-3.0001099358161307e-06,0.3084048152494897,1.0,down
f7202,3444.5,0.0,1.0,1.0,up
f7203,3444.5,0.0,1.0,1.0,up
f7204,3528.5,9.286952087885689e-07,0.4042990325369632,1.0,up
f7205,3455.0,5.840950299065604e-07,0.952284643704231,1.0,up
f7206,3444.5,0.0,1.0,1.0,up
f7207,3646.0,1.4671981568744192e-06,0.16348095173056942,1.0,up
f7208,3444.5,0.0,1.0,1.0,up
f7209,3475.0,1.2742956565182475e-06,0.9056019157293164,1.0,up
f7210,3444.5,0.0,1.0,1.0,up
f7211,3444.5,0.0,1.0,1.0,up
f7212,3444.5,0.0,1.0,1.0,up
f7213,3106.5,1.0328967838144177e-06,0.1903709714909395,1.0,up
f7214,3444.5,0.0,1.0,1.0,up
f7215,3584.5,-1.7515759030076484e-07,0.5128601518988307,1.0,down
f7216,3444.5,0.0,1.0,1.0,up
f7217,3444.5,0.0,1.0,1.0,up
f7218,3444.5,0.0,1.0,1.0,up
f7219,3077.0,-2.7577752171712648e-05,0.23590740241996,1.0,down
f7220,3444.5,0.0,1.0,1.0,up
f7221,3444.5,0.0,1.0,1.0,up
f7222,3444.5,0.0,1.0,1.0,up
f7223,3444.5,0.0,1.0,1.0,up
f7224,2969.0,-1.5030533199111582e-06,0.1249892727470875,1.0,down
f7225,3444.5,0.0,1.0,1.0,up
f7226,3444.5,0.0,1.0,1.0,up
f7227,2775.0,-9.096458488345955e-06,0.030717793176026065,1.0,down
f7228,3444.5,0.0,1.0,1.0,up
f7229,3444.5,0.0,1.0,1.0,up
f7230,3444.0,-5.874647187343967e-07,1.0,1.0,down
f7231,3382.0,5.073063922358721e-07,0.8353550342519515,1.0,up
f7232,3444.5,0.0,1.0,1.0,up
f7233,3444.5,0.0,1.0,1.0,up
f7234,3444.5,0.0,1.0,1.0,up
f7235,3605.0,1.7577015580216714e-06,0.2836373380070465,1.0,up
f7236,3444.5,0.0,1.0,1.0,up
f7237,3444.5,0.0,1.0,1.0,up
f7238,3444.5,0.0,1.0,1.0,up
f7239,3486.0,-4.133507462094976e-07,0.7037407839212803,1.0,down
f7240,3319.0,-1.286675523074501e-07,0.34913055852398966,1.0,down
f7241,3410.0,3.884515733141116e-06,0.8425424346243569,1.0,up
f7242,3444.5,0.0,1.0,1.0,up
f7243,3198.0,-9.374415015602619e-07,0.014011846941627016,1.0,down
f7244,3484.0,-1.5857603354660052e-07,0.6705464861733855,1.0,down
f7245,3204.5,-5.02723305982661e-06,0.43922676094537016,1.0,down
f7246,3486.0,8.98369499594422e-08,0.3231762510951163,1.0,up
f7247,3237.0,-4.873170706033931e-06,0.34851597354965447,1.0,down
f7248,3444.5,0.0,1.0,1.0,up
f7249,3486.0,4.642748229026076e-07,0.3231762510951163,1.0,up
f7250,3757.0,6.843558708991273e-05,0.3136234302091878,1.0,up
f7251,3444.5,0.0,1.0,1.0,up
f7252,3444.5,0.0,1.0,1.0,up
f7253,3444.5,0.0,1.0,1.0,up
f7254,3444.5,-8.650020018068468e-07,1.0,1.0,down
f7255,3444.5,0.0,1.0,1.0,up
f7256,3142.0,-0.0001685375807784408,0.3293858415574017,1.0,down
f7257,3444.5,0.0,1.0,1.0,up
f7258,3444.5,0.0,1.0,1.0,up
f7259,3444.5,0.0,1.0,1.0,up
f7260,3444.5,0.0,1.0,1.0,up
f7261,3444.5,0.0,1.0,1.0,up
f7262,3444.5,0.0,1.0,1.0,up
f7263,3444.5,0.0,1.0,1.0,up
f7264,3264.0,3.357639228392123e-06,0.5260510990376973,1.0,up
f7265,3433.0,5.131742789189848e-06,0.9680745383931627,1.0,up
f7266,3444.5,0.0,1.0,1.0,up
f7267,3444.5,0.0,1.0,1.0,up
f7268,3444.5,0.0,1.0,1.0,up
f7269,3444.5,0.0,1.0,1.0,up
f7270,3361.5,-2.6605178949883185e-07,0.4099507339886188,1.0,down
f7271,3455.0,-1.739212569530986e-05,0.9742356525390431,1.0,down
f7272,3410.0,3.1868113588446374e-07,0.8252506406408662,1.0,up
f7273,3444.5,0.0,1.0,1.0,up
f7274,3444.5,0.0,1.0,1.0,up
f7275,3444.5,0.0,1.0,1.0,up
f7276,3444.5,0.0,1.0,1.0,up
f7277,3444.5,0.0,1.0,1.0,up
f7278,3239.0,3.2037421177332118e-06,0.46426702816210763,1.0,up
f7279,3444.5,0.0,1.0,1.0,up
f7280,3444.5,0.0,1.0,1.0,up
f7281,3444.5,0.0,1.0,1.0,up
f7282,3444.5,0.0,1.0,1.0,up
f7283,3444.5,0.0,1.0,1.0,up
f7284,3320.0,1.7170969369479018e-06,0.5557941778872629,1.0,up
f7285,3444.5,0.0,1.0,1.0,up
f7286,3444.5,0.0,1.0,1.0,up
f7287,3444.5,0.0,1.0,1.0,up
f7288,3444.5,0.0,1.0,1.0,up
f7289,3444.5,0.0,1.0,1.0,up
f7290,3444.5,0.0,1.0,1.0,up
f7291,3439.5,2.052450020210565e-06,0.9867687566359779,1.0,up
f7292,3444.5,0.0,1.0,1.0,up
f7293,3444.5,0.0,1.0,1.0,up
f7294,3740.0,1.8989409131407515e-06,0.18630930042314964,1.0,up
f7295,3444.5,0.0,1.0,1.0,up
f7296,3444.5,0.0,1.0,1.0,up
f7297,3186.0,-6.722000291054166e-06,0.3949694077675251,1.0,down
f7298,3444.5,0.0,1.0,1.0,up
f7299,3444.5,0.0,1.0,1.0,up
f7300,3444.5,0.0,1.0,1.0,up
f7301,3444.5,0.0,1.0,1.0,up
f7302,2849.0,-6.301624211096991e-05,0.05463245740867611,1.0,down
f7303,3444.5,0.0,1.0,1.0,up
f7304,3444.5,0.0,1.0,1.0,up
f7305,3444.5,0.0,1.0,1.0,up
f7306,3444.5,0.0,1.0,1.0,up
f7307,3444.5,0.0,1.0,1.0,up
f7308,3486.0,4.371141114395606e-08,0.3231762510951163,1.0,up
f7309,3209.0,3.0041927999833627e-06,0.4478730667975075,1.0,up
f7310,3403.0,-3.8057010261768316e-06,0.3231762510951163,1.0,down
f7311,3444.5,0.0,1.0,1.0,up
f7312,3444.5,0.0,1.0,1.0,up
f7313,3444.5,0.0,1.0,1.0,up
f7314,3444.5,0.0,1.0,1.0,up
f7315,3444.5,0.0,1.0,1.0,up
f7316,2520.0,-0.0003091725780707868,0.00284331458747046,1.0,down
f7317,3444.5,0.0,1.0,1.0,up
f7318,3776.0,4.100746123897928e-05,0.23215592894870274,1.0,up
f7319,3444.5,0.0,1.0,1.0,up
f7320,3444.5,0.0,1.0,1.0,up
f7321,3374.0,-5.277307635363954e-06,0.8198044102159292,1.0,down
f7322,3444.5,0.0,1.0,1.0,up
f7323,3403.0,-4.559632247672921e-08,0.3231762510951163,1.0,down
f7324,3437.0,6.557684480275745e-05,0.9809052998019208,1.0,up
f7325,3444.5,0.0,1.0,1.0,up
f7326,3964.5,2.165830395474093e-05,0.0933509505813623,1.0,up
f7327,3206.5,-4.693859946529707e-06,0.13413320404053458,1.0,down
f7328,3459.0,2.366525463967483e-06,0.9430164674541628,1.0,up
f7329,3444.5,0.0,1.0,1.0,up
f7330,3444.5,0.0,1.0,1.0,up
f7331,3444.5,0.0,1.0,1.0,up
f7332,3444.5,0.0,1.0,1.0,up
f7333,3444.5,0.0,1.0,1.0,up
f7334,3403.0,-1.7421412651976907e-07,0.3231762510951163,1.0,down
f7335,3054.0,-8.852985091100683e-06,0.20634574265108552,1.0,down
f7336,3282.5,-1.0058222004038518e-06,0.10674365598438462,1.0,down
f7337,3444.5,0.0,1.0,1.0,up
f7338,3444.5,0.0,1.0,1.0,up
f7339,3444.5,0.0,1.0,1.0,up
f7340,3525.0,6.596796500008464e-07,0.4242839002923122,1.0,up
f7341,3569.0,1.4119128996775631e-06,0.5198360177965522,1.0,up
f7342,3444.5,0.0,1.0,1.0,up
f7343,3444.5,0.0,1.0,1.0,up
f7344,2921.0,-6.131243694598888e-06,0.06189025525104482,1.0,down
f7345,3403.0,-5.492646701589047e-09,0.3231762510951163,1.0,down
f7346,3445.0,4.2367890229622593e-07,1.0,1.0,up
f7347,3444.5,0.0,1.0,1.0,up
f7348,3136.5,-4.529736981501365e-06,0.10441997229861383,1.0,down
f7349,3444.5,0.0,1.0,1.0,up
f7350,3444.5,0.0,1.0,1.0,up
f7351,3444.5,0.0,1.0,1.0,up
f7352,3444.5,0.0,1.0,1.0,up
f7353,3444.5,0.0,1.0,1.0,up
f7354,3444.5,0.0,1.0,1.0,up
f7355,3236.0,-3.6195008114333746e-06,0.3907865749558962,1.0,down
f7356,3446.5,1.7886784654222878e-07,0.994638352508898,1.0,up
f7357,3230.0,-3.5567690214389054e-05,0.4894755254637764,1.0,down
f7358,3444.5,0.0,1.0,1.0,up
f7359,3444.5,0.0,1.0,1.0,up
f7360,3444.5,0.0,1.0,1.0,up
f7361,3483.0,-1.7075730371639603e-06,0.7759289850030452,1.0,down
f7362,3444.5,0.0,1.0,1.0,up
f7363,3606.0,8.059095669150667e-07,0.20734459902806202,1.0,up
f7364,3444.5,0.0,1.0,1.0,up
f7365,3444.5,0.0,1.0,1.0,up
f7366,3444.5,0.0,1.0,1.0,up
f7367,3362.0,-2.2954817865526368e-07,0.4754689113398076,1.0,down
f7368,3444.5,0.0,1.0,1.0,up
f7369,3444.5,0.0,1.0,1.0,up
f7370,3395.0,-9.734656004984133e-07,0.7840717208511888,1.0,down
f7371,3444.5,0.0,1.0,1.0,up
f7372,3444.5,0.0,1.0,1.0,up
f7373,3444.5,0.0,1.0,1.0,up
f7374,3444.5,0.0,1.0,1.0,up
f7375,3444.5,0.0,1.0,1.0,up
f7376,3279.0,8.88151990660713e-06,0.5291051097388026,1.0,up
f7377,3444.5,0.0,1.0,1.0,up
f7378,3444.5,0.0,1.0,1.0,up
f7379,3444.5,0.0,1.0,1.0,up
f7380,3184.0,1.0101208887595953e-06,0.40106665237342853,1.0,up
f7381,3444.5,0.0,1.0,1.0,up
f7382,3487.0,-1.8771475353502633e-06,0.8602017808657123,1.0,down
f7383,3357.0,3.7571603077441367e-07,0.6192076672960711,1.0,up
f7384,3444.5,0.0,1.0,1.0,up
f7385,3444.5,0.0,1.0,1.0,up
f7386,3444.5,0.0,1.0,1.0,up
f7387,3444.5,0.0,1.0,1.0,up
f7388,3444.5,0.0,1.0,1.0,up
f7389,2978.0,-2.974288373118188e-06,0.07860608035766942,1.0,down
f7390,3444.5,0.0,1.0,1.0,up
f7391,3353.0,-3.379653817209617e-05,0.7688363342160817,1.0,down
f7392,3486.0,2.632713217445346e-09,0.3231762510951163,1.0,up
f7393,3444.5,0.0,1.0,1.0,up
f7394,3486.0,4.4330985233445755e-08,0.3231762510951163,1.0,up
f7395,3444.5,0.0,1.0,1.0,up
f7396,3444.5,0.0,1.0,1.0,up
f7397,3444.5,0.0,1.0,1.0,up
f7398,3602.0,-3.4625318002359703e-07,0.2188566534407953,1.0,down
f7399,3595.0,5.080873830067218e-06,0.6280692368329379,1.0,up
f7400,3444.5,0.0,1.0,1.0,up
f7401,3444.5,0.0,1.0,1.0,up
f7402,2796.0,-5.0346730552201375e-06,0.030108805247741583,1.0,down
f7403,3265.0,-6.513108304036916e-07,0.40681104375577537,1.0,down
f7404,3444.5,0.0,1.0,1.0,up
f7405,3444.5,0.0,1.0,1.0,up
f7406,3944.0,9.226966014181695e-06,0.09992240566287285,1.0,up
f7407,3444.5,0.0,1.0,1.0,up
f7408,3444.5,0.0,1.0,1.0,up
f7409,3444.5,0.0,1.0,1.0,up
f7410,3382.0,1.2418284050766829e-06,0.7433661720038881,1.0,up
f7411,3868.0,0.00012301333229417256,0.17189443880149458,1.0,up
f7412,3444.5,0.0,1.0,1.0,up
f7413,3444.5,7.129513626323496e-08,1.0,1.0,up
f7414,3444.5,0.0,1.0,1.0,up
f7415,3444.5,0.0,1.0,1.0,up
f7416,3526.0,1.5860877535586437e-07,0.32471899939405247,1.0,up
f7417,3444.5,0.0,1.0,1.0,up
f7418,3402.5,-9.811190532026681e-08,0.8891690441951082,1.0,down
f7419,3363.0,-4.658779004555061e-07,0.4185157959856607,1.0,down
f7420,3769.0,1.3384664906693781e-06,0.004807960410159592,1.0,up
f7421,3564.0,2.7836459451803873e-07,0.3727490714965076,1.0,up
f7422,2780.0,-2.2527415776823042e-05,0.0197191477149855,1.0,down
f7423,3444.5,-1.558229602110314e-08,1.0,1.0,down
f7424,3085.0,-6.155247087534293e-05,0.24627637494844756,1.0,down
f7425,3320.0,-1.4685108557803533e-05,0.3529995664373151,1.0,down
f7426,3444.5,0.0,1.0,1.0,up
f7427,3444.5,0.0,1.0,1.0,up
f7428,3444.5,0.0,1.0,1.0,up
f7429,3444.5,0.0,1.0,1.0,up
f7430,3444.5,0.0,1.0,1.0,up
f7431,3444.5,0.0,1.0,1.0,up
f7432,3444.5,0.0,1.0,1.0,up
f7433,3444.5,0.0,1.0,1.0,up
f7434,3186.0,-1.5562812891348367e-06,0.30460639992012073,1.0,down
f7435,3456.0,4.525786246094538e-06,0.951925656135619,1.0,up
f7436,3872.5,2.8627359112640507e-06,0.16700928520169667,1.0,up
f7437,3403.0,-8.176081233197845e-07,0.3231762510951163,1.0,down
f7438,3444.5,0.0,1.0,1.0,up
f7439,3444.5,0.0,1.0,1.0,up
f7440,3444.5,0.0,1.0,1.0,up
f7441,3486.0,2.187264189741249e-07,0.566066165466121,1.0,up
f7442,3444.5,0.0,1.0,1.0,up
f7443,3444.5,0.0,1.0,1.0,up
f7444,3403.0,-9.97209438986807e-09,0.3231762510951163,1.0,down
f7445,3444.5,0.0,1.0,1.0,up
f7446,3240.0,-3.2746389610636753e-07,0.026070544269112345,1.0,down
f7447,3444.5,0.0,1.0,1.0,up
f7448,3656.5,2.585643469720675e-06,0.446917545042927,1.0,up
f7449,3444.5,0.0,1.0,1.0,up
f7450,3444.5,0.0,1.0,1.0,up
f7451,3486.0,9.766684463584279e-08,0.3231762510951163,1.0,up
f7452,3444.5,0.0,1.0,1.0,up
f7453,3436.0,-5.816715530678067e-06,0.9793871916493073,1.0,down
f7454,3444.5,0.0,1.0,1.0,up
f7455,3163.5,-2.054483727068102e-06,0.22717530617870396,1.0,down
f7456,3444.5,0.0,1.0,1.0,up
f7457,3444.5,0.0,1.0,1.0,up
f7458,3444.5,0.0,1.0,1.0,up
f7459,3444.5,0.0,1.0,1.0,up
f7460,3444.5,0.0,1.0,1.0,up
f7461,3444.5,0.0,1.0,1.0,up
f7462,3444.5,0.0,1.0,1.0,up
f7463,3292.5,-1.0464406501801954e-06,0.3646469219346127,1.0,down
f7464,3444.5,0.0,1.0,1.0,up
f7465,3444.5,0.0,1.0,1.0,up
f7466,4018.0,1.089719650286519e-05,0.06287309567500955,1.0,up
f7467,3444.5,0.0,1.0,1.0,up
f7468,3444.5,0.0,1.0,1.0,up
f7469,3846.5,1.1180007671769035e-06,0.016283589062260198,1.0,up
f7470,3444.5,0.0,1.0,1.0,up
f7471,3444.5,0.0,1.0,1.0,up
f7472,3402.0,-1.0040124593560684e-07,0.5566322400648768,1.0,down
f7473,3444.5,0.0,1.0,1.0,up
f7474,3527.5,3.368422109914203e-08,0.15855520076308371,1.0,up
f7475,3438.5,-2.045453847273735e-06,0.9858188855506849,1.0,down
f7476,3444.5,0.0,1.0,1.0,up
f7477,3444.5,0.0,1.0,1.0,up
f7478,3444.5,0.0,1.0,1.0,up
f7479,3444.5,0.0,1.0,1.0,up
f7480,3352.0,5.420435013821775e-07,0.716104960628341,1.0,up
f7481,3444.5,0.0,1.0,1.0,up
f7482,3444.5,0.0,1.0,1.0,up
f7483,3229.0,7.311209856745708e-05,0.4874483921351196,1.0,up
f7484,3121.0,-8.658619652080058e-06,0.29650621386270626,1.0,down
f7485,3820.0,1.3804170104930268e-06,0.15480816055962401,1.0,up
f7486,3444.5,0.0,1.0,1.0,up
f7487,3444.5,0.0,1.0,1.0,up
f7488,3272.0,-6.264193673935125e-06,0.534681778212825,1.0,down
f7489,3288.0,-0.00014751547588461852,0.6143850267395036,1.0,down
f7490,3444.5,0.0,1.0,1.0,up
f7491,3444.5,0.0,1.0,1.0,up
f7492,3444.5,0.0,1.0,1.0,up
f7493,3618.0,2.981711186732289e-06,0.544742658898316,1.0,up
f7494,3444.5,0.0,1.0,1.0,up
f7495,3444.5,0.0,1.0,1.0,up
f7496,3403.0,-3.837340045720339e-08,0.3231762510951163,1.0,down
f7497,3444.5,0.0,1.0,1.0,up
f7498,3128.0,-7.28415840737387e-07,0.10666086261455321,1.0,down
f7499,3444.5,0.0,1.0,1.0,up
f7500,3730.0,1.3320900781040855e-06,0.11098731055414958,1.0,up
f7501,3444.5,0.0,1.0,1.0,up
f7502,3363.5,5.03867822881586e-07,0.32771453858525734,1.0,up
f7503,3444.5,0.0,1.0,1.0,up
f7504,3444.5,0.0,1.0,1.0,up
f7505,3444.5,0.0,1.0,1.0,up
f7506,3420.0,-4.188558409349569e-08,0.9008660434670521,1.0,down
f7507,3444.5,0.0,1.0,1.0,up
f7508,3093.0,-1.501529927243456e-06,0.03120264649380886,1.0,down
f7509,3527.5,5.73593105542956e-07,0.15855520076308371,1.0,up
f7510,3137.5,-4.018821554305453e-05,0.3222299805296944,1.0,down
f7511,3444.5,0.0,1.0,1.0,up
f7512,3444.5,0.0,1.0,1.0,up
f7513,3444.5,0.0,1.0,1.0,up
f7514,3444.5,0.0,1.0,1.0,up
f7515,3444.5,0.0,1.0,1.0,up
f7516,3444.5,0.0,1.0,1.0,up
f7517,3568.0,1.39598013042102e-07,0.08514853990624016,1.0,up
f7518,3023.0,-9.791641085863068e-06,0.142823063339134,1.0,down
f7519,3076.5,7.631856697774212e-07,0.09233123202220643,1.0,up
f7520,3444.5,0.0,1.0,1.0,up
f7521,3402.0,-8.992699650957822e-06,0.6468654853696165,1.0,down
f7522,2851.5,-1.999282500607029e-05,0.05567447650036144,1.0,down
f7523,3444.5,0.0,1.0,1.0,up
f7524,3444.5,0.0,1.0,1.0,up
f7525,3404.0,2.9257304948216014e-07,0.6626149104215948,1.0,up
f7526,3444.5,0.0,1.0,1.0,up
f7527,3444.5,0.0,1.0,1.0,up
f7528,3742.0,0.0001325730054852474,0.3374559323121079,1.0,up
f7529,3444.5,0.0,1.0,1.0,up
f7530,3658.0,4.446073878817372e-06,0.2336009066211916,1.0,up
f7531,3444.5,0.0,1.0,1.0,up
f7532,3444.5,0.0,1.0,1.0,up
f7533,3444.5,0.0,1.0,1.0,up
f7534,3444.5,0.0,1.0,1.0,up
f7535,3444.5,0.0,1.0,1.0,up
f7536,3444.5,0.0,1.0,1.0,up
f7537,3444.5,0.0,1.0,1.0,up
f7538,3444.5,0.0,1.0,1.0,up
f7539,3444.5,0.0,1.0,1.0,up
f7540,3444.5,0.0,1.0,1.0,up
f7541,3444.5,0.0,1.0,1.0,up
f7542,2959.0,-4.619841158536616e-05,0.1169408457062521,1.0,down
f7543,3444.5,0.0,1.0,1.0,up
f7544,2988.0,-0.00010759644410208272,0.14082750915981584,1.0,down
f7545,3403.0,-4.774080140583486e-10,0.3231762510951163,1.0,down
f7546,3684.0,-4.930676631517263e-06,0.4401829689630786,1.0,down
f7547,3444.5,0.0,1.0,1.0,up
f7548,3444.5,0.0,1.0,1.0,up
f7549,3486.0,1.2604562153321613e-07,0.3231762510951163,1.0,up
f7550,3444.5,0.0,1.0,1.0,up
f7551,3444.5,0.0,1.0,1.0,up
f7552,3444.5,0.0,1.0,1.0,up
f7553,3444.5,0.0,1.0,1.0,up
f7554,3444.5,0.0,1.0,1.0,up
f7555,3444.5,0.0,1.0,1.0,up
f7556,3444.5,0.0,1.0,1.0,up
f7557,3444.5,0.0,1.0,1.0,up
f7558,3444.5,0.0,1.0,1.0,up
f7559,3059.0,-2.1246313768774214e-06,0.1280398983246241,1.0,down
f7560,2786.0,-2.7456602086214885e-05,0.03357747082191457,1.0,down
f7561,3212.0,-3.874776250239552e-06,0.4536903939690595,1.0,down
f7562,3444.5,0.0,1.0,1.0,up
f7563,3444.5,0.0,1.0,1.0,up
f7564,2862.5,-1.0674928752593248e-05,0.02405874714116312,1.0,down
f7565,3444.5,0.0,1.0,1.0,up
f7566,3444.5,0.0,1.0,1.0,up
f7567,3444.5,0.0,1.0,1.0,up
f7568,3444.5,0.0,1.0,1.0,up
f7569,3403.0,-5.008138054196375e-08,0.3231762510951163,1.0,down
f7570,3444.5,0.0,1.0,1.0,up
f7571,3444.5,0.0,1.0,1.0,up
f7572,3643.0,-3.6754939951990025e-06,0.19850701657019887,1.0,down
f7573,2887.0,-0.00023806943973324384,0.0720328829433371,1.0,down
f7574,3444.5,0.0,1.0,1.0,up
f7575,3527.5,6.891280364985747e-07,0.3158396696031417,1.0,up
f7576,3444.5,0.0,1.0,1.0,up
f7577,3444.5,0.0,1.0,1.0,up
f7578,3444.5,0.0,1.0,1.0,up
f7579,3444.5,0.0,1.0,1.0,up
f7580,3781.0,8.190091571725725e-06,0.2674026018147596,1.0,up
f7581,3795.0,1.9953237484975056e-06,0.1388258865851144,1.0,up
f7582,3486.0,2.1368523229317495e-09,0.3231762510951163,1.0,up
f7583,3444.5,0.0,1.0,1.0,up
f7584,3444.5,0.0,1.0,1.0,up
f7585,3224.0,-5.249058905251167e-06,0.44118160076442103,1.0,down
f7586,3444.5,0.0,1.0,1.0,up
f7587,3444.5,0.0,1.0,1.0,up
f7588,3444.5,0.0,1.0,1.0,up
f7589,3444.5,0.0,1.0,1.0,up
f7590,3444.5,0.0,1.0,1.0,up
f7591,3082.0,-3.7495898491708584e-06,0.0262834387631206,1.0,down
f7592,3444.5,0.0,1.0,1.0,up
f7593,3444.5,0.0,1.0,1.0,up
f7594,3444.5,0.0,1.0,1.0,up
f7595,3367.5,-2.225484444439995e-07,0.6294410389096631,1.0,down
f7596,3444.5,0.0,1.0,1.0,up
f7597,3444.5,0.0,1.0,1.0,up
f7598,3444.5,0.0,1.0,1.0,up
f7599,3444.5,0.0,1.0,1.0,up
f7600,3444.5,0.0,1.0,1.0,up
f7601,3444.5,0.0,1.0,1.0,up
f7602,3444.5,0.0,1.0,1.0,up
f7603,3444.5,0.0,1.0,1.0,up
f7604,3444.5,0.0,1.0,1.0,up
f7605,3444.5,0.0,1.0,1.0,up
f7606,3444.5,0.0,1.0,1.0,up
f7607,3444.5,0.0,1.0,1.0,up
f7608,3444.5,0.0,1.0,1.0,up
f7609,3444.5,0.0,1.0,1.0,up
f7610,3405.0,8.668678992214692e-05,0.8997667444070706,1.0,up
f7611,3444.5,0.0,1.0,1.0,up
f7612,3444.5,0.0,1.0,1.0,up
f7613,3144.0,2.0926715248595385e-06,0.289083185576397,1.0,up
f7614,3444.5,0.0,1.0,1.0,up
f7615,3444.5,0.0,1.0,1.0,up
f7616,3444.5,0.0,1.0,1.0,up
f7617,3444.5,0.0,1.0,1.0,up
f7618,3444.5,0.0,1.0,1.0,up
f7619,3486.0,2.6045714789743434e-07,0.566066165466121,1.0,up
f7620,3444.5,0.0,1.0,1.0,up
f7621,3526.0,1.4435258835655108e-06,0.4808683762284829,1.0,up
f7622,3444.5,0.0,1.0,1.0,up
f7623,3444.5,0.0,1.0,1.0,up
f7624,3444.5,0.0,1.0,1.0,up
f7625,3444.5,0.0,1.0,1.0,up
f7626,3444.5,0.0,1.0,1.0,up
f7627,3444.5,0.0,1.0,1.0,up
f7628,3444.5,0.0,1.0,1.0,up
f7629,3219.5,4.537083792040147e-07,0.38920288700458394,1.0,up
f7630,3444.5,0.0,1.0,1.0,up
f7631,3444.5,0.0,1.0,1.0,up
f7632,3444.5,0.0,1.0,1.0,up
f7633,2974.0,-2.31093574958399e-05,0.12902917606337203,1.0,down
f7634,3444.5,0.0,1.0,1.0,up
f7635,3444.5,0.0,1.0,1.0,up
f7636,3444.5,0.0,1.0,1.0,up
f7637,3444.5,0.0,1.0,1.0,up
f7638,3401.0,-9.337248459825831e-07,0.7234207795306413,1.0,down
f7639,3335.0,-2.3145202501026176e-07,0.6529083825295043,1.0,down
f7640,3745.0,7.941129656665656e-05,0.3325988772520977,1.0,up
f7641,3051.0,-2.674938119766976e-06,0.17698825275190244,1.0,down
f7642,3486.0,9.945379352724427e-07,0.3231762510951163,1.0,up
f7643,3560.0,2.3913124468561867e-05,0.7103331065779594,1.0,up
f7644,3444.5,0.0,1.0,1.0,up
f7645,3403.0,-4.6484708135207013e-07,0.3231762510951163,1.0,down
f7646,3444.5,0.0,1.0,1.0,up
f7647,3242.0,1.0524322040356612e-06,0.4807442486157737,1.0,up
f7648,3444.5,0.0,1.0,1.0,up
f7649,3444.5,0.0,1.0,1.0,up
f7650,3100.0,5.84130743462368e-06,0.22983863140415672,1.0,up
f7651,3403.0,-1.7140900817172355e-06,0.3231762510951163,1.0,down
f7652,3444.5,0.0,1.0,1.0,up
f7653,3444.5,0.0,1.0,1.0,up
f7654,3444.5,0.0,1.0,1.0,up
f7655,3567.0,-1.9388821071395315e-06,0.6434585999909955,1.0,down
f7656,3444.5,0.0,1.0,1.0,up
f7657,3532.0,-2.474706067355821e-06,0.7719606166308636,1.0,down
f7658,3444.5,0.0,1.0,1.0,up
f7659,3324.5,6.160432338176004e-07,0.6191962123164934,1.0,up
f7660,3521.0,1.949117516682214e-06,0.8006947890469376,1.0,up
f7661,3486.0,4.791562162839011e-07,0.3231762510951163,1.0,up
f7662,3729.0,2.5607458878931285e-07,0.03340168606904131,1.0,up
f7663,3444.5,0.0,1.0,1.0,up
f7664,3444.5,0.0,1.0,1.0,up
f7665,3654.0,2.0002946389084456e-05,0.27802159292527606,1.0,up
f7666,3444.5,0.0,1.0,1.0,up
f7667,3405.0,1.1519865898684736e-07,0.6705464861733855,1.0,up
f7668,3444.5,0.0,1.0,1.0,up
f7669,3444.5,0.0,1.0,1.0,up
f7670,3444.5,0.0,1.0,1.0,up
f7671,2998.0,2.2062679390838167e-06,0.10463997013862728,1.0,up
f7672,3403.0,-4.0067865790978793e-08,0.566066165466121,1.0,down
f7673,3647.0,8.296943217072726e-08,0.06099201058662431,1.0,up
f7674,3444.5,0.0,1.0,1.0,up
f7675,3444.5,0.0,1.0,1.0,up
f7676,3444.5,0.0,1.0,1.0,up
f7677,3444.5,0.0,1.0,1.0,up
f7678,3444.5,0.0,1.0,1.0,up
f7679,3444.5,0.0,1.0,1.0,up
f7680,3444.5,0.0,1.0,1.0,up
f7681,3444.5,0.0,1.0,1.0,up
f7682,3444.5,0.0,1.0,1.0,up
f7683,3444.5,0.0,1.0,1.0,up
f7684,3644.0,5.744031475469784e-07,0.19624953582492732,1.0,up
f7685,3444.5,0.0,1.0,1.0,up
f7686,3444.5,0.0,1.0,1.0,up
f7687,3444.5,0.0,1.0,1.0,up
f7688,3444.5,0.0,1.0,1.0,up
f7689,3149.0,7.086260732002444e-06,0.19093773292618743,1.0,up
f7690,3444.5,0.0,1.0,1.0,up
f7691,3444.5,0.0,1.0,1.0,up
f7692,3445.0,7.859796232330691e-08,1.0,1.0,up
f7693,3444.5,0.0,1.0,1.0,up
f7694,3361.5,-9.330412785309445e-07,0.15855520076308371,1.0,down
f7695,3444.5,0.0,1.0,1.0,up
f7696,3444.5,0.0,1.0,1.0,up
f7697,3575.0,6.87916650919311e-06,0.6518227378465529,1.0,up
f7698,3360.5,4.4669763660037335e-05,0.7873988237384373,1.0,up
f7699,3444.5,0.0,1.0,1.0,up
f7700,3691.5,-7.649989720996392e-07,0.40242987018674403,1.0,down
f7701,3611.0,1.2997781420589414e-06,0.4111291094193281,1.0,up
f7702,3444.5,0.0,1.0,1.0,up
f7703,3128.0,-1.2454924633704034e-05,0.30745979085698505,1.0,down
f7704,2912.0,-9.522401699333462e-05,0.08567226357545031,1.0,down
