feature,stat_mannwhitney_u,effect_mean_diff,p_value,p_adj_bh,direction
f694,50000.0,0.0,1.0,1.0,up
f695,50000.0,0.0,1.0,1.0,up
f696,50000.0,0.0,1.0,1.0,up
f697,50000.0,0.0,1.0,1.0,up
f698,50000.0,0.0,1.0,1.0,up
f699,49900.0,-1.544824044685811e-08,0.5291570867513564,1.0,down
f700,52432.0,5.078059804509394e-05,0.31440675923011996,1.0,up
f703,50388.0,1.665806757955579e-07,0.6367605996254437,1.0,up
f705,50889.5,2.228460230981e-06,0.348886535302223,1.0,up
f706,50000.0,0.0,1.0,1.0,up
f707,50000.0,0.0,1.0,1.0,up
f708,50000.0,0.0,1.0,1.0,up
f709,50000.0,0.0,1.0,1.0,up
f710,50000.0,0.0,1.0,1.0,up
f711,49963.0,-4.6857996676408223e-07,0.9776904432950957,1.0,down
f713,50703.0,5.2422332373680553e-08,0.39193558602958056,1.0,up
f715,50000.0,0.0,1.0,1.0,up
f716,50000.0,0.0,1.0,1.0,up
f717,50000.0,0.0,1.0,1.0,up
f718,50000.0,0.0,1.0,1.0,up
f719,50746.0,4.3998377441312184e-06,0.18717306612110385,1.0,up
f721,50000.0,0.0,1.0,1.0,up
f722,50554.0,1.6638571105431766e-07,0.2405619320290302,1.0,up
f723,50000.0,0.0,1.0,1.0,up
f724,50000.0,0.0,1.0,1.0,up
f725,51587.5,1.3317195698618889e-06,0.2542652160835819,1.0,up
f726,49900.0,-2.571207005530596e-09,0.5291570867513564,1.0,down
f727,50000.0,0.0,1.0,1.0,up
f729,50000.0,0.0,1.0,1.0,up
f730,49901.0,1.9428867744863965e-07,0.7187081783725641,1.0,up
f731,50000.0,0.0,1.0,1.0,up
f732,50000.0,0.0,1.0,1.0,up
f733,50000.0,0.0,1.0,1.0,up
f734,50000.0,0.0,1.0,1.0,up
f735,50000.0,0.0,1.0,1.0,up
f736,50000.0,0.0,1.0,1.0,up
f737,50000.0,0.0,1.0,1.0,up
f738,50000.0,0.0,1.0,1.0,up
f739,50000.0,0.0,1.0,1.0,up
f740,50000.0,0.0,1.0,1.0,up
f741,50000.0,0.0,1.0,1.0,up
f742,50000.0,0.0,1.0,1.0,up
f743,50824.0,-1.1641056698863394e-07,0.22612730199775788,1.0,down
f745,50000.0,0.0,1.0,1.0,up
f746,50000.0,0.0,1.0,1.0,up
f747,50000.0,0.0,1.0,1.0,up
f748,50000.0,0.0,1.0,1.0,up
f749,50049.0,-1.2483114551287145e-07,0.8905788621202089,1.0,down
f752,50000.0,3.3601681934669613e-09,1.0,1.0,up
f754,50000.0,0.0,1.0,1.0,up
f755,50000.0,0.0,1.0,1.0,up
f757,50000.0,0.0,1.0,1.0,up
f758,51431.0,1.2905262628919445e-06,0.39005430071246716,1.0,up
f759,50000.0,0.0,1.0,1.0,up
f760,50000.0,0.0,1.0,1.0,up
f761,50000.0,0.0,1.0,1.0,up
f762,49795.0,3.2101802731631326e-05,0.9325709482266125,1.0,up
f763,49747.5,-4.717725096270442e-07,0.7503061144336403,1.0,down
f764,50000.0,0.0,1.0,1.0,up
f766,52324.0,-1.4508019012282595e-07,0.1836800020009992,1.0,down
f767,50000.0,0.0,1.0,1.0,up
f769,50000.0,0.0,1.0,1.0,up
f770,50000.0,0.0,1.0,1.0,up
f771,48352.5,-1.654186794257839e-05,0.4955953795027247,1.0,down
f773,50000.0,0.0,1.0,1.0,up
f774,49900.0,-7.003257633186877e-08,0.5291570867513564,1.0,down
f776,50000.0,0.0,1.0,1.0,up
f777,50000.0,0.0,1.0,1.0,up
f778,50491.0,-1.9199337475583886e-07,0.4330772427231917,1.0,down
f779,50000.0,0.0,1.0,1.0,up
f781,50000.0,0.0,1.0,1.0,up
f782,50000.0,0.0,1.0,1.0,up
f783,50000.0,-3.54454641637858e-08,1.0,1.0,down
f784,50396.5,-3.126072951999958e-07,0.7276326224826726,1.0,down
f785,52298.5,3.423979504077579e-06,0.3415622765712665,1.0,up
f786,51259.0,-4.5338301424635575e-07,0.21580262535481154,1.0,down
f787,50000.0,0.0,1.0,1.0,up
f789,50000.0,0.0,1.0,1.0,up
f790,50000.0,0.0,1.0,1.0,up
f792,50388.5,-4.637881502276287e-07,0.8272179640824934,1.0,down
f793,48041.0,-5.9163520563743075e-05,0.4177577503132185,1.0,down
f794,50000.0,0.0,1.0,1.0,up
f796,50000.0,0.0,1.0,1.0,up
f797,50000.0,0.0,1.0,1.0,up
f799,50000.0,0.0,1.0,1.0,up
f800,50000.0,0.0,1.0,1.0,up
f801,50000.0,0.0,1.0,1.0,up
f802,50000.0,0.0,1.0,1.0,up
f803,51034.5,-6.608889871131396e-07,0.5307429241235295,1.0,down
f804,50000.0,0.0,1.0,1.0,up
f805,50000.0,0.0,1.0,1.0,up
f806,50000.0,0.0,1.0,1.0,up
f807,50000.0,0.0,1.0,1.0,up
f808,50000.0,0.0,1.0,1.0,up
f809,50445.0,-1.8136273138225079e-07,0.3932591355243328,1.0,down
f810,50000.0,0.0,1.0,1.0,up
f811,49858.0,5.829707424709341e-08,0.7857990918379154,1.0,up
f812,50000.0,0.0,1.0,1.0,up
f813,50000.0,0.0,1.0,1.0,up
f814,50000.0,0.0,1.0,1.0,up
f815,50000.0,0.0,1.0,1.0,up
f816,50000.0,0.0,1.0,1.0,up
f819,50000.0,0.0,1.0,1.0,up
f820,50000.0,0.0,1.0,1.0,up
f821,50100.0,1.8542501493357122e-08,0.5291570867513564,1.0,up
f822,50000.0,0.0,1.0,1.0,up
f823,50000.0,0.0,1.0,1.0,up
f824,51248.0,6.221092844498344e-06,0.6057527722582512,1.0,up
f826,50000.0,0.0,1.0,1.0,up
f827,50000.0,0.0,1.0,1.0,up
f828,50000.0,0.0,1.0,1.0,up
f829,50000.0,0.0,1.0,1.0,up
f830,50000.0,0.0,1.0,1.0,up
f831,49650.5,-2.927402732893824e-06,0.2687242712412864,1.0,down
f833,50000.0,0.0,1.0,1.0,up
f834,48976.0,8.534309773494897e-06,0.514626471579473,1.0,up
f836,48902.0,-8.987977053038775e-07,0.2415496399233794,1.0,down
f837,50302.0,8.292065467685461e-08,0.33933784476567586,1.0,up
f838,50000.0,0.0,1.0,1.0,up
f839,51558.0,9.40365347560146e-07,0.3179291442785315,1.0,up
f842,50395.0,-1.9283449018985266e-06,0.7958926917282261,1.0,down
f843,49900.0,-4.4040716602467004e-09,0.5291570867513564,1.0,down
f844,50049.0,-2.5398816433153117e-08,0.9502319051446226,1.0,down
f845,51425.0,3.393653605598957e-08,0.25449592836135226,1.0,up
f847,50427.5,-6.887838335387642e-07,0.5751789768436767,1.0,down
f848,50000.0,0.0,1.0,1.0,up
f849,50000.0,0.0,1.0,1.0,up
f852,50940.5,-9.845057958045801e-06,0.6652096149496882,1.0,down
f853,48945.0,-3.8684070023009553e-07,0.3724657812105797,1.0,down
f854,50095.0,-4.1315000271424653e-07,0.8719125251804072,1.0,down
f856,50000.0,0.0,1.0,1.0,up
f857,50000.0,0.0,1.0,1.0,up
f859,51953.5,7.625503894814756e-07,0.1878966237934352,1.0,up
f860,50000.0,0.0,1.0,1.0,up
f862,50000.0,0.0,1.0,1.0,up
f863,50000.0,0.0,1.0,1.0,up
f864,50000.0,0.0,1.0,1.0,up
f866,50687.0,8.627174756838941e-07,0.5084114781416958,1.0,up
f867,49901.0,-2.6034760230686517e-07,0.7187081783725641,1.0,down
f868,48223.0,-6.383976453435025e-06,0.45183950246601545,1.0,down
f869,50000.0,0.0,1.0,1.0,up
f870,50000.0,0.0,1.0,1.0,up
f871,50000.0,0.0,1.0,1.0,up
f874,52445.0,1.3005553351831622e-05,0.31156309593158826,1.0,up
f875,50000.0,0.0,1.0,1.0,up
f876,52424.0,0.0002617077508475632,0.3160015926003453,1.0,up
f877,50000.0,0.0,1.0,1.0,up
f878,50000.0,0.0,1.0,1.0,up
f879,50000.0,0.0,1.0,1.0,up
f880,50793.5,7.2135527989303225e-06,0.6959689133486685,1.0,up
f881,50000.0,0.0,1.0,1.0,up
f882,50000.0,0.0,1.0,1.0,up
f883,52018.5,2.9915299887761647e-06,0.4020986448630529,1.0,up
f884,50000.0,0.0,1.0,1.0,up
f885,50000.0,0.0,1.0,1.0,up
f886,51282.5,-4.479923365579453e-06,0.3750711826974309,1.0,down
f887,50000.0,0.0,1.0,1.0,up
f888,49039.0,-4.2912986535156963e-05,0.6228160162254801,1.0,down
f889,50000.0,0.0,1.0,1.0,up
f890,50000.0,0.0,1.0,1.0,up
f891,50443.0,-1.978812251763884e-07,0.4654577143415908,1.0,down
f892,51371.0,-3.503345721583173e-06,0.5667856144054686,1.0,down
f893,52517.0,-1.0381835745647545e-06,0.22035997767675952,1.0,down
f894,50000.0,0.0,1.0,1.0,up
f895,50000.0,0.0,1.0,1.0,up
f896,50000.0,0.0,1.0,1.0,up
f897,50000.0,0.0,1.0,1.0,up
f898,50000.0,0.0,1.0,1.0,up
f899,49916.0,-3.526166385199758e-06,0.9681054140030401,1.0,down
f900,50000.0,0.0,1.0,1.0,up
f902,50100.0,1.4319601177703589e-07,0.5291570867513564,1.0,up
f903,50000.0,0.0,1.0,1.0,up
f904,50000.0,0.0,1.0,1.0,up
f905,50000.0,0.0,1.0,1.0,up
f906,50000.0,0.0,1.0,1.0,up
f907,50000.0,0.0,1.0,1.0,up
f908,50000.0,0.0,1.0,1.0,up
f909,50000.0,0.0,1.0,1.0,up
f911,51364.0,3.961718466598541e-07,0.18902295909418576,1.0,up
f913,48594.0,-1.3176191670936532e-05,0.41772774458358697,1.0,down
f914,50000.0,0.0,1.0,1.0,up
f916,50000.0,0.0,1.0,1.0,up
f917,50790.0,-3.737147817446385e-07,0.3870721041997859,1.0,down
f918,49475.0,-3.055216802749783e-06,0.790834009568255,1.0,down
f919,50000.0,0.0,1.0,1.0,up
f920,50000.0,0.0,1.0,1.0,up
f921,50000.0,0.0,1.0,1.0,up
f922,49700.0,-2.6524547138251367e-08,0.47212692372819576,1.0,down
f924,50000.0,0.0,1.0,1.0,up
f925,50000.0,0.0,1.0,1.0,up
f926,50000.0,0.0,1.0,1.0,up
f927,50300.0,7.9189776442945e-09,0.3955802263701643,1.0,up
f928,50000.0,0.0,1.0,1.0,up
f929,50000.0,0.0,1.0,1.0,up
f930,52263.0,1.2933338239236037e-05,0.349223616402488,1.0,up
f931,50000.0,2.7139458325109446e-08,1.0,1.0,up
f932,53106.0,-1.1579826878005407e-06,0.1971462016974388,1.0,down
f933,50000.0,0.0,1.0,1.0,up
f934,50000.0,0.0,1.0,1.0,up
f935,50000.0,0.0,1.0,1.0,up
f936,50000.0,0.0,1.0,1.0,up
f938,50000.0,0.0,1.0,1.0,up
f939,50000.0,0.0,1.0,1.0,up
f940,50000.0,0.0,1.0,1.0,up
f941,50000.0,0.0,1.0,1.0,up
f943,49849.5,-1.7120591292041353e-07,0.736045241255955,1.0,down
f944,52595.0,-1.4818576173638574e-06,0.2803877173638277,1.0,down
f945,50000.0,0.0,1.0,1.0,up
f946,50000.0,0.0,1.0,1.0,up
f947,50149.5,-3.7655532651115205e-08,0.504884093804075,1.0,down
f948,50000.0,0.0,1.0,1.0,up
f950,50000.0,0.0,1.0,1.0,up
f951,50000.0,0.0,1.0,1.0,up
f952,50000.0,0.0,1.0,1.0,up
f953,50100.0,4.45223122369498e-09,0.5291570867513564,1.0,up
f954,49950.0,7.636845111846827e-11,0.8563620132741958,1.0,up
f958,50000.0,0.0,1.0,1.0,up
f959,50448.0,1.710219876258634e-07,0.2043170311171345,1.0,up
f960,50000.0,0.0,1.0,1.0,up
f961,50000.0,0.0,1.0,1.0,up
f962,49900.0,-6.603630026802421e-09,0.5291570867513564,1.0,down
f963,50000.0,0.0,1.0,1.0,up
f964,52934.0,7.032330583570002e-06,0.2248548512989036,1.0,up
f965,50000.0,0.0,1.0,1.0,up
f966,50000.0,0.0,1.0,1.0,up
f967,50000.0,0.0,1.0,1.0,up
f969,50000.0,0.0,1.0,1.0,up
f971,50000.0,0.0,1.0,1.0,up
f972,50000.0,0.0,1.0,1.0,up
f973,50000.0,0.0,1.0,1.0,up
f974,50000.0,0.0,1.0,1.0,up
f975,50000.0,0.0,1.0,1.0,up
f978,50288.0,1.012448316032533e-06,0.9053119841973535,1.0,up
f979,50000.0,0.0,1.0,1.0,up
f980,50000.0,0.0,1.0,1.0,up
f981,50000.0,0.0,1.0,1.0,up
f982,51527.0,-1.8984985945280638e-07,0.4305859551695611,1.0,down
f983,50000.0,0.0,1.0,1.0,up
f984,50000.0,0.0,1.0,1.0,up
f985,50000.0,0.0,1.0,1.0,up
f986,50000.0,0.0,1.0,1.0,up
f987,52389.0,6.086001121730078e-07,0.1759535417323096,1.0,up
f988,50000.0,0.0,1.0,1.0,up
f990,50000.0,0.0,1.0,1.0,up
f992,50000.0,0.0,1.0,1.0,up
f993,50000.0,0.0,1.0,1.0,up
f994,49720.0,5.8474359175306745e-06,0.9079334776808404,1.0,up
f995,50000.0,0.0,1.0,1.0,up
f996,50000.0,0.0,1.0,1.0,up
f997,50000.0,0.0,1.0,1.0,up
f999,50000.0,0.0,1.0,1.0,up
f1000,50000.0,0.0,1.0,1.0,up
f1001,50924.5,1.459554732718971e-07,0.3178635535235347,1.0,up
f1002,50408.0,-2.438202000121237e-07,0.6946523551247614,1.0,down
f1003,50000.0,0.0,1.0,1.0,up
f1004,50636.0,-6.418370816390965e-06,0.7926012535809775,1.0,down
f1005,50000.0,0.0,1.0,1.0,up
f1007,50248.0,-3.157363062200602e-08,0.4826532567160893,1.0,down
f1009,50000.0,0.0,1.0,1.0,up
f1010,50000.0,0.0,1.0,1.0,up
f1011,50000.0,0.0,1.0,1.0,up
f1012,50000.0,0.0,1.0,1.0,up
f1014,50000.0,0.0,1.0,1.0,up
f1015,50000.0,0.0,1.0,1.0,up
f1017,50936.5,6.443754318752327e-08,0.28457590753217843,1.0,up
f1018,53017.0,1.3030818081460893e-05,0.21200963324820143,1.0,up
f1019,51331.5,1.8064101448544537e-05,0.2566989689738489,1.0,up
f1020,50000.0,0.0,1.0,1.0,up
f1021,50000.0,0.0,1.0,1.0,up
f1022,50694.0,5.895962603972294e-07,0.2676979809964366,1.0,up
f1024,50000.0,0.0,1.0,1.0,up
f1025,50000.0,0.0,1.0,1.0,up
f1026,50000.0,0.0,1.0,1.0,up
f1027,50000.0,0.0,1.0,1.0,up
f1030,50000.0,0.0,1.0,1.0,up
f1031,49708.0,-1.3323511666385457e-07,0.6412964159327348,1.0,down
f1033,51581.5,2.2610802512645023e-05,0.5130044966238767,1.0,up
f1035,50000.0,0.0,1.0,1.0,up
f1036,50000.0,0.0,1.0,1.0,up
f1037,51850.0,3.522228993824683e-05,0.2746803432956285,1.0,up
f1038,50000.0,0.0,1.0,1.0,up
f1039,50000.0,0.0,1.0,1.0,up
f1040,50000.0,0.0,1.0,1.0,up
f1041,50000.0,0.0,1.0,1.0,up
f1042,50000.0,0.0,1.0,1.0,up
f1043,50000.0,0.0,1.0,1.0,up
f1044,49460.0,-6.89577011144138e-07,0.5311792920240443,1.0,down
f1045,50000.0,0.0,1.0,1.0,up
f1046,50345.5,-6.652490992564708e-08,0.48739271321081623,1.0,down
f1047,50000.0,0.0,1.0,1.0,up
f1048,50148.5,1.5230220014927912e-08,0.7853545602508218,1.0,up
f1049,51611.5,-2.661030794115504e-06,0.4575123365474939,1.0,down
f1052,50000.0,0.0,1.0,1.0,up
f1053,48783.5,-4.3221387932135257e-07,0.16446489249531637,1.0,down
f1054,48778.0,-3.738024988706456e-06,0.6132862151344691,1.0,down
f1056,50000.0,0.0,1.0,1.0,up
f1057,52225.0,-1.9083719489572104e-06,0.3000052963599361,1.0,down
f1058,49900.0,-1.3120607763994486e-07,0.5291570867513564,1.0,down
f1059,50000.0,0.0,1.0,1.0,up
f1060,51642.0,-6.809886477640248e-06,0.4675328359698223,1.0,down
f1061,50000.0,0.0,1.0,1.0,up
f1062,50000.0,0.0,1.0,1.0,up
f1064,50000.0,0.0,1.0,1.0,up
f1065,50000.0,0.0,1.0,1.0,up
f1066,50663.0,2.501484195818193e-07,0.634132050814364,1.0,up
f1067,50000.0,0.0,1.0,1.0,up
f1071,50000.0,0.0,1.0,1.0,up
f1073,50000.0,0.0,1.0,1.0,up
f1074,50000.0,0.0,1.0,1.0,up
f1075,49775.0,1.4412104883376741e-06,0.9259945062163022,1.0,up
f1077,50000.0,0.0,1.0,1.0,up
f1078,50000.0,0.0,1.0,1.0,up
f1079,50000.0,0.0,1.0,1.0,up
f1080,50000.0,0.0,1.0,1.0,up
f1081,50623.0,2.0763945940416476e-09,0.5170213806987941,1.0,up
f1082,50000.0,0.0,1.0,1.0,up
f1083,50000.0,-3.1504822691204025e-06,1.0,1.0,down
f1084,50000.0,0.0,1.0,1.0,up
f1085,50000.0,0.0,1.0,1.0,up
f1086,50000.0,0.0,1.0,1.0,up
f1087,50000.0,0.0,1.0,1.0,up
f1089,50100.0,4.935012839268893e-09,0.5291570867513564,1.0,up
f1090,50000.0,0.0,1.0,1.0,up
f1091,50000.0,0.0,1.0,1.0,up
f1092,52416.0,1.2326208998274523e-06,0.308629343625631,1.0,up
f1093,50000.0,0.0,1.0,1.0,up
f1094,49849.5,-8.269413228845223e-09,0.6345301158653416,1.0,down
f1095,50000.0,0.0,1.0,1.0,up
f1097,48995.0,-6.544722959552018e-05,0.6558232594231169,1.0,down
f1099,50005.0,9.361796219309326e-08,0.9944289222473717,1.0,up
f1100,50000.0,0.0,1.0,1.0,up
f1101,50000.0,0.0,1.0,1.0,up
f1102,50000.0,0.0,1.0,1.0,up
f1103,50000.0,0.0,1.0,1.0,up
f1104,49556.0,-2.1690999710699545e-07,0.43264725730538756,1.0,down
f1105,50000.0,0.0,1.0,1.0,up
f1106,50000.0,0.0,1.0,1.0,up
f1107,50063.0,-3.2371226832765386e-05,0.9554258225161876,1.0,down
f1108,50349.5,6.572687925654463e-08,0.3658132721796258,1.0,up
f1110,48989.0,-2.0416648148966487e-06,0.42484858081492904,1.0,down
f1111,49901.0,1.262817531824112e-07,0.8130654644554687,1.0,up
f1112,50000.0,0.0,1.0,1.0,up
f1113,50000.0,0.0,1.0,1.0,up
f1114,50000.0,0.0,1.0,1.0,up
f1115,50100.0,3.2746513170422985e-08,0.5291570867513564,1.0,up
f1116,50000.0,0.0,1.0,1.0,up
f1117,50000.0,0.0,1.0,1.0,up
f1119,50100.0,7.560431549791246e-08,0.7159756029361365,1.0,up
f1120,50000.0,0.0,1.0,1.0,up
f1121,51166.5,-6.052962871763158e-07,0.5436975100137964,1.0,down
f1122,49492.0,4.463540019060019e-06,0.6922144301230775,1.0,up
f1125,50333.0,-3.7158265859034147e-06,0.8761644863747187,1.0,down
f1127,50000.0,0.0,1.0,1.0,up
f1128,50000.0,0.0,1.0,1.0,up
f1130,50000.0,0.0,1.0,1.0,up
f1131,47995.5,-4.982173570169834e-06,0.3813594401230307,1.0,down
f1132,50000.0,0.0,1.0,1.0,up
f1133,50000.0,0.0,1.0,1.0,up
f1134,50495.0,1.8017542970483198e-08,0.294414755794966,1.0,up
f1135,50750.0,1.5539763535343808e-07,0.18481808860776294,1.0,up
f1136,51962.0,7.73673450385104e-06,0.17279877338363714,1.0,up
f1137,47321.0,-7.789863055950263e-05,0.2677693087189854,1.0,down
f1138,50000.0,0.0,1.0,1.0,up
f1139,50100.0,7.33333290554583e-08,0.5291570867513564,1.0,up
f1140,50000.0,0.0,1.0,1.0,up
f1141,50000.0,0.0,1.0,1.0,up
f1142,50000.0,0.0,1.0,1.0,up
f1143,50000.0,0.0,1.0,1.0,up
f1144,50000.0,0.0,1.0,1.0,up
f1145,50000.0,0.0,1.0,1.0,up
f1147,50000.0,0.0,1.0,1.0,up
f1148,50000.0,0.0,1.0,1.0,up
f1149,50454.5,2.8398850554367526e-07,0.30759834963559674,1.0,up
f1150,50000.0,0.0,1.0,1.0,up
f1151,51787.0,8.640359301352874e-07,0.22048915029987393,1.0,up
f1152,50000.0,0.0,1.0,1.0,up
f1153,50000.0,0.0,1.0,1.0,up
f1156,50000.0,0.0,1.0,1.0,up
f1158,50000.0,0.0,1.0,1.0,up
f1159,50000.0,0.0,1.0,1.0,up
f1160,51333.0,0.00022718154266476633,0.5814186076802652,1.0,up
f1161,48285.5,-8.057931469011238e-06,0.47807411690743207,1.0,down
f1162,50001.0,2.2372651073965242e-08,0.9991034570422812,1.0,up
f1163,50640.0,7.933835695439484e-08,0.3472439101059739,1.0,up
f1164,50000.0,0.0,1.0,1.0,up
f1165,50000.0,0.0,1.0,1.0,up
f1166,50000.0,0.0,1.0,1.0,up
f1167,50000.0,0.0,1.0,1.0,up
f1168,50200.0,7.661001291126013e-10,0.3719487076201998,1.0,up
f1170,49900.0,-1.6020938346628099e-07,0.7159756029361365,1.0,down
f1171,50000.0,0.0,1.0,1.0,up
f1172,50000.0,0.0,1.0,1.0,up
f1173,50000.0,0.0,1.0,1.0,up
f1174,50000.0,0.0,1.0,1.0,up
f1176,50000.0,0.0,1.0,1.0,up
f1178,50000.0,0.0,1.0,1.0,up
f1179,50000.0,0.0,1.0,1.0,up
f1180,50000.0,0.0,1.0,1.0,up
f1181,50962.0,-1.3785354130959604e-06,0.36385317843242393,1.0,down
f1182,50000.0,0.0,1.0,1.0,up
f1183,49078.0,-3.1088190153241157e-06,0.6412286255192332,1.0,down
f1184,50000.0,0.0,1.0,1.0,up
f1185,50000.0,0.0,1.0,1.0,up
f1186,50000.0,0.0,1.0,1.0,up
f1187,50000.0,0.0,1.0,1.0,up
f1188,50150.5,1.0892002683249302e-07,0.6975081955383016,1.0,up
f1190,50000.0,0.0,1.0,1.0,up
f1191,50000.0,0.0,1.0,1.0,up
f1192,50000.0,0.0,1.0,1.0,up
f1193,50000.0,0.0,1.0,1.0,up
f1194,51599.0,-2.7243542308497124e-06,0.4490539620614732,1.0,down
f1195,50000.0,0.0,1.0,1.0,up
f1197,50000.0,0.0,1.0,1.0,up
f1198,50000.0,0.0,1.0,1.0,up
f1199,49902.5,-1.6684695719959564e-06,0.9640560950305774,1.0,down
f1200,50000.0,0.0,1.0,1.0,up
f1201,50000.0,0.0,1.0,1.0,up
f1202,50000.0,0.0,1.0,1.0,up
f1203,50000.0,0.0,1.0,1.0,up
f1204,50100.0,3.047778591280803e-08,0.7159756029361365,1.0,up
f1205,49602.0,-1.784710730134975e-07,0.4451938600993568,1.0,down
f1207,50000.0,0.0,1.0,1.0,up
f1208,50000.0,0.0,1.0,1.0,up
f1210,50000.0,0.0,1.0,1.0,up
f1211,50000.0,0.0,1.0,1.0,up
f1213,50835.0,-6.030789791111601e-07,0.6686249742579081,1.0,down
f1214,50000.0,0.0,1.0,1.0,up
f1215,50000.0,0.0,1.0,1.0,up
f1216,50000.0,0.0,1.0,1.0,up
f1217,50000.0,0.0,1.0,1.0,up
f1219,48563.0,-6.926201436726842e-06,0.5518308738355342,1.0,down
f1220,50000.0,0.0,1.0,1.0,up
f1221,50000.0,0.0,1.0,1.0,up
f1222,50000.0,0.0,1.0,1.0,up
f1223,49849.5,-2.1107844440848566e-07,0.6345301158653416,1.0,down
f1224,49900.0,-4.952289164066315e-07,0.7159756029361365,1.0,down
f1225,50000.0,0.0,1.0,1.0,up
f1226,50000.0,0.0,1.0,1.0,up
f1227,50000.0,0.0,1.0,1.0,up
f1228,50000.0,0.0,1.0,1.0,up
f1229,50000.0,0.0,1.0,1.0,up
f1231,50000.0,0.0,1.0,1.0,up
f1232,50000.0,0.0,1.0,1.0,up
f1233,48554.5,-3.752219901980425e-05,0.549932809646856,1.0,down
f1234,50000.0,0.0,1.0,1.0,up
f1235,50000.0,0.0,1.0,1.0,up
f1236,50000.0,0.0,1.0,1.0,up
f1237,50000.0,0.0,1.0,1.0,up
f1238,50000.0,0.0,1.0,1.0,up
f1239,50000.0,0.0,1.0,1.0,up
f1240,50100.0,6.254776963032782e-10,0.5291570867513564,1.0,up
f1241,50000.0,0.0,1.0,1.0,up
f1242,50000.0,-2.6591005735099316e-09,1.0,1.0,down
f1243,49366.0,-1.3591224687843352e-06,0.4149217726896379,1.0,down
f1244,50000.0,0.0,1.0,1.0,up
f1245,48947.0,2.5077977425098653e-05,0.663224545903241,1.0,up
f1246,50348.5,2.690756809897721e-08,0.43417899603843857,1.0,up
f1247,50000.0,0.0,1.0,1.0,up
f1248,50000.0,0.0,1.0,1.0,up
f1250,50000.0,0.0,1.0,1.0,up
f1251,50000.0,0.0,1.0,1.0,up
f1253,50000.0,0.0,1.0,1.0,up
f1254,50000.0,0.0,1.0,1.0,up
f1255,50000.0,0.0,1.0,1.0,up
f1256,50000.0,0.0,1.0,1.0,up
f1258,50000.0,0.0,1.0,1.0,up
f1259,50000.0,0.0,1.0,1.0,up
f1260,52586.0,8.910178639052902e-05,0.28473866206576937,1.0,up
f1261,50000.0,0.0,1.0,1.0,up
f1262,50000.0,0.0,1.0,1.0,up
f1263,50000.0,0.0,1.0,1.0,up
f1266,50000.0,0.0,1.0,1.0,up
f1267,50000.0,0.0,1.0,1.0,up
f1268,50000.0,0.0,1.0,1.0,up
f1269,50000.0,0.0,1.0,1.0,up
f1270,52196.0,-2.4490785024681827e-05,0.3636802595347789,1.0,down
f1271,50000.0,0.0,1.0,1.0,up
f1272,50000.0,0.0,1.0,1.0,up
f1273,50000.0,0.0,1.0,1.0,up
f1274,50492.0,7.626451406395059e-09,0.401713558886866,1.0,up
f1275,50000.0,0.0,1.0,1.0,up
f1277,50000.0,0.0,1.0,1.0,up
f1278,50200.0,-1.715864345896989e-08,0.5272370344297651,1.0,down
f1280,50000.0,0.0,1.0,1.0,up
f1281,50000.0,0.0,1.0,1.0,up
f1282,50000.0,0.0,1.0,1.0,up
f1284,50000.0,0.0,1.0,1.0,up
f1285,50000.0,0.0,1.0,1.0,up
f1286,50000.0,0.0,1.0,1.0,up
f1287,50000.0,0.0,1.0,1.0,up
f1290,50000.0,0.0,1.0,1.0,up
f1291,50000.0,0.0,1.0,1.0,up
f1292,50351.5,2.0542451966321095e-07,0.4798528266117784,1.0,up
f1293,50000.0,0.0,1.0,1.0,up
f1294,50000.0,0.0,1.0,1.0,up
f1295,50100.0,6.508722435683012e-09,0.5291570867513564,1.0,up
f1296,50000.0,0.0,1.0,1.0,up
f1297,50000.0,0.0,1.0,1.0,up
f1298,50000.0,0.0,1.0,1.0,up
f1299,50000.0,0.0,1.0,1.0,up
f1300,50000.0,0.0,1.0,1.0,up
f1301,49696.0,-1.3425468678178731e-05,0.8844478026881213,1.0,down
f1302,50625.0,-8.110483551718061e-06,0.5917703837026019,1.0,down
f1303,50000.0,0.0,1.0,1.0,up
f1305,50000.0,0.0,1.0,1.0,up
f1307,50000.0,0.0,1.0,1.0,up
f1308,50548.0,1.1492409339552981e-07,0.7719679481689142,1.0,up
f1309,50000.0,0.0,1.0,1.0,up
f1310,50412.0,-1.5406190055728074e-05,0.8648033038599985,1.0,down
f1311,50000.0,0.0,1.0,1.0,up
f1312,50000.0,0.0,1.0,1.0,up
f1313,50000.0,0.0,1.0,1.0,up
f1314,50000.0,0.0,1.0,1.0,up
f1315,50300.0,2.4762353859841836e-08,0.54659299874551,1.0,up
f1316,50000.0,0.0,1.0,1.0,up
f1318,50000.0,0.0,1.0,1.0,up
f1319,50149.5,7.208902388811112e-09,0.504884093804075,1.0,up
f1320,50000.0,0.0,1.0,1.0,up
f1322,50000.0,0.0,1.0,1.0,up
f1323,50000.0,0.0,1.0,1.0,up
f1324,50000.0,0.0,1.0,1.0,up
f1326,50000.0,0.0,1.0,1.0,up
f1327,50000.0,0.0,1.0,1.0,up
f1328,50098.0,9.827809844864532e-08,0.8362216767102798,1.0,up
f1329,50000.0,0.0,1.0,1.0,up
f1330,50000.0,0.0,1.0,1.0,up
f1331,50000.0,0.0,1.0,1.0,up
