feature	effect_mean_diff	std_effect	p_value	p_adj_bh	direction
f16861	0.0	0.0	1.0	1.0	up
f16860	0.0	0.0	1.0	1.0	up
f16858	0.0	0.0	1.0	1.0	up
f16856	0.0	0.0	1.0	1.0	up
f16855	0.0	0.0	1.0	1.0	up
f16867	8.66945083544124e-08	0.1270861222119429	1.0	1.0	up
f16854	0.0	0.0	1.0	1.0	up
f16852	-4.0969636756926766e-08	-0.031396169324349	0.3635126522362718	1.0	down
f16851	0.0	0.0	1.0	1.0	up
f16850	0.0	0.0	1.0	1.0	up
f16849	0.0	0.0	1.0	1.0	up
f16848	0.0	0.0	1.0	1.0	up
f16847	-9.352061169920489e-08	-0.0479961893609575	1.0	1.0	down
f16846	0.0	0.0	1.0	1.0	up
f16845	-1.6085587112684152e-06	-0.1021526175163932	0.1754889084288918	1.0	down
f16842	-0.0001125022413671	-0.1266742618067008	0.9257837993014848	1.0	down
f16841	0.0	0.0	1.0	1.0	up
f16853	0.0	0.0	1.0	1.0	up
f16868	0.0	0.0	1.0	1.0	up
f16869	0.0	0.0	1.0	1.0	up
f16870	8.622065070085228e-08	0.0420701849886416	0.8484448292513433	1.0	up
f16896	0.0	0.0	1.0	1.0	up
f16895	0.0	0.0	1.0	1.0	up
f16894	-3.608387487474829e-09	-0.052892298025145	0.5291570867513564	1.0	down
f16893	0.0	0.0	1.0	1.0	up
f16892	3.1452861076104455e-06	0.1340088208788244	0.2730023162558919	1.0	up
f16891	0.0	0.0	1.0	1.0	up
f16890	0.0	0.0	1.0	1.0	up
f16889	-3.416632395237683e-05	-0.0121071049372711	0.5766071792805636	1.0	down
f16887	-6.536410364788022e-08	-0.008892790423186	0.8521770584563676	1.0	down
f16886	-3.252297290600836e-06	-0.1113366636859944	0.8071901037116926	1.0	down
f16885	0.0	0.0	1.0	1.0	up
f16884	0.0	0.0	1.0	1.0	up
f16883	0.0	0.0	1.0	1.0	up
f16882	0.0	0.0	1.0	1.0	up
f16881	0.0	0.0	1.0	1.0	up
f16880	0.0	0.0	1.0	1.0	up
f16879	0.0	0.0	1.0	1.0	up
f16878	4.912183801934589e-06	0.0490374482765287	0.2490014881414136	1.0	up
f16877	-2.472545567070483e-05	-0.1585446423816641	0.5129283271626985	1.0	down
f16874	-3.094431958743371e-07	-0.1245803946898814	0.2687242712412864	1.0	down
f16873	-7.424098435876658e-05	-0.2379047941944889	0.9813499255196456	1.0	down
f16872	0.0	0.0	1.0	1.0	up
f16871	0.0	0.0	1.0	1.0	up
f16840	0.0	0.0	1.0	1.0	up
f16839	0.0	0.0	1.0	1.0	up
f16837	-1.1743912182282656e-08	-0.0528922980251453	0.5291570867513564	1.0	down
f16836	0.0	0.0	1.0	1.0	up
f16804	0.0	0.0	1.0	1.0	up
f16802	0.0	0.0	1.0	1.0	up
f16801	-2.376472948526498e-07	-0.0627517121754448	0.7564842408515331	1.0	down
f16800	-1.2276402630959637e-06	-0.0431024981100073	0.2833931903835168	1.0	down
f16798	1.3972430388093925e-06	0.1370130363668823	0.4761174953479181	1.0	up
f16797	0.0	0.0	1.0	1.0	up
f16796	-7.306961197173223e-08	-0.0528922980251449	0.5291570867513564	1.0	down
f16795	3.326425674458733e-06	0.1614832425804377	0.3727200382438181	1.0	up
f16794	0.0	0.0	1.0	1.0	up
f16793	3.329175924591254e-07	0.0464379591289464	0.7013462191238355	1.0	up
f16792	0.0	0.0	1.0	1.0	up
f16791	0.0	0.0	1.0	1.0	up
f16790	0.0	0.0	1.0	1.0	up
f16788	0.0	0.0	1.0	1.0	up
f16786	-3.467077624918602e-06	-0.1644196770203442	0.2763631236952661	1.0	down
f16785	0.0	0.0	1.0	1.0	up
f16784	0.0	0.0	1.0	1.0	up
f16783	0.0	0.0	1.0	1.0	up
f16782	0.0	0.0	1.0	1.0	up
f16781	0.0	0.0	1.0	1.0	up
f16780	-1.2483478440117325e-05	-0.1493345181638244	0.854922447274917	1.0	down
f16779	0.0	0.0	1.0	1.0	up
f16777	1.4604748466808818e-06	0.0125624060160282	0.1836595445569639	1.0	up
f16805	3.3874212349473967e-06	0.0790490305075228	0.2657521053360911	1.0	up
f16774	0.0	0.0	1.0	1.0	up
f16806	0.0	0.0	1.0	1.0	up
f16808	0.0	0.0	1.0	1.0	up
f16835	-9.776677416084568e-07	-0.0638344622439469	0.9259736348970802	1.0	down
f16834	0.0	0.0	1.0	1.0	up
f16833	0.0	0.0	1.0	1.0	up
f16832	0.0	0.0	1.0	1.0	up
f16831	4.2359013605164367e-08	0.0025590959215675	0.461220148852194	1.0	up
f16830	7.307737596420338e-07	0.0644509517672278	0.854707169722808	1.0	up
f16829	0.0	0.0	1.0	1.0	up
f16828	0.0	0.0	1.0	1.0	up
f16827	0.0	0.0	1.0	1.0	up
f16826	0.0	0.0	1.0	1.0	up
f16824	0.0	0.0	1.0	1.0	up
f16822	0.0	0.0	1.0	1.0	up
f16821	0.0	0.0	1.0	1.0	up
f16820	0.0	0.0	1.0	1.0	up
f16819	-7.638482478796506e-06	-0.1910293141442574	0.7385444558458155	1.0	down
f16818	0.0	0.0	1.0	1.0	up
f16816	-1.7091708359657783e-06	-0.03584485768899	0.1815737254447772	1.0	down
f16815	-1.124174161304836e-06	-0.0904004886881316	0.9754634135331888	1.0	down
f16814	-5.235514996456914e-05	-0.1136666667149816	0.8687151848155652	1.0	down
f16813	-6.506315834121778e-05	-0.0895323037926852	0.6898519413125004	1.0	down
f16811	0.0	0.0	1.0	1.0	up
f16810	8.531060302630067e-11	0.052892298025145	0.5291570867513564	1.0	up
f16809	0.0	0.0	1.0	1.0	up
f16807	0.0	0.0	1.0	1.0	up
f16898	0.0	0.0	1.0	1.0	up
f16643	0.0	0.0	1.0	1.0	up
f16641	0.0	0.0	1.0	1.0	up
f16488	1.314910718065221e-06	0.0580642737800034	0.1806512509724289	1.0	up
f16487	0.0	0.0	1.0	1.0	up
f16485	-4.789180544321426e-06	-0.0787087774773829	0.2091174502841649	1.0	down
f16484	0.0	0.0	1.0	1.0	up
f16481	-4.9030444642994554e-08	-0.0528922980251451	0.5291570867513564	1.0	down
f16480	0.0	0.0	1.0	1.0	up
f16479	0.0	0.0	1.0	1.0	up
f16478	2.6787840397446417e-08	0.0174633509314214	0.7867697163887248	1.0	up
f16477	0.0	0.0	1.0	1.0	up
f16476	0.0	0.0	1.0	1.0	up
f16489	0.0	0.0	1.0	1.0	up
f16473	-4.258353892510059e-07	-0.0530986150888677	0.8670388125160308	1.0	down
f16471	0.0	0.0	1.0	1.0	up
f16470	-2.035274717127322e-05	-0.1194944030829801	0.7334700365472823	1.0	down
f16469	0.0	0.0	1.0	1.0	up
f16468	0.0	0.0	1.0	1.0	up
f16467	0.0	0.0	1.0	1.0	up
f16466	0.0	0.0	1.0	1.0	up
f16465	0.0	0.0	1.0	1.0	up
f16464	-4.8544220371695706e-05	-0.0480822155711952	0.5814186076802652	1.0	down
f16463	0.0	0.0	1.0	1.0	up
f16462	0.0	0.0	1.0	1.0	up
f16472	-1.112086465582232e-09	-6.958576706075502e-05	0.3981456548681279	1.0	down
f16490	0.0	0.0	1.0	1.0	up
f16492	0.0	0.0	1.0	1.0	up
f16494	0.0	0.0	1.0	1.0	up
f16518	5.931025225436315e-08	0.0835039008494525	0.998966244215705	1.0	up
f16517	0.0	0.0	1.0	1.0	up
f16515	0.0	0.0	1.0	1.0	up
f16514	1.1485542927403005e-07	0.0933892783382824	0.2033076194995589	1.0	up
f16513	0.0	0.0	1.0	1.0	up
f16512	0.0	0.0	1.0	1.0	up
f16511	4.539098987879697e-05	0.1086500086214644	0.5856795152356411	1.0	up
f16510	0.0	0.0	1.0	1.0	up
f16509	0.0	0.0	1.0	1.0	up
f16508	0.0	0.0	1.0	1.0	up
f16507	0.0	0.0	1.0	1.0	up
f16506	0.0	0.0	1.0	1.0	up
f16505	0.0	0.0	1.0	1.0	up
f16504	2.9544487915700303e-08	0.0140990657683363	0.2043170311171345	1.0	up
f16503	0.0	0.0	1.0	1.0	up
f16502	0.0	0.0	1.0	1.0	up
f16501	0.0	0.0	1.0	1.0	up
f16500	0.0	0.0	1.0	1.0	up
f16499	0.0	0.0	1.0	1.0	up
f16498	0.0	0.0	1.0	1.0	up
f16497	1.2585767035488974e-07	0.0169664500018314	0.4262140649425122	1.0	up
f16496	-4.1770096788241065e-05	-0.2349224287691804	0.5952870602109213	1.0	down
f16495	-2.681236583157443e-07	-0.1850438205494554	0.1955530187560957	1.0	down
f16461	0.0	0.0	1.0	1.0	up
f16460	0.0	0.0	1.0	1.0	up
f16459	0.0	0.0	1.0	1.0	up
f16458	-0.0039225651472806	-0.2792563077546439	0.3020326829039031	1.0	down
f16423	0.0	0.0	1.0	1.0	up
f16422	0.0	0.0	1.0	1.0	up
f16421	2.826459058269393e-07	0.1371007235721919	0.3339760931741692	1.0	up
f16420	0.0	0.0	1.0	1.0	up
f16418	-2.0128532923990844e-08	-0.0022838015319753	0.8512125630643721	1.0	down
f16417	-1.8204515517936672e-06	-0.0279315434490352	0.4254775334137542	1.0	down
f16416	0.0	0.0	1.0	1.0	up
f16415	0.0	0.0	1.0	1.0	up
f16414	5.582087760558354e-08	0.0074835924684422	0.4612424088477003	1.0	up
f16413	1.1015507334377617e-07	0.1593106152913166	0.1914188892145831	1.0	up
f16412	-1.1200790831935592e-06	-0.058782720462172	0.9871299927569436	1.0	down
f16410	7.827132481907029e-05	0.1651607445672891	0.1692355935796113	1.0	up
f16409	0.0	0.0	1.0	1.0	up
f16408	0.0	0.0	1.0	1.0	up
f16405	0.0	0.0	1.0	1.0	up
f16403	0.0	0.0	1.0	1.0	up
f16402	-2.002563602218288e-06	-0.0557336265749129	0.5732891722499183	1.0	down
f16401	0.0	0.0	1.0	1.0	up
f16400	0.0	0.0	1.0	1.0	up
f16399	0.0	0.0	1.0	1.0	up
f16398	0.0	0.0	1.0	1.0	up
f16396	0.0	0.0	1.0	1.0	up
f16395	0.0	0.0	1.0	1.0	up
f16424	-2.693645055842353e-07	-0.0967756169690555	0.696379752968951	1.0	down
f16519	0.0	0.0	1.0	1.0	up
f16425	0.0	0.0	1.0	1.0	up
f16428	0.0	0.0	1.0	1.0	up
f16457	0.0	0.0	1.0	1.0	up
f16456	0.0	0.0	1.0	1.0	up
f16455	0.0	0.0	1.0	1.0	up
f16454	0.0	0.0	1.0	1.0	up
f16453	-5.419811277533882e-07	-0.0412729034103669	0.2132566465140251	1.0	down
f16451	0.0	0.0	1.0	1.0	up
f16450	-5.7784086238825694e-06	-0.0479711528696206	0.7435514843476974	1.0	down
f16449	0.0	0.0	1.0	1.0	up
f16447	0.0	0.0	1.0	1.0	up
f16446	0.0	0.0	1.0	1.0	up
f16445	-8.563766370571102e-06	-0.118092917045259	0.3060423808489865	1.0	down
f16444	0.0	0.0	1.0	1.0	up
f16443	0.0	0.0	1.0	1.0	up
f16442	0.0	0.0	1.0	1.0	up
f16441	0.0	0.0	1.0	1.0	up
f16440	0.0	0.0	1.0	1.0	up
f16439	-1.94817510782741e-06	-0.1167483105272949	0.1656178820436036	1.0	down
f16438	-1.2613269063876942e-08	-0.0101252924700822	1.0	1.0	down
f16436	0.0	0.0	1.0	1.0	up
f16435	0.0	0.0	1.0	1.0	up
f16434	0.0	0.0	1.0	1.0	up
f16431	-5.746807437390089e-07	-0.0711283282083261	0.3719487076201998	1.0	down
f16430	-7.960576016557753e-06	-0.1069853565953622	0.8033963780075382	1.0	down
f16427	0.0	0.0	1.0	1.0	up
f16642	0.0	0.0	1.0	1.0	up
f16520	0.0	0.0	1.0	1.0	up
f16523	0.0	0.0	1.0	1.0	up
f16609	0.0	0.0	1.0	1.0	up
f16608	0.0	0.0	1.0	1.0	up
f16607	0.0	0.0	1.0	1.0	up
f16605	0.0	0.0	1.0	1.0	up
f16604	-2.6127146884391554e-07	-0.0169611280051646	0.2936584852298646	1.0	down
f16603	0.0	0.0	1.0	1.0	up
f16602	-4.743038150991198e-06	-0.05272939574294	0.8447287235612277	1.0	down
f16601	0.0	0.0	1.0	1.0	up
f16599	0.0	0.0	1.0	1.0	up
f16598	0.0	0.0	1.0	1.0	up
f16610	0.0	0.0	1.0	1.0	up
f16596	0.0	0.0	1.0	1.0	up
f16594	0.0	0.0	1.0	1.0	up
f16593	-4.363769097835757e-06	-0.1036489975653124	0.3882377411245256	1.0	down
f16591	0.0	0.0	1.0	1.0	up
f16590	0.0	0.0	1.0	1.0	up
f16589	0.0	0.0	1.0	1.0	up
f16588	0.0	0.0	1.0	1.0	up
f16587	0.0	0.0	1.0	1.0	up
f16586	4.173774141236208e-08	0.1164031333777252	0.3615851051036501	1.0	up
f16585	0.0	0.0	1.0	1.0	up
f16584	0.0	0.0	1.0	1.0	up
f16595	0.0	0.0	1.0	1.0	up
f16611	0.0	0.0	1.0	1.0	up
f16612	5.630219420709182e-07	0.0449416637302801	0.1805947777537178	1.0	up
f16613	0.0	0.0	1.0	1.0	up
f16640	0.0	0.0	1.0	1.0	up
f16639	8.853923645801843e-08	0.0549587595464197	0.3719487076201998	1.0	up
f16637	0.0	0.0	1.0	1.0	up
f16636	9.1075555246789e-08	0.0769931063155689	0.7836688848261844	1.0	up
f16635	-8.040944521781058e-09	-0.0745833391365135	0.2700983372019945	1.0	down
f16634	-7.065761703415773e-05	-0.0722269170177776	0.2304612898700793	1.0	down
f16633	0.0	0.0	1.0	1.0	up
f16632	0.0	0.0	1.0	1.0	up
f16631	0.0	0.0	1.0	1.0	up
f16630	0.0	0.0	1.0	1.0	up
f16629	-1.8804594274115516e-06	-0.0920813842754003	0.2542674087337677	1.0	down
f16627	0.0	0.0	1.0	1.0	up
f16626	0.0	0.0	1.0	1.0	up
f16625	0.0	0.0	1.0	1.0	up
f16624	0.0	0.0	1.0	1.0	up
f16623	0.0	0.0	1.0	1.0	up
f16622	0.0	0.0	1.0	1.0	up
f16621	0.0	0.0	1.0	1.0	up
f16620	-1.1867935882037271e-06	-0.1507059283543151	0.1828343562472417	1.0	down
f16619	1.2242951925145462e-08	0.0028770004887588	0.5456061878648144	1.0	up
f16618	0.0	0.0	1.0	1.0	up
f16616	0.0	0.0	1.0	1.0	up
f16615	0.0	0.0	1.0	1.0	up
f16583	0.0	0.0	1.0	1.0	up
f16582	0.0	0.0	1.0	1.0	up
f16581	-2.901033440139144e-09	-0.0528922980251451	0.5291570867513564	1.0	down
f16580	0.0	0.0	1.0	1.0	up
f16549	0.0	0.0	1.0	1.0	up
f16548	-4.866682313149794e-06	-0.1129373056129491	0.8084641188155357	1.0	down
f16547	4.771787644131108e-09	0.0028558501871023	0.9054046456129256	1.0	up
f16546	0.0	0.0	1.0	1.0	up
f16545	4.61142339190701e-07	0.055976049235719	0.3064717836102751	1.0	up
f16543	0.0	0.0	1.0	1.0	up
f16542	0.0	0.0	1.0	1.0	up
f16541	4.621513653546572e-09	0.0528922980251446	0.5291570867513564	1.0	up
f16540	0.0	0.0	1.0	1.0	up
f16539	0.0	0.0	1.0	1.0	up
f16538	0.0	0.0	1.0	1.0	up
f16536	0.0	0.0	1.0	1.0	up
f16535	0.0	0.0	1.0	1.0	up
f16534	0.0	0.0	1.0	1.0	up
f16533	0.0	0.0	1.0	1.0	up
f16531	0.0	0.0	1.0	1.0	up
f16530	-3.152447025058791e-07	-0.0761882390080936	0.8804453470563279	1.0	down
f16529	-3.95384351213579e-06	-0.0880214316501073	0.8390907931115813	1.0	down
f16528	2.4699728819541634e-06	0.0758509852438111	0.2047056832826438	1.0	up
f16527	0.0	0.0	1.0	1.0	up
f16526	0.0	0.0	1.0	1.0	up
f16525	0.0	0.0	1.0	1.0	up
f16524	-3.327706499476335e-06	-0.1570754376559372	0.2734568429207613	1.0	down
f16550	7.550810149405151e-05	0.0567075966099477	0.9460665375911912	1.0	up
f16521	0.0	0.0	1.0	1.0	up
f16551	0.0	0.0	1.0	1.0	up
f16553	-1.7341028404189274e-05	-0.0660494054782256	0.6542547861747388	1.0	down
f16579	0.0	0.0	1.0	1.0	up
f16578	-5.148653854121222e-07	-0.0044500120988553	0.9547977795350554	1.0	down
f16576	0.0	0.0	1.0	1.0	up
f16575	3.935586537409108e-07	0.093934286457961	0.4703959249046137	1.0	up
f16574	0.0	0.0	1.0	1.0	up
f16573	4.614933313860092e-07	0.0161531177298342	0.5313863125272602	1.0	up
f16572	-4.912547803542111e-06	-0.0684452603659473	0.7202537427703654	1.0	down
f16571	1.5864733606576917e-05	0.0037457934989892	0.8060251710813835	1.0	up
f16570	0.0	0.0	1.0	1.0	up
f16569	0.0	0.0	1.0	1.0	up
f16568	1.611270272405818e-08	0.0067385914075338	0.8956348446968092	1.0	up
f16566	0.0	0.0	1.0	1.0	up
f16565	0.0	0.0	1.0	1.0	up
f16564	-4.902992532151984e-07	-0.1618247803390402	0.1721211845429521	1.0	down
f16563	0.0	0.0	1.0	1.0	up
f16562	0.0	0.0	1.0	1.0	up
f16561	0.0	0.0	1.0	1.0	up
f16560	0.0	0.0	1.0	1.0	up
f16558	0.0	0.0	1.0	1.0	up
f16557	-6.394441334123258e-07	-0.0644421923056377	0.4610613910139787	1.0	down
f16556	-5.6603166740387685e-09	-0.0528922980251452	0.5291570867513564	1.0	down
f16555	-5.371891189133748e-05	-0.0611714814386886	0.9582588934497648	1.0	down
f16554	0.0	0.0	1.0	1.0	up
f16552	0.0	0.0	1.0	1.0	up
f16899	0.0	0.0	1.0	1.0	up
f16900	0.0	0.0	1.0	1.0	up
f16901	0.0	0.0	1.0	1.0	up
f17231	0.0	0.0	1.0	1.0	up
f17230	0.0	0.0	1.0	1.0	up
f17229	-8.281566533696605e-07	-0.1209508961896929	0.428932615974769	1.0	down
f17228	0.0	0.0	1.0	1.0	up
f17227	0.0	0.0	1.0	1.0	up
f17226	-2.5847388315014555e-08	-0.0021519049177519	0.4626137869048616	1.0	down
f17225	0.0	0.0	1.0	1.0	up
f17224	0.0	0.0	1.0	1.0	up
f17223	0.0	0.0	1.0	1.0	up
f17222	0.0	0.0	1.0	1.0	up
f17234	0.0	0.0	1.0	1.0	up
f17221	0.0	0.0	1.0	1.0	up
f17219	0.0	0.0	1.0	1.0	up
f17218	0.0	0.0	1.0	1.0	up
f17217	0.0	0.0	1.0	1.0	up
f17216	0.0	0.0	1.0	1.0	up
f17215	0.0	0.0	1.0	1.0	up
f17214	0.0	0.0	1.0	1.0	up
f17213	0.0	0.0	1.0	1.0	up
f17212	9.379991752211936e-08	0.1252276556431607	1.0	1.0	up
f17211	3.142914829368238e-07	0.0849912991201982	0.4313708290500599	1.0	up
f17210	0.0	0.0	1.0	1.0	up
f17220	0.0	0.0	1.0	1.0	up
f17235	0.0	0.0	1.0	1.0	up
f17236	0.0	0.0	1.0	1.0	up
f17237	0.0	0.0	1.0	1.0	up
f17262	0.0	0.0	1.0	1.0	up
f17261	0.0	0.0	1.0	1.0	up
f17259	0.0	0.0	1.0	1.0	up
f17258	0.0	0.0	1.0	1.0	up
f17257	-5.446319082693662e-07	-0.0496880207171384	0.5286787556889241	1.0	down
f17256	0.0	0.0	1.0	1.0	up
f17255	0.0	0.0	1.0	1.0	up
f17254	0.0	0.0	1.0	1.0	up
f17253	0.0	0.0	1.0	1.0	up
f17252	0.0	0.0	1.0	1.0	up
f17251	-5.735109880333773e-09	-0.001645858504863	0.8499498199573522	1.0	down
f17250	0.0	0.0	1.0	1.0	up
f17249	-2.19847570406273e-08	-0.025366010171151	1.0	1.0	down
f17248	0.0	0.0	1.0	1.0	up
f17247	0.0	0.0	1.0	1.0	up
f17246	1.6356371064830457e-05	0.0351747207332115	0.202138700527686	1.0	up
f17245	0.0	0.0	1.0	1.0	up
f17243	0.0	0.0	1.0	1.0	up
f17242	7.982248644111677e-08	0.0528922980251446	0.5291570867513564	1.0	up
f17241	0.0	0.0	1.0	1.0	up
f17240	0.0	0.0	1.0	1.0	up
f17239	3.2215505780186506e-07	0.1223000971198803	0.3658132721796258	1.0	up
f17238	9.348441381007432e-09	0.0528922980251448	0.5291570867513564	1.0	up
f17209	0.0	0.0	1.0	1.0	up
f17208	0.0	0.0	1.0	1.0	up
f17207	-2.0393781596794726e-09	-0.0146279271514393	1.0	1.0	down
f17205	0.0	0.0	1.0	1.0	up
f17172	0.0	0.0	1.0	1.0	up
f17170	6.261861271923368e-07	0.0014163817060824	0.7249213625949665	1.0	up
f17168	0.0	0.0	1.0	1.0	up
f17167	0.0	0.0	1.0	1.0	up
f17166	0.0	0.0	1.0	1.0	up
f17165	0.0	0.0	1.0	1.0	up
f17164	-3.212604497093707e-09	-0.0528922980251447	0.5291570867513564	1.0	down
f17163	0.0	0.0	1.0	1.0	up
f17162	0.0	0.0	1.0	1.0	up
f17161	0.0	0.0	1.0	1.0	up
f17159	2.1542350987147075e-07	0.0747666605649002	0.3565096551441621	1.0	up
f17158	0.0	0.0	1.0	1.0	up
f17157	0.0	0.0	1.0	1.0	up
f17156	0.0	0.0	1.0	1.0	up
f17155	0.0	0.0	1.0	1.0	up
f17154	0.0	0.0	1.0	1.0	up
f17153	-4.5550860340881627e-07	-0.0742938187772085	0.5045587025443151	1.0	down
f17152	0.0	0.0	1.0	1.0	up
f17151	0.0	0.0	1.0	1.0	up
f17150	0.0	0.0	1.0	1.0	up
f17149	0.0	0.0	1.0	1.0	up
f17148	5.861769750481471e-09	0.0528922980251446	0.5291570867513564	1.0	up
f17147	0.0	0.0	1.0	1.0	up
f17173	0.0	0.0	1.0	1.0	up
f17263	4.3147520045749836e-10	0.0528922980251453	0.5291570867513564	1.0	up
f17174	0.0	0.0	1.0	1.0	up
f17177	0.0	0.0	1.0	1.0	up
f17204	0.0	0.0	1.0	1.0	up
f17203	0.0	0.0	1.0	1.0	up
f17202	-1.8217389242636272e-06	-0.0965875384229113	0.1860971987154679	1.0	down
f17201	0.0	0.0	1.0	1.0	up
f17199	0.0	0.0	1.0	1.0	up
f17198	-1.2891711863630918e-05	-0.1065316525741587	0.980092694074988	1.0	down
f17196	1.8084778639604337e-06	0.0387818444709784	0.1862918542152404	1.0	up
f17194	-6.912443386681843e-07	-0.1404512379691018	0.3091056337718537	1.0	down
f17193	0.0	0.0	1.0	1.0	up
f17192	0.0	0.0	1.0	1.0	up
f17191	0.0	0.0	1.0	1.0	up
f17190	0.0	0.0	1.0	1.0	up
f17189	0.0	0.0	1.0	1.0	up
f17188	0.0	0.0	1.0	1.0	up
f17187	-1.3366082384891345e-06	-0.1038697079036684	0.5673343931573884	1.0	down
f17186	-4.9235287960982535e-06	-0.1446446707544006	0.4011150902364645	1.0	down
f17184	-1.519144767371472e-06	-0.0222840975770556	0.5002783884329728	1.0	down
f17183	0.0	0.0	1.0	1.0	up
f17182	0.0	0.0	1.0	1.0	up
f17181	0.0	0.0	1.0	1.0	up
f17180	0.0	0.0	1.0	1.0	up
f17179	-1.2485947609093274e-06	-0.2255669882726924	0.8704776648572756	1.0	down
f17178	0.0	0.0	1.0	1.0	up
f17176	0.0	0.0	1.0	1.0	up
f17146	-4.695903044193983e-09	-0.0528922980251448	0.5291570867513564	1.0	down
f17264	0.0	0.0	1.0	1.0	up
f17266	0.0	0.0	1.0	1.0	up
f17359	0.0	0.0	1.0	1.0	up
f17357	9.2835016130266e-07	0.0862564696909566	0.6731660486464963	1.0	up
f17355	0.0	0.0	1.0	1.0	up
f17354	5.4563342928304336e-08	0.0055083449534147	0.5315496708195163	1.0	up
f17353	5.5772576160961753e-08	0.0133801681184755	0.4457620309856624	1.0	up
f17352	0.0	0.0	1.0	1.0	up
f17351	0.0	0.0	1.0	1.0	up
f17350	0.0	0.0	1.0	1.0	up
f17349	0.0	0.0	1.0	1.0	up
f17348	0.0	0.0	1.0	1.0	up
f17360	0.0	0.0	1.0	1.0	up
f17346	-1.3176840002415702e-07	-0.0127691372519324	0.6520930047483289	1.0	down
f17342	-2.109919034410268e-06	-0.0118361805874226	0.5896693919035578	1.0	down
f17341	9.180962671962332e-06	0.1335701883894507	0.2126552925862087	1.0	up
f17340	3.2127648082678206e-06	0.1002728084070983	0.3845849413059219	1.0	up
f17338	1.0285608586855235e-06	0.0253860444492829	0.969127779181652	1.0	up
f17337	-0.0001154388963459	-0.2441156520443502	0.5500714404121285	1.0	down
f17336	0.0	0.0	1.0	1.0	up
f17335	0.0	0.0	1.0	1.0	up
f17334	0.0	0.0	1.0	1.0	up
f17333	0.0	0.0	1.0	1.0	up
f17332	0.0	0.0	1.0	1.0	up
f17343	0.0	0.0	1.0	1.0	up
f17361	0.0	0.0	1.0	1.0	up
f17362	0.0	0.0	1.0	1.0	up
f17363	0.0	0.0	1.0	1.0	up
f17391	0.0	0.0	1.0	1.0	up
f17389	-7.794201519573109e-08	-0.0344821575329335	0.3635126522362718	1.0	down
f17388	0.0	0.0	1.0	1.0	up
f17385	1.1712017476384066e-07	0.0123440389896364	0.3670947751027198	1.0	up
f17384	0.0	0.0	1.0	1.0	up
f17383	0.0	0.0	1.0	1.0	up
f17382	2.476659252351965e-06	0.0474871665917517	0.3648493157176979	1.0	up
f17381	0.0003393890559673	0.1223795833999644	0.2310798857038811	1.0	up
f17379	0.0	0.0	1.0	1.0	up
f17378	-3.9507075780420563e-07	-0.0595216348948262	0.3542122814595512	1.0	down
f17377	2.791937731672078e-09	0.0528922980251452	0.5291570867513564	1.0	up
f17376	0.0	0.0	1.0	1.0	up
f17375	3.205847224307945e-07	0.054896740662126	0.3015742984241034	1.0	up
f17374	0.0	0.0	1.0	1.0	up
f17373	1.1801370783359745e-07	0.0292660557579172	0.1961131216478608	1.0	up
f17371	0.0	0.0	1.0	1.0	up
f17370	0.0	0.0	1.0	1.0	up
f17369	0.0	0.0	1.0	1.0	up
f17368	0.0	0.0	1.0	1.0	up
f17367	0.0	0.0	1.0	1.0	up
f17366	0.0	0.0	1.0	1.0	up
f17365	0.0	0.0	1.0	1.0	up
f17364	0.0	0.0	1.0	1.0	up
f17330	-2.173320208385121e-07	-0.062042755369246	0.4039521139397285	1.0	down
f17329	0.0	0.0	1.0	1.0	up
f17327	0.0	0.0	1.0	1.0	up
f17326	0.0	0.0	1.0	1.0	up
f17293	-1.763285654305947e-07	-0.020930205940874	0.6470521128594734	1.0	down
f17292	0.0	0.0	1.0	1.0	up
f17291	0.0	0.0	1.0	1.0	up
f17290	0.0	0.0	1.0	1.0	up
f17289	0.0	0.0	1.0	1.0	up
f17288	0.0	0.0	1.0	1.0	up
f17287	0.0	0.0	1.0	1.0	up
f17286	0.0	0.0	1.0	1.0	up
f17285	0.0	0.0	1.0	1.0	up
f17284	0.0	0.0	1.0	1.0	up
f17282	0.0	0.0	1.0	1.0	up
f17280	0.0	0.0	1.0	1.0	up
f17279	-1.1355176684446633e-07	-0.0630892601337931	0.2043170311171345	1.0	down
f17278	0.0	0.0	1.0	1.0	up
f17277	0.0	0.0	1.0	1.0	up
f17276	0.0	0.0	1.0	1.0	up
f17275	0.0	0.0	1.0	1.0	up
f17274	4.190117554389872e-05	0.0760947420809731	0.4694149886713947	1.0	up
f17273	0.0	0.0	1.0	1.0	up
f17272	0.0	0.0	1.0	1.0	up
f17270	-2.1835949155502026e-08	-0.0832594761287448	1.0	1.0	down
f24571	0.0	0.0	1.0	1.0	up
f17267	0.0	0.0	1.0	1.0	up
f17294	0.0	0.0	1.0	1.0	up
f17265	0.0	0.0	1.0	1.0	up
f17296	0.0	0.0	1.0	1.0	up
f17298	0.0	0.0	1.0	1.0	up
f17324	0.0	0.0	1.0	1.0	up
f17322	0.0	0.0	1.0	1.0	up
f17321	0.0	0.0	1.0	1.0	up
f17320	0.0	0.0	1.0	1.0	up
f17319	0.0	0.0	1.0	1.0	up
f17318	5.685310476110317e-06	0.1726297432826161	0.2130642257766477	1.0	up
f17317	0.0	0.0	1.0	1.0	up
f17316	0.0	0.0	1.0	1.0	up
