feature	feature_idx	inv_vs_indel_mean_diff_raw	inv_vs_indel_cohen_d	p	q
f13739	13739	2.3586126709622994e-07	0.07091628447748208	0.18503006932311541	0.6808607873756144
f17899	17899	-1.7116466928460536e-06	-0.07090832380158706	0.1850277567106116	0.6808607873756144
f19453	19453	-6.887330356611138e-06	-0.07089130758520155	0.18517768421427136	0.6813274597275145
f11354	11354	-6.499165226549459e-05	-0.0708154210132237	0.18565199375594654	0.682995905624212
f20786	20786	3.7133470686967487e-06	0.07077635656446278	0.18588506842119312	0.6837010843382412
f17501	17501	-2.060332203525052e-05	-0.07077641311604708	0.1858854052847104	0.6837010843382412
f1407	1407	6.537632985522837e-07	0.07073335272141323	0.18614524864841558	0.68457996719543
f11151	11151	-1.0608727669542921e-07	-0.07072937273270564	0.1861930907040134	0.6846790703836956
f29691	29691	-1.5764212743566274e-05	-0.07071635503101502	0.18624986504143304	0.6848109939045868
f6551	6551	-8.437328272391044e-07	-0.0706962115678085	0.18634104329666862	0.6849156821923991
f661	661	-1.880910873036815e-06	-0.07069684320901212	0.18632893496321	0.6849156821923991
f3547	3547	-4.6369024857995106e-07	-0.07071067181364812	0.18630557946605922	0.6849156821923991
f11495	11495	7.560070402437953e-07	0.07068737445219059	0.1864256927136772	0.6851233623037365
f15775	15775	-5.3823790419431e-05	-0.07068763486855412	0.18643936223335017	0.6851233623037365
f14307	14307	4.639241524273529e-09	0.07067990360025489	0.18650080109971803	0.6852722864359229
f1490	1490	-1.8335867285454048e-06	-0.07066410241630663	0.18655113605653148	0.6853803819150603
f7517	7517	7.983295550470107e-08	0.07064347634268091	0.18672762838274912	0.6859398565624342
f25604	25604	-2.3340774090943988e-06	-0.07063933901831854	0.18674528382548447	0.6859398565624342
f12166	12166	1.2336758461190453e-05	0.0706257305960769	0.1868046064695035	0.6860808501224716
f15408	15408	2.668065956511003e-07	0.07061048833842735	0.18686755743492897	0.6861582386853151
f15520	15520	3.3755953336367386e-06	0.07059609678113755	0.1868546267913922	0.6861582386853151
f13972	13972	1.219379603103984e-05	0.07057465829836274	0.18713680147376902	0.6869929095555078
f9673	9673	-2.101899424035634e-09	-0.07057796233969078	0.18713608849191976	0.6869929095555078
f22552	22552	-0.00014675600752525497	-0.07056861482586883	0.18717984309943472	0.6870739440665707
f17835	17835	2.4624022807984147e-06	0.07051072758599017	0.18751490725284162	0.6882267563688523
f778	778	3.3796115790859663e-07	0.07048057857125838	0.1876545274960384	0.6886620626038958
f991	991	6.021564948761287e-06	0.07047797417166585	0.18773925152256232	0.6888958335824549
f19946	19946	-6.909850292556387e-07	-0.07046344935342713	0.18784503681341755	0.6892068263690591
f19324	19324	-8.614619281226105e-06	-0.07040361338367418	0.18821045573659184	0.6904702433471386
f6237	6237	2.0548520946509338e-07	0.07037245308230644	0.1884216669885006	0.6909356741136065
f18312	18312	4.255117419234011e-06	0.07037049943452763	0.18841773492130115	0.6909356741136065
f29857	29857	2.593151410630006e-07	0.07034028727055637	0.18840964048462133	0.6909356741136065
f19885	19885	-4.9391705293341405e-08	-0.07037614130315578	0.18839853766020784	0.6909356741136065
f18895	18895	1.3174395332628462e-07	0.07036751632315338	0.1884526293533201	0.6909718875069479
f17677	17677	8.099746732373856e-09	0.07033953022236546	0.1886282236698765	0.691538334438858
f20509	20509	1.5549672804939162e-06	0.07031312580437378	0.1887689285525335	0.6919767592358673
f26666	26666	-3.0034596940302955e-08	-0.07030351885664783	0.18880888626605044	0.6920458148955191
f29710	29710	-5.747915487778041e-06	-0.0702980430724036	0.18887073533455973	0.6921950850512083
f29368	29368	4.95917396619916e-06	0.07025685119026168	0.18913236369736544	0.6930580244697827
f27167	27167	9.647057900760307e-06	0.07022340979280127	0.18914977595096064	0.6930580244697827
f8748	8748	-9.98453812176844e-06	-0.07025267560943224	0.18916964632744557	0.6930580244697827
f12319	12319	3.0082422329412243e-07	0.07024887865860326	0.1891978326397535	0.6930837987634928
f19835	19835	-1.9499313072758794e-06	-0.07020032726918597	0.18939444070890313	0.6936489363081857
f12537	12537	-3.226632345883575e-06	-0.07021329409351373	0.1893900840684419	0.6936489363081857
f964	964	-2.8164600850816763e-05	-0.07018776124926732	0.1895651316470707	0.6941964946145746
f16247	16247	-8.451707488347892e-05	-0.07016132488255795	0.1897434649687782	0.694771914191186
f15913	15913	-4.7454247188787643e-07	-0.0701438999281005	0.18980766862450701	0.6949293503338375
f30726	30726	-1.5230581006367823e-06	-0.0701288779492691	0.18991325032535247	0.6952382288751144
f20369	20369	-2.912223862949759e-08	-0.07012801458664418	0.1899592569953846	0.6953289693057152
f20334	20334	1.02597147945614e-07	0.07012381712097014	0.1899857409463966	0.695348236270694
f10436	10436	1.1719975061298881e-07	0.07011559817711052	0.19003760634754463	0.6954603847215035
f13965	13965	2.1489713291365267e-05	0.07008347402543803	0.19018619662250158	0.6959264423144759
f15547	15547	3.4064559128767406e-06	0.07007873519973822	0.19022842160903097	0.6959715439068055
f24813	24813	-1.8791451813220714e-06	-0.0700734796234872	0.19026224030508923	0.6959715439068055
f17049	17049	-2.268708132240655e-07	-0.07008214895929804	0.19024873324339972	0.6959715439068055
f16586	16586	1.969364477970105e-07	0.0700517678512612	0.19043380980128627	0.6963264842587799
f9559	9559	2.713586455683981e-05	0.07005129048800698	0.19038934920797312	0.6963264842587799
f9815	9815	4.6545746174940307e-07	0.07002600197380913	0.19040711157210516	0.6963264842587799
f10069	10069	-1.315338262689433e-08	-0.07005121226519125	0.19044427343527787	0.6963264842587799
f28792	28792	-0.00018207230349032348	-0.0700297373588731	0.19054492202361842	0.6966167583253295
f14045	14045	1.9280680389783812e-05	0.07001074961314468	0.19067984316134695	0.6970322513064499
f15319	15319	1.2884526878614062e-05	0.06997203021095226	0.19087794299573818	0.6976007624452765
f15079	15079	1.2483503399250497e-08	0.06995157296398213	0.19086355215818235	0.6976007624452765
f3806	3806	0.0003185051606435861	0.06997493107684619	0.1909114623564635	0.6976454553916133
f5666	5666	2.4137691070791336e-06	0.06995662120290763	0.19100228979466363	0.6978995352354525
f1337	1337	5.824179873733166e-05	0.06990716175372878	0.19121658766315827	0.6985267719672653
f1958	1958	-3.3223691986807223e-06	-0.06991889158293331	0.19119595483634683	0.6985267719672653
f6884	6884	-9.96376870066992e-06	-0.06987199513645706	0.19149055035216594	0.6993716399843707
f15734	15734	-7.322965497483633e-08	-0.06988716298485807	0.19148332504765697	0.6993716399843707
f5758	5758	-1.4360404233489783e-05	-0.06983873519021538	0.19170743345729138	0.7000857215567284
f6119	6119	-4.115404538294699e-07	-0.06981919454406744	0.19177665890753626	0.7002604812884051
f2430	2430	1.789798157655501e-07	0.06977549404627403	0.19218408763069375	0.7016699925885875
f16332	16332	4.218439114213522e-09	0.0697177498956258	0.19256073039912647	0.7029668018848682
f31448	31448	-1.5040145496771273e-07	-0.06968673701213549	0.19275844358727803	0.7036101904275288
f30329	30329	1.2796124761475118e-05	0.06967210025648815	0.19284175274944368	0.7036791262910658
f17427	17427	-6.030356889823452e-06	-0.06967454570335274	0.1928208366158626	0.7036791262910658
f657	657	-3.2879806998867673e-06	-0.06967639686804658	0.1928078473691683	0.7036791262910658
f12387	12387	-3.4038527311557637e-07	-0.06958190566496299	0.19328524331306066	0.7052188901995737
f2953	2953	0.00020266084873583166	0.06958573073410239	0.1933759746179989	0.7053928460739829
f17483	17483	-6.556309111017202e-06	-0.06956462646247437	0.19337243468887702	0.7053928460739829
f31908	31908	-8.499752158448765e-06	-0.0695842549468544	0.19340636011667192	0.7054251567568016
f7455	7455	3.3557284561019123e-06	0.06956371321225145	0.19348531151384926	0.7056345784847872
f4620	4620	1.7841746292625822e-05	0.06954492667681994	0.19365841763325864	0.7061872945700667
f14156	14156	8.4366651468112e-09	0.0695396829947433	0.19369797702274724	0.7062529555003206
f5604	5604	-1.4677996405225712e-05	-0.06951388183845703	0.1938076469648437	0.7065098644567406
f15800	15800	-5.360395464647029e-09	-0.0695219409203027	0.19381155919194462	0.7065098644567406
f10732	10732	-3.202155390421727e-06	-0.0695036930743356	0.19389313368642241	0.7067286100819454
f4931	4931	8.024889731521918e-07	0.069499109209599	0.1939577965668786	0.7068856721058255
f5772	5772	4.553432025984096e-05	0.06944441476620852	0.1940944348642882	0.7073049868364097
f19471	19471	-2.9232730906057573e-06	-0.06947157859527246	0.19412239212058793	0.7073282047156039
f4816	4816	-2.295468889964728e-06	-0.06941745508086761	0.19446411716962933	0.7084945732059611
f25763	25763	1.043331462174787e-06	0.0693851335730404	0.1946056209961524	0.7088524887507694
f5746	5746	-1.1957278119163156e-06	-0.0693895020125387	0.19460324080409186	0.7088524887507694
f26179	26179	4.112949179606013e-05	0.06938333794399189	0.19469213017913334	0.7090099712947145
f4694	4694	-1.1684471090640207e-06	-0.06937213456937584	0.19467506665456066	0.7090099712947145
f1446	1446	2.4963198198487848e-06	0.06932054600041385	0.19490256736566366	0.7096974472094751
f12402	12402	1.7581522570253584e-06	0.06932400747817305	0.19503432419803526	0.71009830392458
f26040	26040	3.023994291392488e-07	0.06931877884778227	0.195101944168109	0.7102655823242524
f19319	19319	-8.745665280132795e-05	-0.06928062571968556	0.195347196843719	0.7110794208148172
f9264	9264	8.814414473558177e-06	0.06926970689220364	0.19538208096664314	0.7111274052110366
f25556	25556	-7.405638776877562e-05	-0.06924223434928654	0.19558058605413917	0.7117708400513141
f9324	9324	1.1232003739028837e-05	0.06923338991012112	0.19565594830814517	0.7119660315559468
f24924	24924	7.677355040089292e-06	0.06920066503397423	0.19586830645969952	0.7126103971239509
f29342	29342	9.837877713445258e-06	0.06919133631959082	0.19589826834999235	0.7126103971239509
f14591	14591	4.368318643953119e-09	0.06918282411772508	0.19589456333809388	0.7126103971239509
f21125	21125	9.820745357761293e-08	0.06915776075261264	0.19615382472021475	0.7134608201167718
f17878	17878	1.1141918534381797e-05	0.06908442186752603	0.19656783472059552	0.7148873260959461
f24823	24823	-4.879416503951818e-06	-0.06906981569681499	0.19669345031069838	0.7152647852381494
f23013	23013	-8.887436706572771e-09	-0.06907058621784885	0.19671756799496873	0.7152731100820168
f9804	9804	2.6818519212870994e-07	0.0690450806149788	0.19679576247088246	0.7154151993779143
f6202	6202	2.410180916610573e-07	0.06903076717749186	0.19680031149879515	0.7154151993779143
f22964	22964	5.048317585273513e-07	0.06903837016409385	0.19692620450579532	0.715793440848131
f18612	18612	-1.094295881297772e-06	-0.06901418441705504	0.19705560967559846	0.7161843631155734
f28616	28616	2.243296643168183e-05	0.06897696416793096	0.19711280703348558	0.7163127937089115
f17714	17714	-7.114518666639925e-08	-0.06899170709811482	0.19722869010915595	0.7166544375135088
f9364	9364	-1.0421178168534035e-07	-0.0689812019474822	0.19729683498875603	0.7168225622476503
f18364	18364	-5.5712228329087205e-08	-0.06890472045860326	0.19779347625648452	0.7185472982231136
f5121	5121	-5.260049095211018e-07	-0.06889163312652126	0.1978347439975962	0.7186175469807374
f13209	13209	-4.581873775480614e-05	-0.06885588867143158	0.19810122365063296	0.7195057522261074
f11477	11477	-1.7745635575140895e-06	-0.06881493431966097	0.19830648214204982	0.7201714293284593
f23216	23216	4.993830079911277e-06	0.0687890606203392	0.1985239555794231	0.7208813138770541
f987	987	-2.484425237655939e-06	-0.0687744729195642	0.19860170603812938	0.7210837344551162
f28713	28713	6.147519967011509e-07	0.06875877958761664	0.19866520225602569	0.721234361569405
f486	486	1.4434451648932218e-07	0.06875364836054679	0.19872185784412352	0.7213454540638724
f4743	4743	6.013958097485426e-08	0.06875051637331685	0.19873983030055664	0.7213454540638724
f510	510	-1.3130811566952616e-08	-0.06875396050319212	0.19877513633679214	0.7213936944826675
f540	540	1.9500262233123067e-05	0.06871657859598396	0.19898625111641938	0.7220798977389624
f19276	19276	-2.6930101739708333e-08	-0.06869759677291977	0.19914305891517284	0.7225689020631584
f803	803	1.8909111661611989e-06	0.06867617354720537	0.1992047045292427	0.7227125507101666
f6872	6872	8.7184339983131e-06	0.06867138909249276	0.19928070171824588	0.7229082291490625
f9839	9839	-1.0250082725958366e-07	-0.0686323986762864	0.19954695308659265	0.7237939515985685
f7343	7343	-1.2607490914108764e-08	-0.06862283346726386	0.19963185662834695	0.7240217684557468
f2748	2748	-7.323007066068904e-05	-0.06857029921358865	0.19977271213833991	0.7244524381749803
f15561	15561	1.418553575993948e-06	0.0685834220430427	0.19983818388334543	0.7246096724011799
f5954	5954	-3.051755941539471e-08	-0.06857000287434506	0.19997778886816137	0.7250356478902314
f8383	8383	-2.0473167491478047e-08	-0.06855878055089017	0.20005132857169927	0.7252220306048724
f10585	10585	1.4081123611374224e-07	0.06852451068803476	0.20025015464388587	0.7258625074525279
f26981	26981	-1.2572384938331587e-07	-0.06852038390878724	0.20030309082894635	0.7259740825442886
f13573	13573	-7.98965978382122e-06	-0.06848044705502945	0.20056241079655387	0.7268335630371021
f10504	10504	5.7152726835088934e-06	0.06845714882144362	0.20070461087807107	0.7272684606051789
f27490	27490	1.1861010586601747e-06	0.06842047087285341	0.20087858533118724	0.7277293659119358
f19194	19194	-2.737372986822655e-07	-0.06840898044614185	0.2008807868274094	0.7277293659119358
f19478	19478	-3.079329492590789e-06	-0.06842952580484882	0.20089843274045935	0.7277293659119358
f13430	13430	-1.4404036586971155e-07	-0.06840679597936664	0.2010492305285257	0.7281951128505283
f5357	5357	-0.00020518346889210597	-0.06839328858108765	0.2011012459317434	0.7283030091391873
f7812	7812	8.908540964642141e-06	0.06838481698494475	0.2011938411330417	0.7285578280746503
f23532	23532	-8.398527955120828e-08	-0.06833618691708059	0.20151407246153005	0.7296368095491068
f12888	12888	9.919730561835293e-06	0.06831624444161011	0.20163455586704568	0.7299923905260582
f16413	16413	3.341734814707057e-07	0.06830949370711165	0.20168158855134127	0.730082003275558
f30895	30895	-1.796191674917022e-05	-0.06828191287929578	0.20170569652656112	0.7300886185554352
f21122	21122	-1.8076360759420952e-06	-0.06827051719661024	0.2018789783840966	0.730554430004426
f24657	24657	-1.2533953875910291e-06	-0.06827824277093242	0.20186013726611687	0.730554430004426
f24382	24382	5.857387389239323e-07	0.06825006453740395	0.20204895036480316	0.7310887815320086
f22324	22324	1.2334014314287092e-05	0.06823629673898489	0.20214059161079387	0.7313396164185153
f27461	27461	-2.548546295396851e-07	-0.06822227808300717	0.20221262802102105	0.7315194739448905
f30215	30215	-9.90306684148631e-09	-0.06821246022498985	0.20233049785023247	0.7318650793196178
f23302	23302	4.78486461880883e-07	0.06819172783568644	0.20245959254352022	0.7322512062324581
f11851	11851	-4.474287769491119e-09	-0.06818533744167976	0.20250979315258058	0.7323519370956584
f14600	14600	-4.49891170189533e-05	-0.06817530495576152	0.20255207265572775	0.7324240031762179
f2150	2150	1.5528584819029285e-06	0.06814784034225427	0.20259705025074187	0.7324249936690544
f22105	22105	-1.2568777674459852e-06	-0.06816561072038398	0.20259616670375416	0.7324249936690544
f7064	7064	2.4957078234625183e-07	0.06811304941019744	0.20289518923780456	0.7334219041306541
f23742	23742	3.6590013171787308e-06	0.06808133604394838	0.20315052236836598	0.7342356628421772
f16968	16968	-1.2414940902090165e-05	-0.06808102161704822	0.20316512313812318	0.7342356628421772
f22755	22755	9.611119042217199e-08	0.06805581794822399	0.20336758236019542	0.7348862967334455
f5665	5665	-1.451838386336541e-05	-0.06804812943500178	0.20340198976252596	0.7349295843575312
f4803	4803	0.0002083387646104841	0.06799158735958903	0.20377495367769685	0.7361959958225767
f15402	15402	6.401927904724809e-07	0.0679703493162659	0.2039334964316728	0.7366875549634059
f22888	22888	1.8127212700034892e-07	0.06792066160588796	0.2041277302832608	0.7373079217286034
f3929	3929	1.3806666954353983e-07	0.06793168398197637	0.20419218916219187	0.7374594571218674
f17378	17378	-4.0441541776609875e-07	-0.06789367033576699	0.20424617082786523	0.7375731238359585
f8823	8823	2.7758154652214477e-05	0.06789827978663358	0.20436794638088754	0.7377689618826619
f21294	21294	-1.3227983080079347e-05	-0.06790600504017602	0.20435697853359924	0.7377689618826619
f18865	18865	-8.502668476597006e-09	-0.06790904521044973	0.20434283823734523	0.7377689618826619
f18574	18574	-3.6338866006449927e-08	-0.06790057077116383	0.20439925199557893	0.7378006928168243
f24564	24564	7.817341351515746e-08	0.06785810819177009	0.20448596293897897	0.7379898541156913
f23030	23030	-1.946533822254943e-08	-0.0678859361639861	0.2044967002981713	0.7379898541156913
f2546	2546	2.2226150966681805e-06	0.06787963383227803	0.20453867642829898	0.7380600538709945
f24162	24162	-4.137803158040957e-07	-0.06786820961629506	0.2045655143368234	0.7380756192236324
f6653	6653	-3.528451878602417e-06	-0.0678468296542308	0.20469252519653897	0.7384525669536705
f4730	4730	1.9813596424812982e-06	0.06779916117249714	0.20499361254041915	0.739457364126426
f24724	24724	-1.9212694097794674e-05	-0.06779617621706858	0.2050179782572148	0.7394638537735184
f31009	31009	-3.942696471962595e-06	-0.0677753395342292	0.20516101864429542	0.7398983335831248
f29104	29104	-0.0003767563242997442	-0.0677532846296906	0.20533903839671455	0.7403773778811116
f3021	3021	-2.6233972330373946e-05	-0.067758411787096	0.2053244733818195	0.7403773778811116
f6755	6755	-1.2572283074924988e-08	-0.06775448867264283	0.20537349576682384	0.7404201462523142
f11886	11886	7.10430363895804e-05	0.06771564266079609	0.2056114985016581	0.7411389974065927
f25855	25855	-1.5185807517679807e-06	-0.06770789831562721	0.20561812211374922	0.7411389974065927
f21791	21791	-8.143224565303952e-06	-0.06769955190179418	0.2056966917154773	0.7413406504765464
f27731	27731	6.514549438309457e-09	0.06766306959827373	0.2059084041339059	0.7420220594589056
f9419	9419	4.018427514113552e-06	0.06765298459418462	0.20599991641811552	0.7422702068604364
f21946	21946	1.1183252299815649e-05	0.06761631633872377	0.20626384231261205	0.7431394815722564
f24359	24359	3.597524482756853e-07	0.06758289003798094	0.20643589849055963	0.7436776079308111
f32050	32050	1.1463858005039843e-05	0.06756870925071756	0.20659351993970976	0.7440818269272818
f13204	13204	-7.196262124905064e-06	-0.0675628836211269	0.20658625627103325	0.7440818269272818
f9885	9885	-8.902368011019592e-09	-0.06754189950189411	0.2067973212928071	0.7447339953975934
f18225	18225	-2.6998350481985006e-07	-0.06752415129154114	0.20689885674094902	0.7450177733722436
f8806	8806	-3.644199516981774e-07	-0.06750266326101845	0.20699966413911836	0.7452988676530744
f2308	2308	-0.0001859189763698461	-0.06749627648575288	0.20705037334998047	0.7453995422909426
f7463	7463	2.6969963307367706e-06	0.0674108574762894	0.2076085962834863	0.7473270881047214
f29375	29375	7.532237629805292e-09	0.06733149780043016	0.20821355321777568	0.7493401111301563
f29830	29830	-2.283069573292908e-07	-0.06730645973125822	0.20819990956218523	0.7493401111301563
f12628	12628	1.5845349584456666e-06	0.06729469842642319	0.20835370535887043	0.7495152285870531
f31774	31774	8.177935108376134e-07	0.06729299674582341	0.20832740636927752	0.7495152285870531
f11133	11133	-2.86288138470679e-07	-0.06729097316731183	0.20833497472209697	0.7495152285870531
f16557	16557	-2.1482931112716743e-06	-0.06731375368626386	0.20829467584622235	0.7495152285870531
f13742	13742	0.00021931738825514913	0.06727480929074721	0.20857092866360014	0.7502142909384028
f6609	6609	8.027776662597067e-06	0.0672736003787153	0.20859494982375312	0.7502183422044498
f19248	19248	-0.00010428908343393622	-0.0672194612449646	0.20895454799261876	0.7514291734659934
f14695	14695	-7.695810563745907e-07	-0.06719780454222002	0.20906829784497136	0.7517557317879975
f15702	15702	6.453464962110698e-05	0.06718633286349972	0.20916263558107115	0.7520124251394052
f14298	14298	-6.638137873648831e-05	-0.06714765121897892	0.2094503792856731	0.7529643476064658
f1456	1456	0.00047994319815188643	0.06713193007471786	0.2095399314664991	0.753203650098096
f6469	6469	-0.0003236716921050434	-0.06706267171641235	0.2100261803422229	0.7548686933699638
f15592	15592	-8.253515885111743e-07	-0.06706018074514092	0.21005019648690917	0.7548722130382803
f11416	11416	-2.943379513453692e-07	-0.06704021588605943	0.21017101194354604	0.7552235683042128
f8582	8582	-5.40891830626476e-09	-0.0670386634413527	0.21019635628679162	0.7552318204830688
f2604	2604	-9.121079918778767e-08	-0.06702706176861843	0.21027519314497115	0.7554322474481323
f16555	16555	0.0002788837458189976	0.06700759076238473	0.21038932742736252	0.7557594256895215
f6042	6042	2.058442013159427e-06	0.0669779446526174	0.21057536475969665	0.7563447936474559
f27782	27782	-1.1866074523173406e-06	-0.06694361609280483	0.21063407043534668	0.7564727334530293
f11289	11289	-6.117274980559679e-07	-0.06695328832969755	0.21077649350216388	0.7569012755154966
f32493	32493	6.403742040025203e-06	0.06693327634946349	0.21086193505039233	0.7570421702346067
f24173	24173	2.665228281070345e-07	0.06691692053544468	0.210852555302148	0.7570421702346067
f8709	8709	-2.1348040874207594e-06	-0.06691646213086587	0.21095217724686074	0.757283188433954
f17239	17239	-3.3920473859844995e-07	-0.06688990942049368	0.21111098775868184	0.7577702757012253
f14587	14587	1.436506754544098e-06	0.0668882354158885	0.21121935185139584	0.7579931794399889
f27022	27022	2.9340793108921e-05	0.06688504066784713	0.21121194095439597	0.7579931794399889
f3261	3261	-6.699021183261981e-07	-0.06685347157191185	0.21134486883108636	0.7583605630592464
f27587	27587	1.4780185847484971e-06	0.06683408829549912	0.21151063433473577	0.7588358541188941
f28977	28977	-0.00023022225920483057	-0.06682771287419494	0.2115605792408804	0.7588358541188941
f22208	22208	-5.2177207960215e-07	-0.0668369732254788	0.211569957373969	0.7588358541188941
f15797	15797	-9.17613838932344e-08	-0.06684188248913939	0.2115364460520053	0.7588358541188941
f17328	17328	1.8021844399689662e-06	0.06680956634390667	0.2116189200905894	0.7589283981097115
f7502	7502	2.3366330164468053e-07	0.06679789961310025	0.2116591371314824	0.758989560683346
f17481	17481	1.4084381868347659e-05	0.06673999813921645	0.21219493694787794	0.7607319810242463
f31799	31799	5.103408225945065e-07	0.0667331020683164	0.21221469233833729	0.7607319810242463
f17809	17809	-1.3413082342594862e-08	-0.0667426566174998	0.21221452260301146	0.7607319810242463
f2631	2631	8.414900096665536e-06	0.06672513018000825	0.2123085806643041	0.7609852954723164
f12911	12911	4.3056018301805515e-05	0.06670074860030412	0.21244004049246545	0.7613732086686107
f31580	31580	0.0011967256026608603	0.06669611834786067	0.21252393277578607	0.76158381961591
f3352	3352	5.457815339988364e-08	0.06669433742698926	0.2125452890132903	0.76158381961591
f9764	9764	-7.167795904803955e-07	-0.0666848335362302	0.21259553073746437	0.7616805544724724
f11970	11970	2.86967188003473e-07	0.06667974355813049	0.21264526388757987	0.7617754462739934
f10988	10988	-5.8293556191659134e-08	-0.06663399366156535	0.21295715647620064	0.7628093685408989
f10577	10577	9.477580143928727e-08	0.06659033000757673	0.21313372363469515	0.7633583840924353
f30951	30951	-5.7750995828038346e-08	-0.06658824247722024	0.21327286508507504	0.7637732506128676
f26170	26170	5.1759116831817665e-06	0.06654980412548736	0.21351686208652204	0.7645634943559343
f15427	15427	-2.2593067976361328e-05	-0.06651583726894382	0.21366002363143907	0.7649925321629147
f31127	31127	1.2502414280918725e-05	0.0664845722677228	0.21397112983089767	0.7660227228557691
f11608	11608	1.1609749344643207e-06	0.06647321808912623	0.2140479899354239	0.7662141724059395
f9098	9098	-1.2837299176940828e-07	-0.06644928847520337	0.21422850394167386	0.7667765829776919
f31789	31789	2.2105410945576815e-06	0.06641832573938955	0.2143812374138971	0.7672394481846418
f1559	1559	-1.3498950076089906e-06	-0.06641317243619442	0.21444503180163946	0.767383946934162
f28612	28612	6.58655552433629e-05	0.06641160027832001	0.2144772590827202	0.7674154646890778
f23392	23392	5.079892850647282e-07	0.06637288923464446	0.21454713617623195	0.7675816746612915
f12002	12002	1.5204402214814243e-06	0.06637406215554544	0.21470188878986815	0.768051472911179
f6604	6604	1.1489872036431084e-05	0.06637167124488444	0.21476301434234008	0.7681862737659425
f10498	10498	-6.525752853901525e-08	-0.06636716189400256	0.2147947723334052	0.7682160117682844
f18996	18996	7.318690040847286e-07	0.0663332044575991	0.21487407946309417	0.7684157847699083
f19761	19761	5.5686525203262655e-06	0.0663369174159069	0.21500342847045864	0.7687944504714086
f5542	5542	-2.2488717877422457e-06	-0.0663010858127361	0.21516086264177736	0.7692734475772789
f19070	19070	-3.300363979568439e-08	-0.06629184836738503	0.21531501395178915	0.7697406040990865
f17616	17616	2.073226644305188e-05	0.06626426209740276	0.21547156694478448	0.7701322322913065
f17325	17325	8.873358339250055e-07	0.066250830401983	0.21545602125382332	0.7701322322913065
f29875	29875	-7.881265316557671e-08	-0.0662374086055556	0.2156077641225618	0.7705349781620793
f31689	31689	4.2870599177799055e-07	0.06623842284379726	0.21566459613668562	0.770654033392248
f17697	17697	-2.364875399507582e-07	-0.06623657589862392	0.2156973968273167	0.7706871986956181
f15363	15363	-4.778319894934871e-07	-0.06619785667718239	0.21576183317543482	0.7708333787061326
f24472	24472	-8.702303953863781e-06	-0.06620992009508625	0.215846423858043	0.771051522618593
f13958	13958	-9.370809753558466e-10	-0.06619407334263686	0.21599176880828624	0.7714866230989671
f2119	2119	2.253846261217924e-07	0.06618335453555584	0.21604557607697394	0.7715947070180144
f28801	28801	-3.0697125891622687e-07	-0.06616171170042738	0.2161013377965235	0.7717097468304797
f17382	17382	2.4811981945406714e-06	0.06609581148069095	0.21664475380543455	0.7735349716861875
f24099	24099	1.7518900988631816e-06	0.06608506385076002	0.2166596670573678	0.7735349716861875
f8886	8886	3.2063741985309335e-09	0.06608138463655723	0.21677365185200412	0.7738576123637074
f19463	19463	4.844935444582786e-09	0.06607418920165287	0.21682364612829175	0.7739517686636017
f32271	32271	1.165008870884776e-06	0.06593651836534575	0.2177482755075088	0.7771675734484313
f25298	25298	-7.185459617176093e-07	-0.06593515145504189	0.21778486788177231	0.7772135211010581
f15410	15410	0.0002724497236444482	0.06592308290483805	0.21784266665847163	0.7772638383140991
f8393	8393	-3.280056758480246e-05	-0.06592362201856658	0.21784640780873676	0.7772638383140991
f29983	29983	2.1057942441465066e-07	0.06587321225023307	0.218223405755202	0.7785241763512748
f15108	15108	-1.9473369034780524e-06	-0.06584277189568997	0.21843598225628974	0.7791977211598196
f4688	4688	-7.375927816610783e-07	-0.06580418551512753	0.21869478971943443	0.7800360149696776
f13789	13789	-1.982007213103186e-06	-0.0657725388379153	0.2189134025831041	0.7807307766481448
f16485	16485	1.5764927783103694e-05	0.06576357231985475	0.21896396906157883	0.7808261332255757
f14840	14840	-5.370064146908199e-07	-0.0657277824913637	0.21913294870652442	0.7813436847894877
f14675	14675	-4.0568245042647636e-09	-0.06572177093277298	0.21928245199323435	0.7817916860966492
f20367	20367	-6.517046235135889e-07	-0.06568778854222904	0.21950021653752308	0.7824829303200127
f5039	5039	0.00020839117265235733	0.06567775378801018	0.2195847923048812	0.7826992792609972
f8317	8317	3.806116428677342e-06	0.06565155821702016	0.219743201172344	0.7831787269975384
f15085	15085	-3.039157289614585e-05	-0.06564355792750379	0.21980702545523534	0.7833210016440622
f22303	22303	-1.6694570409267077e-08	-0.06563732596569627	0.21987458864111478	0.7834765681374564
f17760	17760	-6.069423907320015e-06	-0.06561413435185656	0.2200230885628864	0.7839204703738896
f11435	11435	1.101300960207092e-06	0.06560747754291665	0.22007464224295228	0.7839830887129767
f28517	28517	4.308186700135203e-07	0.06559228743239078	0.2200885141928306	0.7839830887129767
f8624	8624	2.498704345011252e-05	0.06556426536372296	0.22037243063925543	0.7849091094768611
f30	30	4.466442005650606e-06	0.0655162131146018	0.22052115653492133	0.785299840970498
f7850	7850	-2.676839592043377e-06	-0.06554318009176036	0.2205300639834754	0.785299840970498
f3746	3746	2.690918712947418e-06	0.06551793412725257	0.2206721938717544	0.7857205746810441
f10968	10968	1.7168642079923303e-06	0.06549360790076052	0.22070456803957203	0.7857504656150257
f6250	6250	-1.620296513595219e-08	-0.06550413134275154	0.22081089853432256	0.7860436201165325
