feature	feature_idx	spearman_af	p	q
f23533	23533	0.023831288056842363	0.5290354027687686	1.0
f14480	14480	0.02379680790500783	0.529631816131736	1.0
f9616	9616	0.02378386523290967	0.5298557773620228	1.0
f10157	10157	0.023772573309201583	0.5300512131054559	1.0
f28880	28880	0.023759536690329534	0.530276890721458	1.0
f24448	24448	0.023757870798695555	0.5303057325702737	1.0
f11887	11887	0.023695989046328546	0.5313776641935831	1.0
f11800	11800	0.023685990716113846	0.531550960654284	1.0
f13048	13048	0.02366741317672377	0.5318730324903145	1.0
f18842	18842	0.0236606301745451	0.5319906514389302	1.0
f11949	11949	0.023644612983647707	0.5322684456915288	1.0
f23662	23662	0.023625013435022033	0.5326084702745196	1.0
f14190	14190	0.02361020416206645	0.5328654630527997	1.0
f9843	9843	0.023599313657086025	0.5330544914100993	1.0
f25480	25480	0.023592600649366163	0.533171027089688	1.0
f4816	4816	0.023564600689387812	0.5336572360821014	1.0
f29365	29365	0.023530725888090034	0.5342457582156757	1.0
f13679	13679	0.023529777014563203	0.5342622481277126	1.0
f8038	8038	0.023514961507390943	0.5345197513177681	1.0
f2165	2165	0.023499334845140545	0.5347914206178914	1.0
f14575	14575	0.023469883808717694	0.535303615314487	1.0
f19887	19887	0.023447974344460335	0.5356848115050857	1.0
f31587	31587	0.023434471663193148	0.5359198085419421	1.0
f25529	25529	0.023353900715326684	0.5373231195234117	1.0
f17375	17375	0.02333533673867504	0.5376467108262832	1.0
f7138	7138	0.02330204251521011	0.5382273116853613	1.0
f30181	30181	0.023298964411288082	0.5382810050075412	1.0
f17839	17839	0.02329687126631336	0.5383175185968612	1.0
f27769	27769	0.023270704178780438	0.5387740914971685	1.0
f424	424	0.02326617610912878	0.5388531185681719	1.0
f310	310	0.023248736901928566	0.5391575340934588	1.0
f6604	6604	0.023248736901928566	0.5391575340934588	1.0
f13027	13027	0.023248736901928566	0.5391575340934588	1.0
f15979	15979	0.023248736901928566	0.5391575340934588	1.0
f16874	16874	0.023248736901928566	0.5391575340934588	1.0
f17242	17242	0.023248736901928566	0.5391575340934588	1.0
f23020	23020	0.023248736901928566	0.5391575340934588	1.0
f29137	29137	0.023248736901928566	0.5391575340934588	1.0
f32556	32556	0.023248298960702452	0.5391651798198542	1.0
f15136	15136	0.02324823897068098	0.5391662271502085	1.0
f12538	12538	0.023246590581545237	0.5391950058005368	1.0
f21581	21581	0.023238521177480716	0.5393358977892552	1.0
f29238	29238	0.02322572165558433	0.5395594154862017	1.0
f7422	7422	0.023190916772841918	0.540167446154223	1.0
f5688	5688	0.023174359156295236	0.5404568226766203	1.0
f21060	21060	0.023172944977683345	0.5404815417808452	1.0
f6165	6165	0.023172846349893788	0.5404832657641861	1.0
f16954	16954	0.02317037366240837	0.5405264884754596	1.0
f13923	13923	0.023168272554383286	0.5405632173128884	1.0
f30867	30867	0.023136728364848116	0.5411147814262315	1.0
f30647	30647	0.02313280684012195	0.5411833706222317	1.0
f27080	27080	0.023131811376259387	0.5412007824135604	1.0
f5646	5646	0.02305597221257331	0.5425281156998474	1.0
f23465	23465	0.02304756237805016	0.5426754038769102	1.0
f17739	17739	0.023019286595509635	0.5431707661077377	1.0
f5958	5958	0.023017137582783002	0.5432084237552123	1.0
f2864	2864	0.023011331246102093	0.5433101760237384	1.0
f27136	27136	0.02299965213223447	0.5435148735606	1.0
f22877	22877	0.02299886614947637	0.5435286507015502	1.0
f8709	8709	0.022983080097776762	0.5438053940717011	1.0
f9426	9426	0.022983080097776762	0.5438053940717011	1.0
f16249	16249	0.022983080097776762	0.5438053940717011	1.0
f17095	17095	0.022983080097776762	0.5438053940717011	1.0
f17483	17483	0.022983080097776762	0.5438053940717011	1.0
f18571	18571	0.022983080097776762	0.5438053940717011	1.0
f15154	15154	0.022926264993869627	0.5448019913330073	1.0
f31622	31622	0.02290618637755109	0.5451544079414856	1.0
f4916	4916	0.022828817928230254	0.5465134213867848	1.0
f6552	6552	0.02279117428311408	0.547175254915759	1.0
f18254	18254	0.022784753293984612	0.54728818533836	1.0
f25990	25990	0.0227692356222617	0.5475611529727057	1.0
f26947	26947	0.022742337760085954	0.5480344659088928	1.0
f19093	19093	0.022739966118757757	0.5480762085870059	1.0
f22391	22391	0.02268627150534778	0.5490216936556315	1.0
f14611	14611	0.022676669489436297	0.5491908559784031	1.0
f17448	17448	0.022648889830927315	0.5496804050952182	1.0
f23044	23044	0.02263404319198876	0.5499421290817627	1.0
f21220	21220	0.02260630820171262	0.5504312194495736	1.0
f8118	8118	0.02259116725626989	0.5506983113239174	1.0
f15557	15557	0.022563465093242217	0.5511871523999272	1.0
f27799	27799	0.022529345265240593	0.551789534076931	1.0
f1157	1157	0.022524199494806853	0.5518804100648901	1.0
f2070	2070	0.0225151542063046	0.5520401705947889	1.0
f28403	28403	0.022496721359684252	0.5523658070488179	1.0
f27192	27192	0.022496263074108944	0.552373904364556	1.0
f15261	15261	0.022488733795872483	0.5525069453340552	1.0
f8280	8280	0.022484633886966025	0.5525793965718467	1.0
f28712	28712	0.02248445741074922	0.5525825152627053	1.0
f3056	3056	0.022481689300171685	0.5526314344899467	1.0
f8588	8588	0.02245420915447353	0.5531171902711036	1.0
f12651	12651	0.022427948791093645	0.5535815795100085	1.0
f18919	18919	0.02242494397441152	0.553634728948093	1.0
f1002	1002	0.02242154287192641	0.5536948909301742	1.0
f16690	16690	0.0223813406843744	0.5544062679965143	1.0
f32151	32151	0.022342652876354	0.5550912691310571	1.0
f21222	21222	0.02233327177701362	0.5552574317635415	1.0
f22998	22998	0.022327799178767604	0.5553543763047822	1.0
f4724	4724	0.022309672874962702	0.5556755342776826	1.0
f17683	17683	0.022296171530272847	0.5559148069935245	1.0
f13432	13432	0.022292592325710396	0.5559782465689167	1.0
f17932	17932	0.022291512804468783	0.5559973812242545	1.0
f17101	17101	0.02228871700354384	0.5560469386521828	1.0
f23698	23698	0.02226642033856277	0.5564422387920381	1.0
f12813	12813	0.022228117814677612	0.5571216276778486	1.0
f8274	8274	0.0221884891491356	0.5578249629914873	1.0
f25745	25745	0.022186154020304213	0.5578664206419964	1.0
f339	339	0.02214764870432605	0.5585502558745392	1.0
f5070	5070	0.022096288719636425	0.5594630158011091	1.0
f8094	8094	0.02208536466589115	0.5596572491165644	1.0
f8367	8367	0.022077495292397643	0.5597971894216751	1.0
f31334	31334	0.02207702169773957	0.5598056118496855	1.0
f15427	15427	0.02206201327039972	0.5600725541334235	1.0
f23130	23130	0.022043397127601068	0.5604037493461699	1.0
f17312	17312	0.022023787290938766	0.5607527254872479	1.0
f28466	28466	0.02201143160607127	0.5609726608399548	1.0
f17959	17959	0.021984001910067066	0.5614610675313911	1.0
f28768	28768	0.02198349774027432	0.5614700465800151	1.0
f7525	7525	0.021978275211487958	0.5615630616632707	1.0
f25422	25422	0.02197782339285565	0.5615711090622194	1.0
f1536	1536	0.021972869279306664	0.5616593510567218	1.0
f22884	22884	0.021952344352176686	0.5620250095101156	1.0
f14027	14027	0.02193740931861684	0.5622911542641983	1.0
f2026	2026	0.021923247747430652	0.5625435718824391	1.0
f13447	13447	0.02192280072522939	0.5625515405508148	1.0
f11008	11008	0.021868666189042575	0.5635169507374451	1.0
f3741	3741	0.021863041444088446	0.5636173055100336	1.0
f496	496	0.021828761514503074	0.5642291020029148	1.0
f17112	17112	0.021800991618738542	0.5647249472275723	1.0
f14831	14831	0.02177333933724439	0.5652189001409741	1.0
f31999	31999	0.02174829242501349	0.5656664921062794	1.0
f9523	9523	0.02172483453598118	0.5660858419888946	1.0
f21319	21319	0.021719176960119907	0.5661870031138688	1.0
f3647	3647	0.021713761954591442	0.5662838350313387	1.0
f10299	10299	0.021696114128807346	0.5665994710402235	1.0
f30137	30137	0.021682413019169778	0.5668445770304558	1.0
f17662	17662	0.021679938921016426	0.5668888428131449	1.0
f11495	11495	0.021613443414636137	0.5680791783698205	1.0
f13781	13781	0.021610275053995258	0.5681359249362787	1.0
f26318	26318	0.021594500641275795	0.5684184910410708	1.0
f17716	17716	0.02159258155007438	0.5684528721803603	1.0
f18185	18185	0.02158600705181434	0.5685706639626928	1.0
f3029	3029	0.021571705945582845	0.5688269294609168	1.0
f4464	4464	0.021558980366523213	0.5690550089422448	1.0
f15636	15636	0.021538548511293745	0.5694212985029637	1.0
f28564	28564	0.021528166795691223	0.5696074584437275	1.0
f8100	8100	0.02149209821357198	0.5702544480775319	1.0
f8386	8386	0.02149209821357198	0.5702544480775319	1.0
f8595	8595	0.02149209821357198	0.5702544480775319	1.0
f25454	25454	0.02149209821357198	0.5702544480775319	1.0
f32517	32517	0.02149209821357198	0.5702544480775319	1.0
f18683	18683	0.021430289767944852	0.5713639652489866	1.0
f8404	8404	0.021405534819379214	0.5718086260830882	1.0
f32382	32382	0.021403266580347143	0.571849377541975	1.0
f27778	27778	0.021400021866478346	0.5719076748616215	1.0
f26363	26363	0.021396809427173973	0.571965395085532	1.0
f20338	20338	0.021392679403673457	0.5720396062683608	1.0
f1863	1863	0.021387537987931818	0.5721319972418668	1.0
f10795	10795	0.021374051476477973	0.572374382765935	1.0
f28242	28242	0.021349473163448224	0.5728162401571353	1.0
f19102	19102	0.02133581303283565	0.5730618854023924	1.0
f10060	10060	0.02131609342835687	0.5734165839298289	1.0
f3904	3904	0.02126608027968041	0.5743166409788922	1.0
f27726	27726	0.021259989446941477	0.574426299663018	1.0
f27147	27147	0.02123158354207675	0.5749378470155052	1.0
f15350	15350	0.02120364837140898	0.575441126715715	1.0
f21333	21333	0.02120239373084353	0.5754637351782542	1.0
f592	592	0.02113909356853245	0.5766049392041878	1.0
f32290	32290	0.021138607186124512	0.5766137120479627	1.0
f31040	31040	0.021111938859049956	0.5770948228067208	1.0
f30082	30082	0.021107778160596193	0.577169901029052	1.0
f9340	9340	0.021100389270712398	0.5773032420552277	1.0
f441	441	0.02109549052627817	0.5773916535200029	1.0
f6883	6883	0.021071036493258578	0.577833089670817	1.0
f16844	16844	0.021060166846789168	0.5780293558119458	1.0
f32127	32127	0.02105741804951129	0.5780789940145648	1.0
f2642	2642	0.02097806761519023	0.5795127780737324	1.0
f6810	6810	0.02094414594247335	0.5801262168531567	1.0
f16764	16764	0.020936284305337203	0.580268429863914	1.0
f16424	16424	0.020919272028716476	0.5805762290746648	1.0
f1562	1562	0.020919111287920494	0.5805791376847966	1.0
f2262	2262	0.020897975216586682	0.5809616549169807	1.0
f21164	21164	0.020890114986025665	0.5811039381300211	1.0
f27924	27924	0.02087844891440293	0.5813151433702369	1.0
f14037	14037	0.02086732817215642	0.5815165091927749	1.0
f7488	7488	0.020858705579598263	0.5816726628448724	1.0
f2382	2382	0.020824068084544775	0.5823001388757102	1.0
f21122	21122	0.020798698609339562	0.5827599199718174	1.0
f30415	30415	0.020790725934680822	0.5829044468261191	1.0
f32675	32675	0.020789085621954688	0.5829341841158407	1.0
f13620	13620	0.020772595343525244	0.583233176203601	1.0
f8567	8567	0.020755943466126667	0.5835351706836495	1.0
f14957	14957	0.020746169193501977	0.5837124684196118	1.0
f22582	22582	0.02074149757562853	0.5837972167928207	1.0
f31801	31801	0.020723016884152186	0.58413253325008	1.0
f31271	31271	0.02072064013376263	0.584175663859483	1.0
f12483	12483	0.02070430254526443	0.584472180173402	1.0
f27701	27701	0.02068890188309811	0.5847517558540569	1.0
f27354	27354	0.020683834000342707	0.5848437691514144	1.0
f6152	6152	0.02067835724374855	0.5849432135789228	1.0
f10872	10872	0.02067835724374855	0.5849432135789228	1.0
f12035	12035	0.02067835724374855	0.5849432135789228	1.0
f8900	8900	0.020663740027280653	0.5852086646651656	1.0
f23143	23143	0.020651879453619796	0.5854240956924355	1.0
f21970	21970	0.0206486592625126	0.5854825923834523	1.0
f9259	9259	0.020647415011876127	0.5855051956634003	1.0
f21801	21801	0.020615416671182267	0.5860866221094644	1.0
f1597	1597	0.020611018678703838	0.5861665568005692	1.0
f918	918	0.02058637575251712	0.5866145419003934	1.0
f3069	3069	0.02058282695598563	0.5866790687068157	1.0
f27543	27543	0.020544702443405637	0.5873724833286638	1.0
f31409	31409	0.02049866687764798	0.5882102895431688	1.0
f12728	12728	0.020494104188593754	0.588293356420673	1.0
f13012	13012	0.020481229682159832	0.5885277747825375	1.0
f26957	26957	0.020470161733178557	0.5887293338459973	1.0
f32346	32346	0.02046697135838212	0.5887874398519646	1.0
f6799	6799	0.020456971912695552	0.5889695759619967	1.0
f9869	9869	0.020443687665964296	0.5892115836030019	1.0
f21684	21684	0.020440675638013037	0.5892664620133911	1.0
f31025	31025	0.020419366034530814	0.5896547849481479	1.0
f16889	16889	0.020398707263072857	0.5900313601663122	1.0
f11118	11118	0.020379493824276406	0.5903816885491032	1.0
f18579	18579	0.020353401935009743	0.5908575881444389	1.0
f20761	20761	0.020353401935009743	0.5908575881444389	1.0
f22504	22504	0.020344809451056194	0.5910143481621268	1.0
f13464	13464	0.020313849191245525	0.5915793408098547	1.0
f9737	9737	0.020313273398227822	0.5915898507803875	1.0
f16522	16522	0.0203008246217222	0.5918170996698058	1.0
f9492	9492	0.020288835837223455	0.5920359893379226	1.0
f1693	1693	0.020230613268788007	0.5930995363645313	1.0
f10479	10479	0.02022426973943717	0.5932154658591814	1.0
f12846	12846	0.02022426973943717	0.5932154658591814	1.0
f6134	6134	0.020193371231563496	0.5937802914087744	1.0
f8469	8469	0.020184675861727345	0.5939392872673546	1.0
f21515	21515	0.020142536376688204	0.594710087857124	1.0
f22127	22127	0.02012436052777728	0.5950426947722557	1.0
f10726	10726	0.02010600049212006	0.5953787582046091	1.0
f14247	14247	0.02010587583839246	0.5953810401708569	1.0
f28907	28907	0.020102322127521267	0.5954460976481336	1.0
f5354	5354	0.02010149123564736	0.5954613091805231	1.0
f29453	29453	0.020066622497870435	0.5960998271512734	1.0
f31264	31264	0.02006427658215004	0.596142796846078	1.0
f16433	16433	0.020054298508476252	0.5963255790677421	1.0
f27514	27514	0.020032023364913117	0.5967337156600817	1.0
f7980	7980	0.02001391936246433	0.5970655198975349	1.0
f19457	19457	0.01999816515566696	0.5973543259757574	1.0
f1754	1754	0.019970001192084707	0.5978707855437873	1.0
f25406	25406	0.01995757312141752	0.5980987509037062	1.0
f26120	26120	0.019945420708720355	0.5983216980032547	1.0
f29538	29538	0.01994488469008015	0.5983315326209085	1.0
f26861	26861	0.019939885380105608	0.598423261131931	1.0
f10332	10332	0.019902323776930922	0.5991126537781299	1.0
f11365	11365	0.019897157827597912	0.5992074959096428	1.0
f14051	14051	0.019886575082540364	0.5994018066787867	1.0
f7722	7722	0.01984297142537505	0.6002027177432655	1.0
f19976	19976	0.019841366801479233	0.6002322006536754	1.0
f22703	22703	0.019832741417366434	0.600390692245574	1.0
f25135	25135	0.01981225989219001	0.6007671162757177	1.0
f5372	5372	0.01980064912872571	0.6009805543872387	1.0
f991	991	0.019737458136704775	0.602142779139577	1.0
f32255	32255	0.01973605722691253	0.6021685564771654	1.0
f27587	27587	0.019721252830170385	0.602440994016619	1.0
f15735	15735	0.01972039496267289	0.602456782599767	1.0
f5707	5707	0.01971795722540418	0.6025016488389963	1.0
f17025	17025	0.01969402867544454	0.6029421303963576	1.0
f30649	30649	0.019667876701755297	0.6034237065049747	1.0
f12384	12384	0.01960112751234213	0.6046536425692168	1.0
f2172	2172	0.019598855776921217	0.6046955218336968	1.0
f4905	4905	0.019582175563011887	0.6050030600260808	1.0
f15465	15465	0.019579917775576893	0.605044692917663	1.0
f28974	28974	0.01955358325919534	0.6055303877484817	1.0
f12708	12708	0.01950588275110786	0.6064105848582865	1.0
f19174	19174	0.0195057476422499	0.6064130787749499	1.0
f28518	28518	0.01949420781543841	0.6066261043907502	1.0
f14069	14069	0.019447891572460473	0.6074814394827386	1.0
f14014	14014	0.01944057684766731	0.6076165716526305	1.0
f21382	21382	0.019434976734429798	0.607720037145119	1.0
f31963	31963	0.019397365611456434	0.6084151285655349	1.0
f17658	17658	0.019375655651701792	0.6088165112766505	1.0
f14606	14606	0.019365730206249446	0.609000056185198	1.0
f9221	9221	0.01936523135252584	0.6090092818161856	1.0
f1759	1759	0.01934977409459933	0.6092951738280462	1.0
f29349	29349	0.01928659512484812	0.6104643285312757	1.0
f6156	6156	0.019280493434193604	0.6105772955930239	1.0
f9822	9822	0.01927311126595651	0.6107139818624766	1.0
f7913	7913	0.019252017785186412	0.6111046177693448	1.0
f22986	22986	0.01924208766141469	0.6112885546802295	1.0
f22363	22363	0.019222901580001794	0.6116440101507756	1.0
f23903	23903	0.019201261614515748	0.6120450376296444	1.0
f8691	8691	0.019196642339775218	0.6121306561295774	1.0
f32525	32525	0.019175266287226503	0.6125269312040603	1.0
f4659	4659	0.019171736134686278	0.6125923850163417	1.0
f24787	24787	0.019118289827616132	0.6135837285850901	1.0
f20580	20580	0.019115637254925662	0.6136329479576113	1.0
f30548	30548	0.019098651132659714	0.6139481723155252	1.0
f30622	30622	0.019065012602421855	0.6145726381389462	1.0
f18282	18282	0.019051555141969035	0.6148225406216288	1.0
f20412	20412	0.019049903243726872	0.6148532191327525	1.0
f4767	4767	0.0190445170497271	0.6149532544258635	1.0
f21295	21295	0.01904063130681255	0.6150254269706353	1.0
f29354	29354	0.01903186221046427	0.6151883150204438	1.0
f13396	13396	0.01902690298292745	0.6152804422309021	1.0
f23961	23961	0.018980447962237208	0.6161437275290054	1.0
f30663	30663	0.018895979802010434	0.6177147781846949	1.0
f17467	17467	0.01886839877210778	0.6182281452956027	1.0
f24255	24255	0.018866709998288086	0.6182595845750383	1.0
f142	142	0.01886396527872011	0.6183106834949713	1.0
f22123	22123	0.018834012997397093	0.6188684300009634	1.0
f17544	17544	0.018819790650300143	0.6191333434730689	1.0
f27370	27370	0.018795767430903332	0.6195809256480587	1.0
f8109	8109	0.018730414053520418	0.6207992513802058	1.0
f26980	26980	0.01872644295409671	0.6208733146115335	1.0
f766	766	0.01871201371982874	0.6211424602001934	1.0
f26761	26761	0.01870606959147565	0.6212533495418425	1.0
f16365	16365	0.018695071397022957	0.6214585465060031	1.0
f19847	19847	0.018694673597261718	0.621465968938753	1.0
f25055	25055	0.018694442267221976	0.6214702852779282	1.0
f14128	14128	0.018659181058311762	0.6221283687524145	1.0
f16532	16532	0.018651835267572914	0.6222655019464781	1.0
f355	355	0.01865110439364792	0.6222791468128028	1.0
f544	544	0.01865110439364792	0.6222791468128028	1.0
f1718	1718	0.01865110439364792	0.6222791468128028	1.0
f6078	6078	0.01865110439364792	0.6222791468128028	1.0
f16870	16870	0.01865110439364792	0.6222791468128028	1.0
f17710	17710	0.01865110439364792	0.6222791468128028	1.0
f19536	19536	0.01865110439364792	0.6222791468128028	1.0
f22567	22567	0.01865110439364792	0.6222791468128028	1.0
f25037	25037	0.01865110439364792	0.6222791468128028	1.0
f27919	27919	0.01865110439364792	0.6222791468128028	1.0
f27996	27996	0.01865110439364792	0.6222791468128028	1.0
f12296	12296	0.018607843276763174	0.6230870298789059	1.0
f12614	12614	0.01855975327785199	0.6239856218178443	1.0
f21310	21310	0.01854743988766528	0.6242157951400465	1.0
f4688	4688	0.018538803621251102	0.6243772540903606	1.0
f11801	11801	0.018506419692604716	0.6249828466815168	1.0
f27826	27826	0.018481244754422182	0.6254538028578531	1.0
f21355	21355	0.018476478814684658	0.6255429781041828	1.0
f16127	16127	0.018463391313662786	0.625787885761545	1.0
f19094	19094	0.01845694208132387	0.6259085860198991	1.0
f4921	4921	0.018437450089784726	0.6262734481270898	1.0
f25892	25892	0.018430915961560296	0.6263957780674112	1.0
f28814	28814	0.018430271729955608	0.6264078397290775	1.0
f3915	3915	0.0183847909699325	0.627259607598421	1.0
f2515	2515	0.018364796032053408	0.6276342316608275	1.0
f19045	19045	0.018311493190814262	0.6286333786031134	1.0
f1475	1475	0.018309487254927422	0.6286709925845224	1.0
f2993	2993	0.018309487254927422	0.6286709925845224	1.0
f16353	16353	0.018309487254927422	0.6286709925845224	1.0
f12119	12119	0.018301043481028366	0.6288293351860221	1.0
f14221	14221	0.018291586406787262	0.6290067000159354	1.0
f16430	16430	0.0182799320731997	0.6292253032249318	1.0
f1726	1726	0.0182760132992635	0.6292988159197263	1.0
f23597	23597	0.018240885997699224	0.6299579363147629	1.0
f27902	27902	0.018238132352513238	0.6300096174999772	1.0
f31340	31340	0.018192330756014518	0.6308694995537079	1.0
f24870	24870	0.018110004249857984	0.6324163564374764	1.0
f5847	5847	0.01810316972990193	0.6325448445363598	1.0
f13597	13597	0.018075069653413413	0.6330732386452156	1.0
f7790	7790	0.018075058714434645	0.6330734443782821	1.0
f16032	16032	0.018064313583581824	0.6332755453567156	1.0
f7056	7056	0.018027920788853496	0.6339602460899296	1.0
f11649	11649	0.01801735998110006	0.6341589976530629	1.0
f18417	18417	0.01798034890021195	0.6348557440109989	1.0
f21779	21779	0.01796030567357797	0.6352331994730193	1.0
f7569	7569	0.017954852249122	0.6353359151250099	1.0
f26551	26551	0.01792820312774806	0.6358379539791872	1.0
f12935	12935	0.017909779211479505	0.6361851370750867	1.0
f21748	21748	0.01790794790742787	0.6362196508082163	1.0
f16705	16705	0.017900607306787754	0.6363580035936283	1.0
f5022	5022	0.017898182887783123	0.6364037008807697	1.0
f28052	28052	0.01789248094741626	0.6365111808164029	1.0
f14396	14396	0.017881910281827867	0.6367104550165898	1.0
f19972	19972	0.01786194086222468	0.6370869825446034	1.0
f5326	5326	0.017818162855450514	0.6379127530121254	1.0
f25666	25666	0.017812243058064947	0.6380244506967173	1.0
f30694	30694	0.017770037965162282	0.6388210349202157	1.0
f1270	1270	0.017737077223136388	0.6394434294795215	1.0
f14902	14902	0.017668023783280834	0.6407481800736521	1.0
f5746	5746	0.017657645523632224	0.6409443710860879	1.0
f2066	2066	0.01764260675236768	0.6412287090019095	1.0
f13642	13642	0.017629170198467638	0.6414827982412358	1.0
f29661	29661	0.01759983183778026	0.6420377410007121	1.0
f150	150	0.01757118287499307	0.6425798361756578	1.0
f28519	28519	0.01757118287499307	0.6425798361756578	1.0
f11013	11013	0.017569936024216058	0.6426034333811202	1.0
f27133	27133	0.017553344066431793	0.6429174778139475	1.0
f25719	25719	0.017544641451930108	0.6430822220942886	1.0
f31797	31797	0.0175245915080321	0.6434618429024409	1.0
f17061	17061	0.01751534235872047	0.6436369953771198	1.0
f17436	17436	0.017513716458879534	0.6436677873188873	1.0
f1814	1814	0.01748035907157777	0.6442996575412947	1.0
f23466	23466	0.01746705162069083	0.6445518047119512	1.0
f32056	32056	0.01746014750863615	0.644682638657069	1.0
f1906	1906	0.017441396218390443	0.6450380337837491	1.0
f9701	9701	0.017429821147181862	0.6452574576981837	1.0
f16698	16698	0.01742345588582187	0.6453781345038292	1.0
f4566	4566	0.01742306622295511	0.6453855222910969	1.0
f8465	8465	0.017410663836277228	0.6456206827585615	1.0
f16220	16220	0.01739811479725231	0.6458586598722581	1.0
f1358	1358	0.017344324844587422	0.6468791298742784	1.0
f5365	5365	0.017321601238088916	0.6473104275139512	1.0
f12600	12600	0.01730963320792585	0.6475376301471891	1.0
f10432	10432	0.01721238316813167	0.6493850509806763	1.0
f11412	11412	0.017212341179715516	0.6493858490840805	1.0
f3108	3108	0.017172561237518702	0.6501421547691713	1.0
f31240	31240	0.017157926169351637	0.6504204907173825	1.0
f6425	6425	0.017152280510633035	0.6505278752640024	1.0
f32645	32645	0.0171521016739009	0.6505312769873967	1.0
f5086	5086	0.017121580445615587	0.6511119395686229	1.0
f31163	31163	0.01708120958175123	0.6518803147715602	1.0
f16737	16737	0.01708038064580852	0.6518960957068147	1.0
f29039	29039	0.017068372947038443	0.6521247106905111	1.0
f24312	24312	0.017040817616054534	0.6526494608708556	1.0
f3974	3974	0.01703663829480303	0.6527290648010635	1.0
f5608	5608	0.01691703887442264	0.6550087556010878	1.0
f24286	24286	0.016910427043607817	0.6551348779555436	1.0
f8435	8435	0.016864573126819975	0.6560098230586616	1.0
f6022	6022	0.016859602032342175	0.6561047055465413	1.0
f10955	10955	0.01681304015313362	0.6569936933248839	1.0
f31996	31996	0.01680603940259157	0.6571273978597664	1.0
f5450	5450	0.016798973635105272	0.6572623552326126	1.0
f14640	14640	0.016783252460221606	0.6575626723820663	1.0
f1886	1886	0.01677847572655611	0.6576539319020945	1.0
f14558	14558	0.016751235460234024	0.6581744546090876	1.0
f11551	11551	0.016735089600680056	0.6584830570770834	1.0
f26152	26152	0.01673089309658398	0.6585632760972215	1.0
f19052	19052	0.01670355254529416	0.6590860052255774	1.0
f6176	6176	0.0167012732805042	0.6591295904259258	1.0
f26218	26218	0.016697874190056604	0.6591945916182077	1.0
f10858	10858	0.01669688691714795	0.6592134718314328	1.0
f26117	26117	0.016689544179304967	0.6593538982182816	1.0
f19157	19157	0.016677123285946206	0.6595914691998319	1.0
f17852	17852	0.01665210844313685	0.6600700251242272	1.0
f27422	27422	0.01663374618653527	0.6604213995772776	1.0
f32649	32649	0.01662102504045183	0.6606648713074588	1.0
f3261	3261	0.016611308016653926	0.6608508708825899	1.0
f17135	17135	0.01659019614625915	0.6612550583084573	1.0
f19679	19679	0.0165708213593695	0.6616260759559334	1.0
f25842	25842	0.016543001560149297	0.66215895646178	1.0
f5494	5494	0.01653965480256278	0.6622230741830588	1.0
f11276	11276	0.016536847485109803	0.6622768591289688	1.0
f13575	13575	0.016527439287932103	0.662457121946934	1.0
f8041	8041	0.01651054903413632	0.6627807913292418	1.0
f2441	2441	0.01649976971186422	0.6629873892617794	1.0
f30193	30193	0.016465668210993753	0.6636411516133819	1.0
f7308	7308	0.016463077846326016	0.663690822133817	1.0
f3278	3278	0.016442049950894034	0.6640940888436325	1.0
f234	234	0.016406363901177137	0.6647786873850607	1.0
f24927	24927	0.01638887809261725	0.6651142357584046	1.0
f29303	29303	0.016382269239566052	0.6652410754633744	1.0
f30302	30302	0.01633381654530989	0.6661712904097945	1.0
f11096	11096	0.016324729305096344	0.6663458081498558	1.0
f27707	27707	0.016321375216393177	0.666410226978429	1.0
f15224	15224	0.01632092392165244	0.6664188947596597	1.0
f18721	18721	0.016316671090994734	0.666500578828895	1.0
f31302	31302	0.01630585191520017	0.6667084004006595	1.0
f20059	20059	0.016264464994937743	0.6675036220060289	1.0
f7737	7737	0.016255263590136803	0.6676804714347473	1.0
f1092	1092	0.016236781882240245	0.6680357423391358	1.0
f20918	20918	0.016219126996651664	0.6683751886935966	1.0
f21675	21675	0.01619686677361772	0.6688032772439295	1.0
f2128	2128	0.016195663984649517	0.6688264112588411	1.0
f13561	13561	0.016195345879514735	0.6688325296322424	1.0
f11622	11622	0.016189264981376204	0.6689494926843153	1.0
f9316	9316	0.016136659493326787	0.6699616674725065	1.0
f20787	20787	0.01610016204480956	0.6706642614072482	1.0
f5796	5796	0.016099727180971406	0.670672634485323	1.0
f4048	4048	0.016081780066661153	0.6710182324679437	1.0
f14687	14687	0.016076892896079942	0.6711123541316631	1.0
f22805	22805	0.016060828537801462	0.6714217727113533	1.0
f19775	19775	0.01605560278233828	0.6715224389386975	1.0
f10873	10873	0.01604255452571081	0.6717738194161359	1.0
f27274	27274	0.015983245025316298	0.67291690472751	1.0
f30829	30829	0.015965167217968403	0.6732654725328752	1.0
f18176	18176	0.01595495419589044	0.673462426203706	1.0
f10497	10497	0.015942432621990004	0.6737039297776972	1.0
f21710	21710	0.01590831069617874	0.6743622095964159	1.0
f29991	29991	0.015888956341732253	0.6747357042075115	1.0
f11228	11228	0.015879052584283147	0.674926854926538	1.0
f222	222	0.015812870340461124	0.6762047637357602	1.0
f18962	18962	0.015809241446065634	0.6762748607949917	1.0
f27610	27610	0.01578760106371429	0.6766929324925587	1.0
f19035	19035	0.015741332566804378	0.6775871295223468	1.0
f25968	25968	0.015741059204953178	0.6775924139334346	1.0
f25059	25059	0.015681786681885447	0.6787385960523232	1.0
