feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f123,0.18951622381584876,0.18951622381584876,0.0062383607843759115,0.017656101113435116,up
f70,-0.18864014407357163,-0.18864014407357163,0.006486716129561365,0.017665950310294783,down
f124,0.18454816110423375,0.18454816110423375,0.007767521134959573,0.020713389693225528,up
f65,-0.17929439077960407,-0.17929439077960407,0.009739103781878802,0.02544092416490789,down
f5,-0.1741990460034233,-0.1741990460034233,0.012061688833280638,0.030877923413198435,down
f17,-0.1717007969701909,-0.1717007969701909,0.013369035028566095,0.03305093975312134,down
f36,-0.1715951799378916,-0.1715951799378916,0.013426944274705544,0.03305093975312134,down
f117,0.16765620625893604,0.16765620625893604,0.015749801910144384,0.03803725744336757,up
f44,0.16618027593577978,0.16618027593577978,0.01670653300754155,0.03960067083269108,up
f122,-0.157866319803505,-0.157866319803505,0.023097902540063647,0.053755118638693575,down
f121,-0.1570945030290104,-0.1570945030290104,0.023786264702925525,0.054368605035258345,down
f82,0.1546598950280609,0.1546598950280609,0.026074573342856996,0.05855342785764378,up
f102,-0.15092132289757057,-0.15092132289757057,0.029955397570853814,0.0661084636046429,down
f90,0.15022939592955878,0.15022939592955878,0.03072524827337865,0.06665816574563503,up
f42,-0.1477487497350429,-0.1477487497350429,0.03362535919229089,0.07173409961022056,down
f51,0.14218354457158208,0.14218354457158208,0.0409859569919716,0.0860033195897109,up
f47,-0.13923710018333615,-0.13923710018333615,0.04540322998276169,0.09373570060957252,down
f68,0.13778554302147974,0.13778554302147974,0.04772178732533269,0.09695855202607277,up
f35,0.1335473210843429,0.1335473210843429,0.055063075783464754,0.10678899545884074,up
f105,0.13383979901994084,0.13383979901994084,0.0545280750101248,0.10678899545884074,up
f110,0.13438954921370364,0.13438954921370364,0.05353411992152476,0.10678899545884074,up
f9,0.12846822508236203,0.12846822508236203,0.06506736092716815,0.12430779401011229,up
f74,-0.12238305914450485,-0.12238305914450485,0.07896337652189643,0.1486369440412168,down
f31,0.11932151927234308,0.11932151927234308,0.08681094389598035,0.16104059157515194,up
f32,0.11716449449730827,0.11716449449730827,0.09270633448831782,0.16871351627617798,up
f37,-0.11685305965847713,-0.11685305965847713,0.09358327855944247,0.16871351627617798,down
f111,-0.11478134094799172,-0.11478134094799172,0.09958616198761235,0.1770420657557553,down
f25,0.11385109862504826,0.11385109862504826,0.10237892365210327,0.17883627319611636,up
f43,-0.11351935281846727,-0.11351935281846727,0.10338972044150477,0.17883627319611636,down
f8,-0.11227225939862605,-0.11227225939862605,0.10726009604797947,0.1830572305885516,down
f96,-0.10796091797758975,-0.10796091797758975,0.12152352881118002,0.2046712064188295,down
f56,0.09758878377999612,0.09758878377999612,0.1618438428004174,0.26903911530458996,up
f108,0.09314745216536074,0.09314745216536074,0.18189358874416703,0.298492043067351,up
f16,-0.08817261913116242,-0.08817261913116242,0.20645866963487236,0.3303338714157958,down
f72,-0.08842718326029397,-0.08842718326029397,0.20514633448610653,0.3303338714157958,down
f66,0.08737642919536803,0.08737642919536803,0.21060224258160687,0.3328035438326627,up
f71,-0.08560260467854719,-0.08560260467854719,0.2200476395528792,0.3434889983264456,down
f38,-0.08328038403248021,-0.08328038403248021,0.23286388689915788,0.35911539184448443,down
f59,0.08176383177382424,0.08176383177382424,0.2415122676836926,0.36801869361324585,up
f39,-0.08113825396712863,-0.08113825396712863,0.2451443039302838,0.3686314167641562,down
f57,0.08070630738631501,0.08070630738631501,0.2476742331384174,0.3686314167641562,up
f2,-0.07299220183491932,-0.07299220183491932,0.2959256964907661,0.4353849327680237,down
f7,0.07209581112489231,0.07209581112489231,0.3019124419618564,0.4375319231004543,up
f120,-0.07175323280217805,-0.07175323280217805,0.3042214152807846,0.4375319231004543,down
f41,-0.07107078428578285,-0.07107078428578285,0.30885571317466876,0.4390647764680691,down
f49,0.07059009138236959,0.07059009138236959,0.31214761452026785,0.4390647764680691,up
f26,0.0695285048013104,0.0695285048013104,0.31949863372711884,0.4445198382290349,up
f20,0.06689078712286228,0.06689078712286228,0.3382462797408557,0.4605906787960588,up
f75,-0.06727127925204295,-0.06727127925204295,0.33549947805426006,0.4605906787960588,down
f23,0.06314002841172205,0.06314002841172205,0.3660865782110878,0.4932534948528341,up
f28,-0.0613851607981344,-0.0613851607981344,0.379585896392796,0.5016755029287805,down
f94,-0.0613093331852016,-0.0613093331852016,0.38017596706321644,0.5016755029287805,down
f126,-0.056436054989752585,-0.056436054989752585,0.4192630023907396,0.5476088194491293,down
f58,-0.05524312415057765,-0.05524312415057765,0.4291767784874703,0.5548952287514768,down
f24,0.052771956407678386,0.052771956407678386,0.4501380038640323,0.5704719256890707,up
f50,0.05328785498852475,0.05328785498852475,0.44571503737017076,0.5704719256890707,up
f27,0.04676803434082066,0.04676803434082066,0.5033892515204861,0.6255711086856526,up
f114,-0.04707134479255186,-0.04707134479255186,0.5006221481433987,0.6255711086856526,down
f34,-0.04461507175933583,-0.04461507175933583,0.5232588592828168,0.6440109037326975,down
f15,-0.043285380403978516,-0.043285380403978516,0.5357270736421861,0.6469157115679228,down
f115,-0.04372680543640875,-0.04372680543640875,0.5315715152797711,0.6469157115679228,down
f11,0.035625437433249134,0.035625437433249134,0.6103185522288641,0.715926826321182,up
f12,-0.03511901730401936,-0.03511901730401936,0.6154072812173336,0.715926826321182,down
f18,0.03587323123979739,0.03587323123979739,0.6078353872076092,0.715926826321182,up
f46,-0.03653672285295938,-0.03653672285295938,0.6012086085826225,0.715926826321182,down
f125,0.03458009962638982,0.03458009962638982,0.6208427947004,0.715926826321182,up
f29,-0.03393827304549434,-0.03393827304549434,0.6273431357319218,0.7169635836936249,down
f4,-0.029178736269444526,-0.029178736269444526,0.6764182916413093,0.7463925976731689,down
f19,-0.029398094721142982,-0.029398094721142982,0.6741241919833358,0.7463925976731689,down
f33,-0.029522668656675435,-0.029522668656675435,0.672822706084831,0.7463925976731689,down
f78,0.029744735237407206,0.029744735237407206,0.6705050792776094,0.7463925976731689,up
f6,0.025945230203667295,0.025945230203667295,0.71057131389057,0.7773771639144698,up
f10,-0.023414483622035118,-0.023414483622035118,0.7377143062068371,0.8002324677497894,down
f30,-0.01952831845922915,-0.01952831845922915,0.7800231699214542,0.8390165189071104,down
f53,0.01835434452328742,0.01835434452328742,0.7929390262642045,0.8458016280151515,up
f14,0.014167577037783567,0.014167577037783567,0.8394384819691988,0.885362743686205,up
f22,0.013772190198919685,0.013772190198919685,0.8438613650759141,0.885362743686205,up
f83,-0.01064430116544171,-0.01064430116544171,0.879012024454964,0.9147442205710195,down
f54,0.009110146068069182,0.009110146068069182,0.8963439747791737,0.9252582965462438,up
f13,0.007613904777163051,0.007613904777163051,0.9132950986307502,0.9352141809978882,up
f21,0.006188074841123091,0.006188074841123091,0.9294851547920948,0.9442388874078423,up
f109,0.004238221937136822,0.004238221937136822,0.9516710689079437,0.9591645418914708,up
f97,0.0022287901944176387,0.0022287901944176387,0.9745736764431276,0.9745736764431276,up
