feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f24,0.2956412492312505,0.2956412492312505,1.5423304622788551e-06,8.225762465487227e-06,up
f56,-0.29417778454676874,-0.29417778454676874,1.7462561939613872e-06,8.940831713082302e-06,down
f76,-0.29277520695168585,-0.29277520695168585,1.965690615001912e-06,9.677246104624798e-06,down
f74,-0.2810305223144104,-0.2810305223144104,5.168300500164165e-06,2.4501572741519004e-05,down
f127,0.26878714342110543,0.26878714342110543,1.3524465205804754e-05,6.182612665510745e-05,up
f98,0.26768900127301726,0.26768900127301726,1.4710091013548548e-05,6.492729826669704e-05,up
f4,-0.2623809518007733,-0.2623809518007733,2.1967627202990927e-05,9.372854273276129e-05,down
f16,0.257843413947947,0.257843413947947,3.0743191317907785e-05,0.0001238457516291344,up
f108,-0.25774700938973205,-0.25774700938973205,3.09614379072836e-05,0.0001238457516291344,down
f84,-0.2471243868285229,-0.2471243868285229,6.637614557602997e-05,0.00024988666569799515,down
f97,-0.24723093923497103,-0.24723093923497103,6.588121047113697e-05,0.00024988666569799515,down
f55,-0.2437067365128558,-0.2437067365128558,8.423774638293877e-05,0.00030806947248617606,down
f70,0.23434244713255822,0.23434244713255822,0.00015905760449760485,0.0005655381493248172,up
f0,-0.2312676491179114,-0.2312676491179114,0.00019490087209748477,0.0006742516656345419,down
f29,-0.22621764492931062,-0.22621764492931062,0.00027054594619488375,0.0009113126608669769,down
f27,0.2252151824931351,0.2252151824931351,0.0002884974416971191,0.0009468633983905448,up
f96,0.21749991845072564,0.21749991845072564,0.00046858328385660923,0.0014994665083411496,up
f75,-0.2092547917612849,-0.2092547917612849,0.000772637285665678,0.0024121359162245556,down
f99,0.2088140852094449,0.2088140852094449,0.0007931517028760035,0.0024172242373363914,up
f32,-0.2041620216408444,-0.2041620216408444,0.001042526244176829,0.0031033339361542815,down
f124,0.19900836443100495,0.19900836443100495,0.0014016726100396313,0.004077593047388018,up
f65,0.19727960599985628,0.19727960599985628,0.0015455237172426006,0.004396156351267842,up
f25,-0.19537760930244155,-0.19537760930244155,0.001719313246603844,0.004784175990549827,down
f92,0.19485354542582922,0.19485354542582922,0.0017702424967452417,0.004821085948582786,up
f40,-0.1938619556841892,-0.1938619556841892,0.001870395841553999,0.0048979068248651975,down
f113,-0.1938177400597447,-0.1938177400597447,0.0018749799563937083,0.0048979068248651975,down
f121,0.19257970257529947,0.19257970257529947,0.002007574873042288,0.005139391674988257,up
f30,-0.19044720475373156,-0.19044720475373156,0.002256171900701625,0.005662549084113882,down
f78,0.18438096604921028,0.18438096604921028,0.0031242474145319393,0.007690455174232466,up
f88,0.17416425741732744,0.17416425741732744,0.0052893586577149555,0.012774300154481402,up
f123,-0.17039433179870928,-0.17039433179870928,0.006379958915722653,0.01512286557800925,down
f80,-0.1665062562328051,-0.1665062562328051,0.007711348625647484,0.017946411346961417,down
f112,-0.1570114945180812,-0.1570114945180812,0.01205449975167782,0.027553142289549304,down
f95,0.1539867108982978,0.1539867108982978,0.01383231432661308,0.03106203918958727,up
f19,-0.15263632223698542,-0.15263632223698542,0.014697665969487869,0.03188646176431267,down
f22,0.15277984180485438,0.15277984180485438,0.014603496695771505,0.03188646176431267,up
f46,0.1467273751800781,0.1467273751800781,0.019065984178744846,0.040674099581322336,up
f117,0.1454212021432102,0.1454212021432102,0.020171413185476085,0.042326899799031786,up
f72,0.14369969217508521,0.14369969217508521,0.021712977470854714,0.0448267921978936,up
f73,-0.1369405004054997,-0.1369405004054997,0.02879142272951462,0.05849685887901383,down
f49,0.13547703572101788,0.13547703572101788,0.0305606743261078,0.0611213486522156,up
f60,-0.13315970209234607,-0.13315970209234607,0.0335518438437196,0.06607132326147859,down
f45,-0.1319100670670629,-0.1319100670670629,0.03526573001003643,0.06839414304976763,down
f109,-0.12889905552702452,-0.12889905552702452,0.03970275626653746,0.07585004182263873,down
f17,0.12800676972880898,0.12800676972880898,0.04110479883959541,0.07592919895689143,up
f53,-0.12774510021365398,-0.12774510021365398,0.04152378067955,0.07592919895689143,down
f102,-0.12828583555522083,-0.12828583555522083,0.040661891125067226,0.07592919895689143,down
f18,0.11922815616082509,0.11922815616082509,0.057255598605709834,0.10255538599489904,up
f57,-0.1187983223035206,-0.1187983223035206,0.05816520214858307,0.10255538599489904,down
f120,0.1186468294263256,0.1186468294263256,0.05848861857521586,0.10255538599489904,up
f28,-0.11743996033288218,-0.11743996033288218,0.06111849805599042,0.10431164815674533,down
f101,0.11743923548657982,0.11743923548657982,0.061120106341842964,0.10431164815674533,up
f2,0.11191373212362538,0.11191373212362538,0.07443227738721557,0.12535962507320517,up
f7,0.11091851815047353,0.11091851815047353,0.07706360591593264,0.1273800727383359,up
f77,0.11034371503269538,0.11034371503269538,0.07861738864319169,0.1273800727383359,up
f111,0.11060465970154802,0.11060465970154802,0.077908902017452,0.1273800727383359,up
f9,-0.10627080365968725,-0.10627080365968725,0.09036606643498817,0.14458570629598105,down
f93,-0.10300972014533173,-0.10300972014533173,0.10075167157261546,0.15921251804067627,down
f6,-0.10261395406423857,-0.10261395406423857,0.10207394927796698,0.15933494521438749,down
f106,0.10096275418744333,0.10096275418744333,0.10773943000982032,0.1661523739910482,up
f66,0.09914991358521992,0.09914991358521992,0.11424147756581887,0.17203422504029195,up
f116,0.09917528320580281,0.09917528320580281,0.11414841323843536,0.17203422504029195,up
f38,0.09692970936106544,0.09692970936106544,0.12261832795046923,0.1825016974146519,up
f125,0.09182026777567048,0.09182026777567048,0.14370319164408302,0.2114253854073865,up
f69,0.0911997993408431,0.0911997993408431,0.14644129719012808,0.21300552318564084,up
f13,0.08963775555923917,0.08963775555923917,0.15351007804146496,0.22077853920570242,up
f41,-0.0877756254084547,-0.0877756254084547,0.16227030635683917,0.22824834300742214,down
f51,0.08782563980331813,0.08782563980331813,0.16203021862695724,0.22824834300742214,up
f10,0.08268865405843315,0.08268865405843315,0.18810704004762183,0.2561457566605914,up
f61,0.08324606086495447,0.08324606086495447,0.1851369833601078,0.2561457566605914,up
f64,0.08282420031697604,0.08282420031697604,0.18738160680118485,0.2561457566605914,up
f91,0.07795685739657213,0.07795685739657213,0.21473730307798825,0.28933026098928943,up
f114,0.07545613765340108,0.07545613765340108,0.22985575897166496,0.3064743452955533,up
f21,0.0742231740930724,0.0742231740930724,0.23758062285617734,0.3135084507792856,up
f118,0.07281769711278004,0.07281769711278004,0.24660653801468618,0.318844816827069,up
f119,0.07297571360669634,0.07297571360669634,0.24558000914605901,0.318844816827069,up
f33,0.07139989774534741,0.07139989774534741,0.25595082766453225,0.32761705941060126,up
f82,-0.07037279053489137,-0.07037279053489137,0.26287108557930217,0.33314355400149187,down
f26,0.06559170432446929,0.06559170432446929,0.29676606828672975,0.3724123209872687,up
f83,0.05564173913185802,0.05564173913185802,0.37623880495999323,0.4675589032512537,up
f31,0.053809327679470664,0.053809327679470664,0.39218335870532073,0.4826872107142409,up
f12,-0.05021264032711857,-0.05021264032711857,0.42464077805765255,0.5176573294417097,down
f90,-0.04923482266522358,-0.04923482266522358,0.4337273954480098,0.5237462888428798,down
f36,-0.04387023518139492,-0.04387023518139492,0.4855240348547773,0.5808137987047803,down
f35,-0.04273440102558361,-0.04273440102558361,0.49690259146468063,0.588921589884066,down
f105,-0.03801565159716521,-0.03801565159716521,0.5456460401345232,0.6407586526350364,down
f104,0.03611800397756469,0.03611800397756469,0.5658920195994076,0.6584925318974925,up
f14,0.034754568082809696,0.034754568082809696,0.5806563859005996,0.6695857422997906,up
f11,0.034123226953446814,0.034123226953446814,0.5875532532489123,0.6714894322844712,up
f115,-0.03133981715235209,-0.03133981715235209,0.618399210826926,0.7004876016446595,down
f23,-0.029716886281349195,-0.029716886281349195,0.6367030296823957,0.7148946298188302,down
f15,-0.026702975356101315,-0.026702975356101315,0.6712792058209814,0.7471629421311793,down
f94,0.02521269135843185,0.02521269135843185,0.6886409828868878,0.7598797052544969,up
f100,0.024337077025170798,0.024337077025170798,0.6989191711263983,0.7646295205485384,up
f42,0.022047287555988972,0.022047287555988972,0.7260536677061807,0.7814861448657754,up
f43,0.02200669616305634,0.02200669616305634,0.7265379003049005,0.7814861448657754,up
f5,-0.01934651023336425,-0.01934651023336425,0.7585009213853495,0.8090676494777062,down
f34,-0.01778809068327215,-0.01778809068327215,0.7774222789070638,0.8223971214884642,down
f8,-0.016387687627096366,-0.016387687627096366,0.7945381381859599,0.833613784326253,down
f3,0.01344553648578296,0.01344553648578296,0.8308100329697754,0.847805154506077,up
f47,0.013490476956529801,0.013490476956529801,0.8302530760940701,0.847805154506077,up
f85,0.014598042106548746,0.014598042106548746,0.8165542398623691,0.847805154506077,up
f86,0.01314327557769533,0.01314327557769533,0.8345581989669195,0.847805154506077,up
f48,0.01049613688144587,0.01049613688144587,0.8675345137048274,0.8743654941277,up
f71,-0.0037753619658859026,-0.0037753619658859026,0.9521622350499085,0.9521622350499085,down
