feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f24,0.25585362282476054,0.25585362282476054,0.0001984934668710672,0.0005185135461121755,up
f72,0.253573739730437,0.253573739730437,0.0002272372642489929,0.0005817273964774218,up
f13,-0.250126708846776,-0.250126708846776,0.000278137948724625,0.0006846472583990769,down
f91,0.25028586536350383,0.25028586536350383,0.0002755714234702384,0.0006846472583990769,up
f78,-0.24590974130954266,-0.24590974130954266,0.00035480365527094205,0.0008568842995222752,down
f8,0.23576453360222463,0.23576453360222463,0.0006265398432770336,0.0014851314803603758,up
f82,0.2341144750142685,0.2341144750142685,0.0006857040067761957,0.0015958202339518737,up
f96,0.21453822345674445,0.21453822345674445,0.0019079326535003365,0.004360988922286484,up
f6,0.21042327932767002,0.21042327932767002,0.002340159856924978,0.0052550958190596,up
f102,0.20788629724478613,0.20788629724478613,0.0026491939460411605,0.005846496984366699,up
f94,-0.20604171402527374,-0.20604171402527374,0.002896646908399409,0.006284250919917363,down
f58,-0.2038053609184313,-0.2038053609184313,0.003224642933916632,0.0068792382590221485,down
f60,-0.20061134808700426,-0.20061134808700426,0.0037514433340362662,0.007871881094371182,down
f38,0.1924141073194662,0.1924141073194662,0.0054762690576811365,0.011127073121441807,up
f119,-0.19241274700735744,-0.19241274700735744,0.00547660630195964,0.011127073121441807,down
f30,-0.18832092818413235,-0.18832092818413235,0.006579380397505134,0.013158760795010268,down
f20,-0.1873319812810457,-0.1873319812810457,0.006874005676126151,0.013536503485294574,down
f9,-0.184850771994622,-0.184850771994622,0.007665625668540566,0.01486666796323019,down
f67,0.18319119122190436,0.18319119122190436,0.008239406004951294,0.015740954755727846,up
f5,-0.17445254623506992,-0.17445254623506992,0.01193553666119501,0.02246689253872002,down
f62,0.164148182011024,0.164148182011024,0.018106458731417533,0.03358879300900644,up
f23,0.16133505657005678,0.16133505657005678,0.02021215673483819,0.03654093558612312,up
f90,0.16126296002829116,0.16126296002829116,0.020268800207927668,0.03654093558612312,up
f101,-0.15530887392813947,-0.15530887392813947,0.025446847242767176,0.0452388395426972,down
f14,0.1520005948795745,0.1520005948795745,0.02878745694094394,0.0504766368279565,up
f74,0.14490248629593472,0.14490248629593472,0.03723605446125781,0.06440831041947297,up
f11,0.14419648431147533,0.14419648431147533,0.03818074654071265,0.06516180742948292,up
f73,-0.14249609417549416,-0.14249609417549416,0.04053934580890708,0.06827679294131718,down
f115,0.14102423647378887,0.14102423647378887,0.042678831502709284,0.07094662899151673,up
f77,0.13963943874704582,0.13963943874704582,0.044777519905965235,0.073481058307225,up
f28,-0.13155510388453692,-0.13155510388453692,0.05882391237335672,0.09530963017455266,down
f89,-0.13069402631967603,-0.13069402631967603,0.060513706739081796,0.09682193078253087,down
f41,-0.12477802895857035,-0.12477802895857035,0.0732323940448638,0.11431398094808008,down
f117,-0.12485556674877109,-0.12485556674877109,0.07305265241739427,0.11431398094808008,down
f97,0.12422982317873002,0.12422982317873002,0.0745134676004153,0.11491233557654408,up
f15,-0.12240292401663186,-0.12240292401663186,0.07891439372416142,0.1202505047225317,down
f86,-0.12132147589014784,-0.12132147589014784,0.0816169448129203,0.12290551689475057,down
f22,0.11423697042759585,0.11423697042759585,0.10121304732801753,0.1489111500917959,up
f47,-0.11425329417290128,-0.11425329417290128,0.10116395903418864,0.1489111500917959,down
f100,0.11109464945630267,0.11109464945630267,0.11101855168190386,0.16148152971913288,up
f43,0.10500453214527251,0.10500453214527251,0.13212634853327934,0.1882571467796182,up
f70,-0.10493923716405083,-0.10493923716405083,0.13236830632941904,0.1882571467796182,down
f111,-0.09508785687223031,-0.09508785687223031,0.17291978226760388,0.2432278256071791,down
f79,-0.08830125976150224,-0.08830125976150224,0.20579474402775408,0.2863231221255709,down
f59,-0.083230016219952,-0.083230016219952,0.2331475697515384,0.3208912787978163,down
f40,-0.08007409212757097,-0.08007409212757097,0.251409759681973,0.3423452046733249,down
f95,0.07799145428902123,0.07799145428902123,0.2639904567144819,0.35569240483635456,up
f12,-0.07649647128146657,-0.07649647128146657,0.27328275597238144,0.356940742494539,down
f76,-0.07665426748608563,-0.07665426748608563,0.2722915996290469,0.356940742494539,down
f121,-0.07696033771056224,-0.07696033771056224,0.2703760680842072,0.356940742494539,down
f50,0.06976292634298112,0.06976292634298112,0.3178657729789443,0.4109779691040896,up
f48,-0.06674847470991371,-0.06674847470991371,0.3392773168942688,0.4342749656246641,down
f26,0.06437881101641035,0.06437881101641035,0.3567386413012864,0.45210441669866,up
f17,-0.0631545301185039,-0.0631545301185039,0.3659762773086251,0.4592643479951374,down
f39,0.06073725550119306,0.06073725550119306,0.38464573924635775,0.47800635556828924,up
f107,-0.058628771732576405,-0.058628771732576405,0.40139338732204793,0.49402263055021284,down
f109,0.05494640685409558,0.05494640685409558,0.43166347061055393,0.5262183260776276,up
f49,0.05068046808094602,0.05068046808094602,0.4683197021777582,0.5655181309316325,up
f18,0.04957589464861265,0.04957589464861265,0.4780824563430173,0.5700466614142465,up
f93,-0.04925078005461306,-0.04925078005461306,0.48097687056827054,0.5700466614142465,down
f3,-0.048331209069074434,-0.048331209069074434,0.48921462134884114,0.57449056451974,down
f124,-0.04477943415303697,-0.04477943415303697,0.5217280012564469,0.60710167418932,down
f68,0.038713802459964926,0.038713802459964926,0.5796955863189137,0.6684777932326212,up
f105,-0.03782687896503715,-0.03782687896503715,0.5884165093267634,0.6724760106591582,down
f4,-0.03670870241161593,-0.03670870241161593,0.5994962207755051,0.6790753651262359,down
f56,0.03037236860889569,0.03037236860889569,0.6639715718066156,0.7455119402740947,up
f103,0.028987570882152626,0.028987570882152626,0.6784199769776689,0.7551109308968836,up
f92,-0.027378321657460045,-0.027378321657460045,0.6953585282232556,0.7672921690739373,down
f116,0.023865995792577338,0.023865995792577338,0.7328467139763497,0.8017468323843826,up
f7,0.023248414095188973,0.023248414095188973,0.7395072842534032,0.8021773930884374,up
f120,-0.022209135644077282,-0.022209135644077282,0.7507594930743848,0.8075396228026996,down
f19,-0.0197782579056786,-0.0197782579056786,0.777281012713648,0.8222476828706359,down
f32,0.01999590784308419,0.01999590784308419,0.7748953530583264,0.8222476828706359,up
f85,-0.015234815462336907,-0.015234815462336907,0.8275256011443104,0.8682235815284568,down
f81,-0.008857672296353121,-0.008857672296353121,0.8992012065108096,0.9357541010844197,down
f37,-0.0035973453716817675,-0.0035973453716817675,0.9589720907858466,0.9882043409690051,down
f42,-0.0022139079570474857,-0.0022139079570474857,0.9747433984194207,0.9882043409690051,down
f51,0.0017105924767970588,0.0017105924767970588,0.9804839945551848,0.9882043409690051,up
f65,-0.0027702756095405253,-0.0027702756095405253,0.9683992353600229,0.9882043409690051,down
f122,-0.0008372721029571291,-0.0008372721029571291,0.9904469140005027,0.9904469140005027,down
