feature,stat_spearman_rho,effect_spearman_rho,p_value,p_adj_bh,direction
f40,-0.02191095826842827,-0.02191095826842827,0.7276804297668109,0.8591747384064176,down
f41,0.02202820851169335,0.02202820851169335,0.726281256484153,0.8591747384064176,up
f51,0.021579473012777614,0.021579473012777614,0.731640988174215,0.8591747384064176,up
f56,-0.022789611325982628,-0.022789611325982628,0.7172175295915542,0.8591747384064176,down
f61,0.019968367818283376,0.019968367818283376,0.7509899637161734,0.8738792305060927,up
f30,-0.01925907622322302,-0.01925907622322302,0.7595588094179879,0.8758876360856077,down
f10,0.017140610408180507,0.017140610408180507,0.7853230508376932,0.8789912261842797,up
f19,-0.016220702635403247,-0.016220702635403247,0.7965857987295035,0.8789912261842797,down
f22,-0.01789984192166858,-0.01789984192166858,0.7760609399949852,0.8789912261842797,down
f53,-0.016904662387782876,-0.016904662387782876,0.7882076891885619,0.8789912261842797,down
f63,-0.016429147512318946,-0.016429147512318946,0.794029952001428,0.8789912261842797,down
f20,-0.015393437030144078,-0.015393437030144078,0.8067504616730363,0.8825987956764841,down
f11,0.01426074177884871,0.01426074177884871,0.820720420971177,0.8902729990195819,up
f5,0.01306290750351719,0.01306290750351719,0.8355554306526819,0.8912591260295274,up
f15,-0.013177986445981064,-0.013177986445981064,0.8341275775482708,0.8912591260295274,down
f78,0.010408130390576998,0.010408130390576998,0.8686351177996018,0.9188867361847027,up
f54,-0.009493288986335885,-0.009493288986335885,0.8800906749757375,0.9233738229253639,down
f31,-0.007108476939678869,-0.007108476939678869,0.9100646429929987,0.9470591406756409,down
f13,-0.004435605653395301,-0.004435605653395301,0.9438089982583956,0.9664604142165971,down
f111,0.004505087279033867,0.004505087279033867,0.9429302754287494,0.9664604142165971,up
f0,0.0022078598208784606,0.0022078598208784606,0.9720131436144389,0.9874419236718109,up
f34,0.00017768478223195667,0.00017768478223195667,0.9977472093280118,0.9977472093280118,up
f71,0.0005772041296537084,0.0005772041296537084,0.9926819637712964,0.9977472093280118,up
